gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
KMT2A,1.28e-7,lysine methyltransferase 2A,--,--+-,+-,0.09072784064428435,0.4631320005438984,+,0.181,0.7412294297028885,0.002699813,48.8,1,-0.0421,0.492
SGCZ,9.76e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.0978673946707946,0.45366600229645365,+,0.196,0.7083319772224151,0.003670155,52.7,1,-0.0421,0.492
ZFHX4,5.27e-9,zinc finger homeobox 4,--,----,++,0.8588580731279404,0.10180709969386618,-,0.204,0.6911919390036959,0.15056612339715708,54.8,1,-0.0421,0.492
USP3,2.49e-6,ubiquitin specific peptidase 3,--,+---,-+,0.663569228166051,0.10355563230295979,-,0.207,0.6837962795558513,0.046964754,55.7,1,-0.0421,0.492
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,+-,+-+-,+-,0.10753701321144002,0.17937587306970257,+,0.215,0.6674120343467116,0.007798596,57.9,1,-0.0421,0.492
KIAA1143,5e-7,KIAA1143,--,++--,-+,0.6623166959954061,0.10833988985754478,-,0.217,0.6641816146049091,0.025684644,58.3,1,-0.0421,0.492
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-+,----,-+,0.6994916846787663,0.10871267286579192,-,0.217,0.66268983067402365,0.04530435,58.5,1,-0.0421,0.492
ZNF660,2.47e-10,zinc finger protein 660,+-,----,Filtered_Out,0.9192801425687914,0.11117052742859188,-,0.222,0.6529803382380298,0.128692417,59.8,1,-0.0421,0.492
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++,--+-,NA,0.11521835220473416,0.7904129377338733,+,0.23,0.6374483444636373,0.07645849915039334,62,1,-0.0421,0.492
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.6370565318901535,0.2306446940162639,62,1,-0.0421,0.492
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,-+,--++,Filtered_Out,0.1165644276550394,0.9128784029516211,+,0.233,0.632403968751586,0.077200373,62.7,1,-0.0421,0.492
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.7271457876691396,0.1168906183170472,-,0.234,0.6311903484063422,0.079597342,62.9,1,-0.0421,0.492
PRR16,1.19e-6,proline rich 16,++,----,Filtered_Out,0.12004210797100621,0.7403902257223672,+,0.24,0.6196363911908518,0.05698053103305234,64.6,1,-0.0421,0.492
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,+-,--++,+-,0.12172052576121051,0.5570181009191248,+,0.243,0.6136061847486456,0.018096816,65.5,1,-0.0421,0.492
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,-+,--+-,-+,0.8222246388736509,0.12367503059132623,-,0.247,0.6066879778759671,0.074851432,66.5,1,-0.0421,0.492
ZNF165,1.95e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.12421751959130174,0.4913065020254772,+,0.248,0.6047871514484289,0.118807042,66.8,1,-0.0421,0.492
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.4016294374187749,0.1246867256374336,-,0.249,0.6031497841315534,0.072541244,67.1,1,-0.0421,0.492
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.5876731023691764,0.2584204614401343,69.5,1,-0.0421,0.492
TMEM106B,1.22e-12,transmembrane protein 106B,--,++--,-+,0.36505090237167037,0.1292834368455583,-,0.259,0.5874271155526195,0.053012686,69.6,1,-0.0421,0.492
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,-+,++-+,NA,0.1298030491799725,0.9414927353645934,+,0.26,0.5856851098186444,0.150142545,69.8,1,-0.0421,0.492
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.35799379908306433,0.13069350664029802,-,0.261,0.5827159936517364,0.027645506,70.3,1,-0.0421,0.492
GRIK5,2.06e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,++,0.1330616824243854,0.689319733950761,+,0.266,0.5749169939964114,0.079227715,71.6,1,-0.0421,0.492
EPHB2,1.04e-6,EPH receptor B2,-+,-+--,+-,0.9289702394245289,0.13381835752695992,-,0.268,0.5724543092466162,0.039052528,72,1,-0.0421,0.492
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.5710474943130487,0.2685050793260139,72.2,1,-0.0421,0.492
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,+-+-,-+,0.9267649016054818,0.134304132280873,-,0.269,0.5708806290524715,0.11754122124125639,72.3,1,-0.0421,0.492
TMEM67,3.38e-7,transmembrane protein 67,+-,+-+-,Filtered_Out,0.7392072270889442,0.13794479463387985,-,0.276,0.5592646873746379,0.075254204,74.2,1,-0.0421,0.492
FANCL,4.58e-7,FA complementation group L,--,++--,--,0.9559750761246488,0.14247454980465732,-,0.285,0.5452327109846725,0.147064326,76.7,1,-0.0421,0.492
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,++,++-+,NA,0.14355285053144315,0.9607255532748498,+,0.287,0.5419581836248109,0.26067812,77.2,1,-0.0421,0.492
RHOA,7.1e-7,ras homolog family member A,-+,-+++,++,0.14434278364840275,0.9089667610157887,+,0.289,0.5395749279309792,0.027552715,77.7,1,-0.0421,0.492
TAOK3,1.49e-8,TAO kinase 3,--,+-+-,-+,0.8789191448375576,0.14641226385428835,-,0.293,0.5333925485072702,0.027363222,78.8,1,-0.0421,0.492
PMFBP1,3.65e-7,polyamine modulated factor 1 binding protein 1,+-,+-++,Filtered_Out,0.5976468402367803,0.14673535757745074,-,0.293,0.5324352296162732,0.09543819605805057,78.9,1,-0.0421,0.492
RFWD2,7e-9,COP1 E3 ubiquitin ligase,++,--+-,++,0.14686453079715905,0.7613874440284851,+,0.294,0.5320530821947653,0.036901,79,1,-0.0421,0.492
SF3B1,1.78e-8,splicing factor 3b subunit 1,--,+-+-,++,0.14953959535691283,0.6471885966591927,+,0.299,0.5242138031925218,0.034139419,80.5,1,-0.0421,0.492
TENM2,2.77e-14,teneurin transmembrane protein 2,+-,--+-,+-,0.9297870142869116,0.1526177727591788,-,0.305,0.5153648929858639,0.102256648,82.1,1,-0.0421,0.492
DENND1B,1.45e-8,DENN domain containing 1B,++,--+-,+-,0.8004282935858994,0.1544924627231976,-,0.309,0.5100627081322705,0.097467592,83.1,1,-0.0421,0.492
FADS1,1.25e-7,fatty acid desaturase 1,+-,+---,-+,0.5925223103696072,0.15489437419413782,-,0.31,0.5089343599842469,0.071401741,83.3,1,-0.0421,0.492
TRMT10C,1.08e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,++--,+-,0.15697663483640448,0.7894508273769377,+,0.314,0.5031349896132316,0.017959925,84.5,1,-0.0421,0.492
HSPE1-MOB4,2.29e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.49872909713757396,0.3171545182750501,85.3,1,-0.0421,0.492
TMEM42,4.87e-7,transmembrane protein 42,++,++-+,NA,0.15867347531052534,0.7694565009860217,+,0.317,0.4984656704548416,0.090333036,85.4,1,-0.0421,0.492
YLPM1,3.52e-10,YLP motif containing 1,--,--++,NA,0.8510963167881769,0.16084447694116735,-,0.322,0.49256385159511307,0.130352745,86.5,1,-0.0421,0.492
LIN28B,6.57e-10,lin-28 homolog B,++,--+-,Filtered_Out,0.5951789795142328,0.16354341431665706,-,0.327,0.48533694400416194,0.060373658,88,1,-0.0421,0.492
PPID,2.41e-6,peptidylprolyl isomerase D,-+,++++,-+,0.1663605272245603,0.7397268311463849,+,0.333,0.47791971628850366,0.079986113,89.5,1,-0.0421,0.492
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,+-,+--+,--,0.9900733997119198,0.16995681831840403,-,0.34,0.4686314120650124,0.31155610351468865,91.4,1,-0.0421,0.492
SDK1,9.19e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.8159354631678117,0.17195823650845227,-,0.344,0.4635470217092352,0.086095119,92.5,1,-0.0421,0.492
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.8914309444240252,0.17224548289261166,-,0.344,0.4628221629031538,0.134107215,92.7,1,-0.0421,0.492
LST1,5.42e-9,leukocyte specific transcript 1,--,++++,--,0.31945988280978777,0.17404942920026148,-,0.348,0.4582974009936961,0.162355657,93.6,1,-0.0421,0.492
PHF2,2.32e-6,PHD finger protein 2,--,--++,+-,0.1765887082715668,0.4941083170892907,+,0.353,0.4520070745856023,0.043558052,95,1,-0.0421,0.492
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,--,-+++,--,0.9196423509352769,0.1779748329967963,-,0.356,0.4486114102482825,0.146154213,95.8,1,-0.0421,0.492
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,++,----,+-,0.6150990054252732,0.18161221606990724,-,0.363,0.43982494653137405,0.142066444,97.7,1,-0.0421,0.492
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.1837659748688737,0.7796064552815067,+,0.368,0.4347049015003897,0.036399682,98.9,1,-0.0421,0.492
MAP9,7.15e-7,microtubule associated protein 9,++,++--,-+,0.4856476268849277,0.18394128493546197,-,0.368,0.4342907883803463,0.010768352,99,1,-0.0421,0.492
CTTNBP2,1.26e-7,cortactin binding protein 2,--,+---,++,0.43050134504181825,0.18603145998723342,-,0.372,0.4293836098841397,0.052893520764315326,100,1,-0.0421,0.492
UBE2M,8.89e-7,ubiquitin conjugating enzyme E2 M,++,--++,+-,0.1929307921405448,0.6265855235498017,+,0.386,0.4135684568917172,0.064289241,104,1,-0.0421,0.492
BAD,1.35e-6,BCL2 associated agonist of cell death,-+,++-+,--,0.6346799483465791,0.1977592355481434,-,0.396,0.40283322971908847,0.091804798,106,1,-0.0421,0.492
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,++,0.2394759746846032,0.20230706895462114,-,0.405,0.39295894630891903,0.070474956,109,1,-0.0421,0.492
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,--,++++,++,0.2090025070824891,0.6169505992563149,+,0.418,0.3788185086289827,0.206579592,112,1,-0.0421,0.492
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.21034164292121704,0.47280761871714044,+,0.421,0.37604474258390586,0.04557397,113,1,-0.0421,0.492
MED19,1.75e-7,mediator complex subunit 19,++,+-++,-+,0.2143999501623982,0.9308562271784778,+,0.429,0.3677453242677023,0.150724143,115,1,-0.0421,0.492
SLC30A9,2.62e-7,solute carrier family 30 member 9,-+,++--,+-,0.21509141998642295,0.8084582805525666,+,0.43,0.36634691764390925,0.090189898,116,1,-0.0421,0.492
MYBPC3,1.39e-6,"myosin binding protein C, cardiac",-+,NA,++,0.2171235588144761,0.8786582354536292,+,0.434,0.362263055556731,0.247887828,117,1,-0.0421,0.492
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,--,+-+-,Filtered_Out,0.8345506949274809,0.2189410586835133,-,0.438,0.3586427905635364,0.18027989568409913,118,1,-0.0421,0.492
PCDHA2,4.57e-8,protocadherin alpha 2,--,---+,Filtered_Out,0.7121612644505063,0.21900531173712567,-,0.438,0.35851535602490686,0.063020627,118,1,-0.0421,0.492
OTX2,8.91e-7,orthodenticle homeobox 2,--,Missing_P_Values,Filtered_Out,0.7774519832458548,0.2225480167541451,-,0.445,0.3515462759334687,0.4450960335082902,120,1,-0.0421,0.492
PSEN2,2.68e-6,presenilin 2,++,+-++,+-,0.22296287593088432,0.8771709903170175,+,0.446,0.35073744676111673,0.18857706,120,1,-0.0421,0.492
C1QTNF7,2.61e-6,C1q and TNF related 7,-+,--+-,Filtered_Out,0.7854938759484684,0.2237230704208423,-,0.447,0.34925923329326025,0.035265047,120,1,-0.0421,0.492
PCDHA3,1.06e-7,protocadherin alpha 3,--,+++-,Filtered_Out,0.22532406737371596,0.6167918922068588,+,0.451,0.34616242215785825,0.09105193,121,1,-0.0421,0.492
ASTN2,2.19e-11,astrotactin 2,+-,---+,-+,0.7589130049979589,0.22840135569283973,-,0.457,0.34027132696810986,0.128187473,123,1,-0.0421,0.492
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,--,0.23012634092268572,0.237065273463374,+,0.46,0.3370036722269834,0.074107196,124,1,-0.0421,0.492
RTN1,1.71e-8,reticulon 1,++,++-+,--,0.23052259780191292,0.4589359227346119,+,0.461,0.33625649925405227,0.070051685,124,1,-0.0421,0.492
HIST1H2BO,9.65e-8,histone cluster 1 H2B family member o,--,NA,Filtered_Out,0.7621150511666922,0.2378849488333078,-,0.476,0.3226030395809106,0.4757698976666156,128,1,-0.0421,0.492
CDH22,1.88e-7,cadherin 22,++,+-++,+-,0.24030581749292743,0.5349399767929176,+,0.481,0.31820571969734995,0.050854052,129,1,-0.0421,0.492
SLC17A3,1.67e-7,solute carrier family 17 member 3,--,NA,Filtered_Out,0.759473791351245,0.240526208648755,-,0.481,0.3178075986723963,0.48105241729751,129,1,-0.0421,0.492
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,--+-,-+,0.5926466983352099,0.24268173804811152,-,0.485,0.3139329077046825,0.119262365,131,1,-0.0421,0.492
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,+++-,+-,0.24455553725867274,0.7963842969256076,+,0.489,0.3105925037145536,0.124983684,132,1,-0.0421,0.492
SCAI,1.19e-7,suppressor of cancer cell invasion,-+,-+--,NA,0.6309397604491785,0.24569898321450592,-,0.491,0.3085666451096744,0.043465103,132,1,-0.0421,0.492
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,--++,+-,0.2459692038627528,0.3996422077291364,+,0.492,0.3080892688981132,0.085021723,132,1,-0.0421,0.492
ESR2,2.67e-9,estrogen receptor 2,+-,+++-,Filtered_Out,0.24632466929393518,0.7076147656079507,+,0.493,0.3074620959409968,0.058910126,133,1,-0.0421,0.492
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",-+,--+-,--,0.8901598897809787,0.24663131750333867,-,0.493,0.30692178140593046,0.165598034,133,1,-0.0421,0.492
MICB,2.62e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.24686921574886098,0.9475920402264713,+,0.494,0.3065030669514309,0.376207711,133,1,-0.0421,0.492
CRB1,2.5e-7,crumbs cell polarity complex component 1,+-,+---,++,0.2470417727000601,0.5749355147492585,+,0.494,0.3061996092980419,0.14114897,133,1,-0.0421,0.492
GINM1,2.54e-6,glycoprotein integral membrane 1,--,+++-,++,0.25001365090688993,0.4299459603989131,+,0.5,0.30100628225725323,0.050885112,135,1,-0.0421,0.492
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,--,0.2508178090390508,0.508704674231427,+,0.502,0.299611634486765,0.140771348,135,1,-0.0421,0.492
