gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,----,++,0.02539489316030706,0.31390741003111794,+,0.0508,1.2942236143022035,0.008015543,13.7,1,-0.0406,0.507
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,++,+-++,-+,0.025436607938685376,0.30663772227963565,+,0.0509,1.293510808198163,0.011639513,13.7,1,-0.0406,0.507
TCF4,4.55e-16,transcription factor 4,+-,--+-,++,0.025699994566829903,0.03536429367627814,+,0.0514,1.2890369728177997,0.002236053,13.8,1,-0.0406,0.507
ZNF165,1.95e-12,zinc finger protein 165,-+,+-++,Filtered_Out,0.026330822139295676,0.9247169779178395,+,0.0527,1.2785055848431206,0.058737725,14.2,1,-0.0406,0.507
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.02766848335079228,0.6093165944082028,+,0.0553,1.2569846504149491,0.01036763,14.9,1,-0.0406,0.507
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,++,0.029958507781117204,0.6528485128139421,+,0.0599,1.2224498267694097,0.043640075,16.1,1,-0.0406,0.507
PLA2R1,3.98e-7,phospholipase A2 receptor 1,--,+-+-,Filtered_Out,0.9022519351753412,0.030325341996904866,-,0.0607,1.217164296972805,0.001639741,16.3,1,-0.0406,0.507
TAOK3,1.49e-8,TAO kinase 3,--,----,+-,0.6217496489141046,0.03233984801254953,-,0.0647,1.1892320298128278,0.027363222,17.4,1,-0.0406,0.507
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,++,++-+,NA,0.03237550450815867,0.9711594990726902,+,0.0648,1.1887534595740552,0.035077353,17.4,1,-0.0406,0.507
MYBPC3,1.39e-6,"myosin binding protein C, cardiac",-+,NA,--,0.7766748265256967,0.03303225370606886,-,0.0661,1.1800317988335474,0.043225843,17.8,1,-0.0406,0.507
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,--,+---,Filtered_Out,0.9014160154620867,0.03311540382757467,-,0.0662,1.1789399488933814,0.037615917,17.8,1,-0.0406,0.507
CABP1,1.01e-8,calcium binding protein 1,++,--++,+-,0.034298206591059484,0.6642014001159223,+,0.0686,1.1636985923973096,0.031571787,18.5,1,-0.0406,0.507
TMEM258,5.55e-7,transmembrane protein 258,--,+-++,--,0.38120268285659276,0.034737495670565104,-,0.0695,1.1581714986779688,0.023539607,18.7,1,-0.0406,0.507
METTL9,1.74e-10,methyltransferase like 9,++,+++-,++,0.03743056159516013,0.9888028937491598,+,0.0749,1.1257436611689808,0.019618914,20.1,1,-0.0406,0.507
CDH22,1.88e-7,cadherin 22,++,--++,++,0.03947569073664344,0.6890277759292949,+,0.079,1.1026402664032953,0.012128409,21.2,1,-0.0406,0.507
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,-+,+---,-+,0.5094908142720324,0.04086613582553281,-,0.0817,1.087606430216006,0.008905346,22,1,-0.0406,0.507
PCDH9,3.53e-10,protocadherin 9,--,++--,++,0.04092637031527631,0.15658520198715925,+,0.0819,1.0869667747639564,0.004988764,22,1,-0.0406,0.507
TMEM42,4.87e-7,transmembrane protein 42,++,++++,NA,0.04192088910171321,0.8674184503057997,+,0.0838,1.076539519294673,0.025265131,22.6,1,-0.0406,0.507
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,--,+---,+-,0.6231853493260859,0.04427636530644392,-,0.0886,1.0527980423584333,0.045154207,23.8,1,-0.0406,0.507
SF3B1,1.78e-8,splicing factor 3b subunit 1,--,+---,-+,0.7018780909734537,0.04614074139673606,-,0.0923,1.0348854357824024,0.010551779,24.8,1,-0.0406,0.507
DENND1B,1.45e-8,DENN domain containing 1B,++,+---,+-,0.7316841265465839,0.0484598537325039,-,0.0969,1.0135879053736214,0.056220037,26.1,1,-0.0406,0.507
BCHE,2.39e-7,butyrylcholinesterase,--,++--,-+,0.511376232459391,0.0484808499804285,-,0.097,1.013399778933279,0.02442773794076012,26.1,1,-0.0406,0.507
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,+-,+--+,--,0.9511552408338956,0.049700334020796,-,0.0994,1.0026106968320412,0.089452903,26.7,1,-0.0406,0.507
FADS2,1.94e-8,fatty acid desaturase 2,+-,+---,--,0.8937816147354958,0.05010143314954848,-,0.1,0.9991198553143106,0.085617322,27,1,-0.0406,0.507
CDK14,2.93e-7,cyclin dependent kinase 14,++,-+++,-+,0.05040771103411987,0.9049863846986634,+,0.101,0.9964730273466065,0.029788858,27.1,1,-0.0406,0.507
EXT1,1.2e-6,exostosin glycosyltransferase 1,-+,--+-,++,0.05255468941464449,0.08440712712145816,+,0.105,0.9783585304790992,0.012901779,28.3,1,-0.0406,0.507
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.053326751542735834,0.8023996166139631,+,0.107,0.9720248753696895,0.036399682,28.7,1,-0.0406,0.507
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,--,0.27657495859009845,0.053489440727287556,-,0.107,0.9707019472957912,0.027298127,28.8,1,-0.0406,0.507
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+-+-,+-,0.05487548067850509,0.9698312751650358,+,0.11,0.9595916668925283,0.03920618,29.5,1,-0.0406,0.507
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,-+,0.060042745983032164,0.8549951765226935,+,0.12,0.9205094583729209,0.059323219,32.3,1,-0.0406,0.507
TMEM161B,4.77e-14,transmembrane protein 161B,++,+---,-+,0.8058954847040138,0.060526821988936955,-,0.121,0.9170221328173468,0.022864065,32.6,1,-0.0406,0.507
ADCK3,1.43e-8,coenzyme Q8A,++,+++-,--,0.06083083896803864,0.6003304920178452,+,0.122,0.9148461981200612,0.024491563,32.7,1,-0.0406,0.507
TMEM67,3.38e-7,transmembrane protein 67,+-,+---,Filtered_Out,0.8757131138310417,0.06192540430559118,-,0.124,0.9071011535979011,0.075254204,33.3,1,-0.0406,0.507
YLPM1,3.52e-10,YLP motif containing 1,--,---+,NA,0.9898007078741924,0.062331255994283324,-,0.125,0.9042641261863464,0.130352745,33.5,1,-0.0406,0.507
IGSF6,1.56e-9,immunoglobulin superfamily member 6,--,++++,Filtered_Out,0.06961003665493387,0.7575996818466295,+,0.139,0.8562981418863735,0.044139254,37.5,1,-0.0406,0.507
ZNF322,3.72e-7,zinc finger protein 322,-+,++++,++,0.07040334776771125,0.9501731341804576,+,0.141,0.8513766934542,0.051821349,37.9,1,-0.0406,0.507
BEND4,1.3e-7,BEN domain containing 4,-+,-+--,NA,0.5820309853669385,0.07190167116006733,-,0.144,0.8422310198340651,0.003839183,38.7,1,-0.0406,0.507
PLCL1,7.79e-7,phospholipase C like 1 (inactive),--,++--,-+,0.22044938801049635,0.07255957501331657,-,0.145,0.8382752739707497,0.019769308,39,1,-0.0406,0.507
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,--,++++,++,0.07305055925341834,0.6326946329513954,+,0.146,0.8353464592232137,0.039984082,39.3,1,-0.0406,0.507
STK19,7.06e-7,serine/threonine kinase 19,+-,---+,++,0.07332772430353819,0.5334549699335855,+,0.147,0.833701797286021,0.026934644,39.5,1,-0.0406,0.507
PMFBP1,3.65e-7,polyamine modulated factor 1 binding protein 1,+-,+--+,Filtered_Out,0.9457316599548373,0.07341504029907406,-,0.147,0.8331849628155624,0.09543819605805057,39.5,1,-0.0406,0.507
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,-++-,-+,0.073593492540454,0.3456106518799235,+,0.147,0.8321305905245908,0.017918727,39.6,1,-0.0406,0.507
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,--,+-++,-+,0.07398801847359691,0.3759415705616324,+,0.148,0.8298086080118519,0.009869007,39.8,1,-0.0406,0.507
RHOA,7.1e-7,ras homolog family member A,-+,++-+,-+,0.07462113412417437,0.41742078339077215,+,0.149,0.8261081589862372,0.005285861,40.1,1,-0.0406,0.507
EMILIN3,3.37e-9,elastin microfibril interfacer 3,++,--++,+-,0.0749142800037693,0.40347697932450144,+,0.15,0.8244053944373415,0.02957294,40.3,1,-0.0406,0.507
DENND1A,1.54e-14,DENN domain containing 1A,++,--++,+-,0.19382228370202986,0.07499370637235454,-,0.15,0.8239451863102649,0.007451938,40.3,1,-0.0406,0.507
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+-,--++,++,0.07553690670533267,0.8402103738122924,+,0.151,0.820810808174817,0.069532303,40.6,1,-0.0406,0.507
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.07621954407077619,0.45931707883907935,+,0.152,0.816903657750018,0.005129735,41,1,-0.0406,0.507
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,-+,----,+-,0.8643678756934865,0.07717662675627995,-,0.154,0.8114842118724606,0.04356264,41.5,1,-0.0406,0.507
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,+-,0.3585649625127064,0.0793217370043733,-,0.159,0.7995777884251112,0.070474956,42.7,1,-0.0406,0.507
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.7990529520456181,0.15883530743155252,42.7,1,-0.0406,0.507
SLC30A9,2.62e-7,solute carrier family 30 member 9,-+,+++-,-+,0.08080785136616693,0.9085859614312233,+,0.162,0.79151644505467,0.03786339,43.5,1,-0.0406,0.507
PROX2,7.55e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.7841311719839441,0.16438751409653676,44.2,1,-0.0406,0.507
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,-+,+-++,Filtered_Out,0.08235024140946996,0.9420295263505043,+,0.165,0.7833051276954914,0.077200373,44.3,1,-0.0406,0.507
ZNF536,1.62e-6,zinc finger protein 536,--,++-+,-+,0.2921353841373955,0.08522172307556525,-,0.17,0.7684196934971093,0.012601684717793113,45.8,1,-0.0406,0.507
MAP9,7.15e-7,microtubule associated protein 9,++,-+--,-+,0.08630743606099116,0.8878792885314148,+,0.173,0.7629217891407306,0.016581742,46.4,1,-0.0406,0.507
VPS41,1.94e-6,VPS41 subunit of HOPS complex,-+,-++-,-+,0.0903658409771329,0.722999410243578,+,0.181,0.742965709686703,0.005660112,48.6,1,-0.0406,0.507
CTNND1,7.75e-8,catenin delta 1,--,--+-,--,0.977204919957505,0.09265394658861152,-,0.185,0.7321060815429228,0.142310019,49.8,1,-0.0406,0.507
GPC5,1.35e-7,glypican 5,+-,++--,-+,0.9223879689538668,0.09742052696511122,-,0.195,0.7103195299171329,0.026207921,52.4,1,-0.0406,0.507
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.5304953861501752,0.09798891254124195,-,0.196,0.7077930663431994,0.079597342,52.7,1,-0.0406,0.507
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,--,----,Filtered_Out,0.9574235449543641,0.09878259641068267,-,0.198,0.7042895673250972,0.06172529,53.1,1,-0.0406,0.507
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,+-,+++-,NA,0.10071806146913023,0.7747740853672549,+,0.201,0.6958626460662533,0.05860949,54.2,1,-0.0406,0.507
ZNF35,4.66e-7,zinc finger protein 35,--,+---,--,0.9667647571922744,0.1031347807475319,-,0.206,0.6855648546736983,0.170828674,55.5,1,-0.0406,0.507
KMT2A,1.28e-7,lysine methyltransferase 2A,--,----,+-,0.10368680212359233,0.14769534617722052,+,0.207,0.6832465240286353,0.001785206,55.8,1,-0.0406,0.507
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++,+---,NA,0.10531920623339752,0.8014964727573266,+,0.211,0.6764624270671462,0.07645849915039334,56.7,1,-0.0406,0.507
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.5281971321224536,0.10558893101852405,-,0.211,0.6753516112285463,0.023507959,56.8,1,-0.0406,0.507
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,+-,0.3601814970623929,0.10586745855670808,-,0.212,0.6742075167597943,0.017922949,57,1,-0.0406,0.507
FH,1.47e-6,fumarate hydratase,++,+++-,-+,0.15192448101463674,0.10618167484955617,-,0.212,0.6729204329618507,0.002341199,57.1,1,-0.0406,0.507
SLC4A9,2.66e-6,solute carrier family 4 member 9,--,+--+,Filtered_Out,0.5681627023230027,0.10675961046919706,-,0.214,0.6705630238157798,0.06535725101593545,57.4,1,-0.0406,0.507
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,++,--+-,--,0.775070249641628,0.10750520017501057,-,0.215,0.6675405321523946,0.064776592,57.8,1,-0.0406,0.507
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.6682556856879319,0.1075681440040212,-,0.215,0.6672863290246758,0.058049956,57.9,1,-0.0406,0.507
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,-+,++-+,NA,0.10891717142463313,0.9277285854276291,+,0.218,0.6618736501350818,0.101384327,58.6,1,-0.0406,0.507
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,++,++++,+-,0.10923744973523906,0.944973727547197,+,0.218,0.660598451817807,0.100044126,58.8,1,-0.0406,0.507
ZFHX4,5.27e-9,zinc finger homeobox 4,--,+---,++,0.785474703709374,0.10982166927601314,-,0.22,0.6582819636891986,0.107804599,59.1,1,-0.0406,0.507
MYRF,1.68e-8,myelin regulatory factor,--,++-+,-+,0.11262351735757029,0.15510518637145665,+,0.225,0.6473409176200577,0.015939285,60.6,1,-0.0406,0.507
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,+-,+---,-+,0.6389520403569653,0.112816141286479,-,0.226,0.6465987631094569,0.091676592,60.7,1,-0.0406,0.507
CSMD1,3.31e-7,CUB and Sushi multiple domains 1,-+,--+-,+-,0.5491539037004841,0.1133654667369207,-,0.227,0.6444892239382365,0.069863034,61,1,-0.0406,0.507
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.6370565318901535,0.2306446940162639,62,1,-0.0406,0.507
PRR16,1.19e-6,proline rich 16,++,+---,Filtered_Out,0.11847694962558877,0.5400969158659344,+,0.237,0.6253361402697641,0.05698053103305234,63.7,1,-0.0406,0.507
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,+---,+-,0.8454034064221405,0.11897980668906948,-,0.238,0.6234967453609456,0.09888873,64,1,-0.0406,0.507
CDH13,1.59e-11,cadherin 13,-+,-++-,++,0.12007392254965465,0.8851536765390228,+,0.24,0.6195213060297154,0.060197846,64.6,1,-0.0406,0.507
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,+-,+---,++,0.12191962580720234,0.37849149111207686,+,0.244,0.6128963832646781,0.013639888,65.6,1,-0.0406,0.507
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,--,-+++,--,0.8560227609365736,0.12338500721377972,-,0.247,0.6077076135197368,0.083189045,66.4,1,-0.0406,0.507
KIAA1143,5e-7,KIAA1143,--,+++-,++,0.12495003987887182,0.647344217946422,+,0.25,0.6022336052647368,0.044607779,67.2,1,-0.0406,0.507
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.5876731023691764,0.2584204614401343,69.5,1,-0.0406,0.507
FAM120A,3.67e-8,family with sequence similarity 120A,--,--+-,++,0.45617062697953265,0.12980391147180229,-,0.26,0.5856822247759436,0.037996298,69.8,1,-0.0406,0.507
KYNU,2.38e-6,kynureninase,+-,++++,Filtered_Out,0.1311868469078546,0.6739281721097948,+,0.262,0.5810797104678257,0.067972359,70.6,1,-0.0406,0.507
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,-++-,-+,0.13171256622905594,0.39826513976877087,+,0.263,0.5793427929004965,0.031092416,70.9,1,-0.0406,0.507
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.5710474943130487,0.2685050793260139,72.2,1,-0.0406,0.507
RAB3B,1.61e-6,"RAB3B, member RAS oncogene family",--,+--+,-+,0.8607422948582428,0.13439898107318046,-,0.269,0.5705740281477705,0.096407959,72.3,1,-0.0406,0.507
FAM120AOS,2.42e-6,family with sequence similarity 120A opposite strand,++,+++-,NA,0.13689242658481313,0.7286539296331874,+,0.274,0.5625905823773814,0.083520232,73.6,1,-0.0406,0.507
ZNF184,3.34e-8,zinc finger protein 184,++,--+-,+-,0.7089631794707134,0.13959767551124413,-,0.279,0.5540918175749849,0.016954203,75.1,1,-0.0406,0.507
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,--,-+--,+-,0.6774773836286232,0.14005554742060455,-,0.28,0.5526696889883291,0.071679307,75.3,1,-0.0406,0.507
ZNF660,2.47e-10,zinc finger protein 660,+-,----,Filtered_Out,0.915485252523237,0.14042538747791625,-,0.281,0.5515243734307892,0.128692417,75.5,1,-0.0406,0.507
PSEN2,2.68e-6,presenilin 2,++,+-++,-+,0.24218549508314757,0.1411229000294017,-,0.282,0.5493725118471291,0.003469663,75.9,1,-0.0406,0.507
CACNA2D1,2.52e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+,-++-,-+,0.14234172584132282,0.29121660226344004,+,0.285,0.5456377771515666,0.031564513,76.6,1,-0.0406,0.507
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+,++--,--,0.9698466502962797,0.14372514633763145,-,0.287,0.5414372448291493,0.060374167,77.3,1,-0.0406,0.507
GINM1,2.54e-6,glycoprotein integral membrane 1,--,++--,-+,0.5281067049595665,0.15063115160507917,-,0.301,0.521055207961724,0.052730335,81,1,-0.0406,0.507
NEGR1,3.55e-15,neuronal growth regulator 1,++,-++-,-+,0.15613337455935036,0.31678796939572396,+,0.312,0.5054742579826657,0.026356835,84,1,-0.0406,0.507
HSPE1-MOB4,2.29e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.49872909713757396,0.3171545182750501,85.3,1,-0.0406,0.507
PLCG1,2.94e-7,phospholipase C gamma 1,-+,--++,--,0.9371503852775034,0.16622750440099562,-,0.332,0.4782671195371384,0.051410272,89.4,1,-0.0406,0.507
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,+---,-+,0.8814637718157192,0.16639433018083713,-,0.333,0.47783148053712793,0.074291107,89.5,1,-0.0406,0.507
