gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
SOX5,3.79e-9,SRY-box 5,++,----,Filtered_Out,0.8696823173390609,0.00624615717009608,-,0.0125,1.9033570962883548,0.040092956,3.36,1,-4.59e-4,0.994
RTN1,1.71e-8,reticulon 1,++,++++,++,0.006571630008758245,0.9993247962333425,+,0.0131,1.8812969002239308,0.063983887,3.54,1,-4.59e-4,0.994
UBE2M,8.89e-7,ubiquitin conjugating enzyme E2 M,--,+-++,-+,0.006799696408487948,0.7976642497477404,+,0.0136,1.8664804814918057,0.001004996,3.66,1,-4.59e-4,0.994
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,----,--,0.9949762990348021,0.007007291396699278,-,0.014,1.8534198264246915,0.013601592,3.77,1,-4.59e-4,0.994
C1QTNF7,2.61e-6,C1q and TNF related 7,--,--+-,Filtered_Out,0.9876603975462941,0.007355836993361064,-,0.0147,1.8323379077052955,0.035265047,3.96,1,-4.59e-4,0.994
MARK3,2.68e-7,microtubule affinity regulating kinase 3,+-,----,--,0.9838084053001661,0.007512250474897154,-,0.015,1.8231999445065865,0.034033973,4.04,1,-4.59e-4,0.994
BEND4,1.3e-7,BEN domain containing 4,++,-+--,NA,0.7507486787925555,0.007658006510965799,-,0.0153,1.814854273079728,0.003839183,4.12,1,-4.59e-4,0.994
ITPR3,1.55e-6,"inositol 1,4,5-trisphosphate receptor type 3",+-,+-++,Filtered_Out,0.007986944599506898,0.6215114939374484,+,0.016,1.7965893323252193,0.001833984,4.3,1,-4.59e-4,0.994
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,++,----,-+,0.8409625847739495,0.008232490325204404,-,0.0165,1.7834387753332226,0.023772846,4.43,1,-4.59e-4,0.994
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,+++-,+-,0.009377515047545994,0.8120185287261241,+,0.0188,1.7268822346259272,0.001631929,5.05,1,-4.59e-4,0.994
TCF4,4.55e-16,transcription factor 4,++,+---,--,0.6785801536590788,0.010011162256152962,-,0.02,1.6984855040662648,0.002236053,5.39,1,-4.59e-4,0.994
HLA-DQB1,2.33e-7,"major histocompatibility complex, class II, DQ beta 1",--,----,NA,0.9986512761003798,0.010755721339007367,-,0.0215,1.6673304624116723,0.06263463126664132,5.79,1,-4.59e-4,0.994
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,--++,--,0.8215022184001058,0.010985433041652852,-,0.022,1.6581528230163634,0.027174725,5.91,1,-4.59e-4,0.994
METTL9,1.74e-10,methyltransferase like 9,++,++--,++,0.01105644694099595,0.9932587752704429,+,0.0221,1.6553544182200566,0.023636704,5.95,1,-4.59e-4,0.994
ASXL3,2.06e-6,ASXL transcriptional regulator 3,++,--+-,+-,0.37774747794410557,0.01219083814000687,-,0.0244,1.612936439237163,0.002256491,6.56,1,-4.59e-4,0.994
CDH13,1.59e-11,cadherin 13,++,-+--,+-,0.4846489282408656,0.012314655785474315,-,0.0246,1.6085477272236923,0.00394136,6.63,1,-4.59e-4,0.994
VPS41,1.94e-6,VPS41 subunit of HOPS complex,++,++--,++,0.013464962342065517,0.9232912426806226,+,0.0269,1.5697648611934667,0.009832116,7.24,1,-4.59e-4,0.994
EXT1,1.2e-6,exostosin glycosyltransferase 1,++,--+-,+-,0.5878789208825745,0.014912507863872874,-,0.0298,1.5254193186393006,0.010276231,8.02,1,-4.59e-4,0.994
MGAT4C,1.22e-6,MGAT4 family member C,++,+---,--,0.6298336351085817,0.015047891571952465,-,0.0301,1.5214943511047265,0.008288091,8.1,1,-4.59e-4,0.994
USP3,2.49e-6,ubiquitin specific peptidase 3,+-,+---,--,0.8256579047670007,0.015410544684620962,-,0.0308,1.511152015238318,0.020889981,8.29,1,-4.59e-4,0.994
CKB,1.76e-8,creatine kinase B,--,+-++,++,0.01738673920300787,0.8496788985081939,+,0.0348,1.4587518644798039,0.004117161,9.35,1,-4.59e-4,0.994
MYRF,1.68e-8,myelin regulatory factor,+-,++-+,--,0.4546016636680681,0.01831621285599892,-,0.0366,1.4361343224368657,0.015939285,9.85,1,-4.59e-4,0.994
ZNF638,1.83e-7,zinc finger protein 638,+-,+---,NA,0.9283422312006951,0.019449449942197203,-,0.0389,1.4100626809594585,0.011210283,10.5,1,-4.59e-4,0.994
TOP1,1.66e-6,DNA topoisomerase I,--,----,--,0.9060904868160442,0.019508697819532912,-,0.039,1.408741722571694,0.047453352,10.5,1,-4.59e-4,0.994
TRAF3,3.17e-7,TNF receptor associated factor 3,-+,--+-,--,0.9957919588838231,0.020271711216150613,-,0.0405,1.3920795935629102,0.011555865,10.9,1,-4.59e-4,0.994
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,--,0.9589909764179216,0.021688835081927482,-,0.0434,1.3627337778671027,0.017922949,11.7,1,-4.59e-4,0.994
PCNP,2.33e-7,PEST proteolytic signal containing nuclear protein,++,++++,--,0.021724189195294223,0.3071016271762392,+,0.0434,1.3620264279416998,0.023876479,11.7,1,-4.59e-4,0.994
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,----,-+,0.9904823933368856,0.023588216854398523,-,0.0472,1.3262748925968877,0.052021844,12.7,1,-4.59e-4,0.994
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.42348397011854966,0.0241276478522436,-,0.0483,1.3164550187132933,0.026045818596663467,13,1,-4.59e-4,0.994
CRB1,2.5e-7,crumbs cell polarity complex component 1,++,+---,+-,0.6854481632547612,0.024277934440565,-,0.0486,1.3137582700062924,9.89607e-4,13.1,1,-4.59e-4,0.994
PLA2R1,3.98e-7,phospholipase A2 receptor 1,-+,--+-,Filtered_Out,0.9256975698352522,0.025823495910416334,-,0.0516,1.2869549688909023,0.001639741,13.9,1,-4.59e-4,0.994
PCDH9,3.53e-10,protocadherin 9,++,++--,++,0.02911876399047025,0.39191348578670593,+,0.0582,1.234797067881518,0.03246236,15.7,1,-4.59e-4,0.994
KIAA1143,5e-7,KIAA1143,+-,+++-,-+,0.02968637425544471,0.5461637015934016,+,0.0594,1.2264128460464274,0.007041498,16,1,-4.59e-4,0.994
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,+-,NA,Filtered_Out,0.9692760398083585,0.030723960191641534,-,0.0614,1.2114928106025498,0.06144792038328307,16.5,1,-4.59e-4,0.994
LST1,5.42e-9,leukocyte specific transcript 1,--,-+++,-+,0.17342862939590348,0.03473936645120835,-,0.0695,1.1581481104682656,0.003058614,18.7,1,-4.59e-4,0.994
ZFHX4,5.27e-9,zinc finger homeobox 4,--,----,-+,0.6305457414554834,0.0367544691810866,-,0.0735,1.1336598494144488,0.025295412,19.8,1,-4.59e-4,0.994
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,++,+---,++,0.039029378460160545,0.8208723723164046,+,0.0781,1.1075783691058043,0.032353184,21,1,-4.59e-4,0.994
TMEM42,4.87e-7,transmembrane protein 42,--,++++,NA,0.04015346909816845,0.8945920022392381,+,0.0803,1.0952469318045734,0.024523215,21.6,1,-4.59e-4,0.994
SLC30A9,2.62e-7,solute carrier family 30 member 9,++,++--,+-,0.040752716148733624,0.9789334331102207,+,0.0815,1.0888134447791398,0.02130154,21.9,1,-4.59e-4,0.994
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,1.0807670051209888,0.08302960940428378,22.3,1,-4.59e-4,0.994
RHOBTB1,1.57e-6,Rho related BTB domain containing 1,-+,++--,--,0.8494227832279572,0.042030619315522266,-,0.0841,1.0754042150126593,0.003864981,22.6,1,-4.59e-4,0.994
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,++,+---,Filtered_Out,0.8588966302242174,0.04390679307433698,-,0.0878,1.0564382866800688,0.037615917,23.6,1,-4.59e-4,0.994
MED19,1.75e-7,mediator complex subunit 19,--,+-++,+-,0.044248880376322866,0.6230456117259758,+,0.0885,1.0530677180600605,0.010293157,23.8,1,-4.59e-4,0.994
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,+-,-+++,--,0.9010121509256058,0.044424776350345134,-,0.0888,1.0513447542414704,0.066284551,23.9,1,-4.59e-4,0.994
FADS1,1.25e-7,fatty acid desaturase 1,+-,+---,--,0.9665533664060955,0.04509114225266921,-,0.0902,1.0448787673051672,0.089751692,24.3,1,-4.59e-4,0.994
C16orf45,1.86e-9,BMERB Domain Containing 1,--,-+++,--,0.045896517327268634,0.18659896724816533,+,0.0918,1.0371902722395694,0.010117937,24.7,1,-4.59e-4,0.994
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,1.0352762207968846,0.09219848380941827,24.8,1,-4.59e-4,0.994
NEGR1,3.55e-15,neuronal growth regulator 1,++,++--,++,0.047234115444027946,0.8078802665571853,+,0.0945,1.024714217625156,0.101887054,25.4,1,-4.59e-4,0.994
C11orf31,5.11e-7,selenoprotein H,--,-++-,--,0.7923911535042609,0.049386041589193144,-,0.0988,1.0053657865337404,0.023441292,26.6,1,-4.59e-4,0.994
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.9841346020901531,0.10372069015924823,27.9,1,-4.59e-4,0.994
FNIP2,7.22e-7,folliculin interacting protein 2,++,++--,NA,0.05206163284447473,0.9232233379484824,+,0.104,0.9824522192753544,0.076117337,28,1,-4.59e-4,0.994
FADS2,1.94e-8,fatty acid desaturase 2,+-,----,--,0.992273664435794,0.05341237987607733,-,0.107,0.9713280752337319,0.098074813,28.7,1,-4.59e-4,0.994
TMEM106B,1.22e-12,transmembrane protein 106B,++,++--,--,0.05364486975470867,0.158667532913195,+,0.107,0.9694418091385206,0.004060218,28.9,1,-4.59e-4,0.994
CTTNBP2,1.26e-7,cortactin binding protein 2,++,----,-+,0.6492481447234304,0.05384810392284816,-,0.108,0.96779958863037,0.040096248,29,1,-4.59e-4,0.994
NRD1,2.66e-8,nardilysin convertase,++,+-+-,--,0.8996998108168611,0.054994120456554704,-,0.11,0.9586537437466335,0.015242509,29.6,1,-4.59e-4,0.994
PPP6C,1.1e-6,protein phosphatase 6 catalytic subunit,++,++--,--,0.43650405254318825,0.05546047880763456,-,0.111,0.954986389678093,0.005052903,29.8,1,-4.59e-4,0.994
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,+-,----,+-,0.9844236832840655,0.05711761915233482,-,0.114,0.9421999079935477,0.141815918,30.7,1,-4.59e-4,0.994
MAP9,7.15e-7,microtubule associated protein 9,++,++--,++,0.06003775340177267,0.9701691297116928,+,0.12,0.9205455716553241,0.132613256,32.3,1,-4.59e-4,0.994
RPS6KL1,1.01e-7,ribosomal protein S6 kinase like 1,--,--++,--,0.7524016808707853,0.06274569314885217,-,0.125,0.9013860830415849,0.035472472,33.8,1,-4.59e-4,0.994
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,++,++++,+-,0.06390639954459637,0.8806840759195291,+,0.128,0.8934256540376769,0.01774485,34.4,1,-4.59e-4,0.994
ACTL8,6.06e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.8759658326767304,0.1330559093161177,35.8,1,-4.59e-4,0.994
NICN1,5.99e-7,nicolin 1,--,--++,+-,0.864167836181199,0.06707690093748897,-,0.134,0.8723970150537098,0.06256078913085429,36.1,1,-4.59e-4,0.994
CDH22,1.88e-7,cadherin 22,--,--++,+-,0.5744098310692625,0.06782638636069611,-,0.136,0.8675713249005877,0.046733801,36.5,1,-4.59e-4,0.994
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,+-,-+++,++,0.06911971058118649,0.9627510175607615,+,0.138,0.8593680933440132,0.100044126,37.2,1,-4.59e-4,0.994
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,++,+-+-,+-,0.5563916062838933,0.06938459754311727,-,0.139,0.8577069307750239,0.030551685,37.3,1,-4.59e-4,0.994
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,-+++,NA,0.15258403775682447,0.07024341195784203,-,0.14,0.8523644057877044,0.017448756,37.8,1,-4.59e-4,0.994
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",--,++++,--,0.16244390246784726,0.07114629310707177,-,0.142,0.8468177271129385,0.005617603,38.3,1,-4.59e-4,0.994
BAD,1.35e-6,BCL2 associated agonist of cell death,--,++++,--,0.07626685350821448,0.23635039129126245,+,0.153,0.8166341749816289,0.007651586,41,1,-4.59e-4,0.994
FAM120A,3.67e-8,family with sequence similarity 120A,-+,----,++,0.08107142110167774,0.15126745759943283,+,0.162,0.7901022185000969,0.037996298,43.6,1,-4.59e-4,0.994
SCYL1,6.11e-8,SCY1 like pseudokinase 1,+-,++++,+-,0.08284400429312853,0.7880553158883726,+,0.166,0.7807089218357486,0.025889139,44.6,1,-4.59e-4,0.994
PRR34,5.59e-8,PRR34 long non-coding RNA,--,-+-+,Filtered_Out,0.9425490151200255,0.08316877976076319,-,0.166,0.7790096747061215,0.0553089745945413,44.7,1,-4.59e-4,0.994
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.0853984857928478,0.8631893350571755,+,0.171,0.7675198340877715,0.039337266,45.9,1,-4.59e-4,0.994
PCDHA4,3.57e-7,protocadherin alpha 4,++,++-+,NA,0.08577461466272888,0.8920671729844065,+,0.172,0.7656112286451313,0.013924381,46.1,1,-4.59e-4,0.994
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,-+,0.08756882563647107,0.6618874387478825,+,0.175,0.7566204788035187,0.140250749,47.1,1,-4.59e-4,0.994
BAG5,9.18e-7,BCL2 associated athanogene 5,+-,++--,-+,0.882747381438579,0.08765598415978777,-,0.175,0.7561884341758992,0.041416122,47.2,1,-4.59e-4,0.994
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.08804795814666012,0.5523935293611664,+,0.176,0.7542507153095026,0.036399682,47.4,1,-4.59e-4,0.994
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,++,+--+,-+,0.08836829519006498,0.6771256089109048,+,0.177,0.7526735277140417,0.019839794,47.5,1,-4.59e-4,0.994
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,--,--++,-+,0.6044622178164222,0.09152923105270232,-,0.183,0.7374101905150946,0.043405061,49.2,1,-4.59e-4,0.994
TYR,6.97e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.7299554164491266,0.18622783035356313,50.1,1,-4.59e-4,0.994
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,+++-,+-,0.09555699775969838,0.9470524979667787,+,0.191,0.7187075078466948,0.124983684,51.4,1,-4.59e-4,0.994
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,--,+-++,--,0.7244831713734617,0.09556496651941522,-,0.191,0.7186712923506089,0.08885515,51.4,1,-4.59e-4,0.994
DENND1A,1.54e-14,DENN domain containing 1A,-+,--++,+-,0.35332985802235234,0.09642336865954268,-,0.193,0.7147877043546095,0.007451938,51.9,1,-4.59e-4,0.994
PCDHA2,4.57e-8,protocadherin alpha 2,++,+--+,Filtered_Out,0.09842287048669353,0.8975948487412473,+,0.197,0.705873977326717,0.131386464,53,1,-4.59e-4,0.994
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,+-,+++-,Filtered_Out,0.09937797858261464,0.871900025534516,+,0.199,0.7016798456892788,0.01969796,53.5,1,-4.59e-4,0.994
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,++,0.09999292309053096,0.9830585673961807,+,0.2,0.6990007400509144,0.077941758,53.8,1,-4.59e-4,0.994
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",++,+-+-,++,0.10003479580417579,0.926694002862614,+,0.2,0.6988189143635108,0.081741808,53.8,1,-4.59e-4,0.994
ZNF445,3.53e-10,zinc finger protein 445,+-,----,++,0.4332734286981645,0.1008646673074918,-,0.202,0.695230943953406,0.057457585,54.3,1,-4.59e-4,0.994
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.9137487805631855,0.10433580165759213,-,0.209,0.6805366470658635,0.134107215,56.1,1,-4.59e-4,0.994
PQLC2L,7.05e-9,PQ loop repeat containing 2 like,+-,----,Filtered_Out,0.849138419677959,0.10467263163870275,-,0.209,0.6791368611675807,0.108975993,56.3,1,-4.59e-4,0.994
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,+-,++-+,NA,0.1051148422212764,0.833130761565595,+,0.21,0.6773059615742109,0.049967831,56.6,1,-4.59e-4,0.994
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--,----,+-,0.9825687209937539,0.10581643862177975,-,0.212,0.6744168635918474,0.247218165,56.9,1,-4.59e-4,0.994
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.6605837770563253,0.2184822818373743,58.8,1,-4.59e-4,0.994
FH,1.47e-6,fumarate hydratase,+-,+++-,+-,0.11007454389093448,0.8638024873128797,+,0.22,0.6572831097598558,0.08509982,59.2,1,-4.59e-4,0.994
STK19,7.06e-7,serine/threonine kinase 19,--,--++,--,0.8889957524855185,0.11038902680431126,-,0.221,0.6560440997398516,0.065077223,59.4,1,-4.59e-4,0.994
HARS,2.1e-7,histidyl-tRNA synthetase,--,--++,++,0.1112507835084616,0.7412522499765104,+,0.223,0.6526669260565042,0.076324813,59.9,1,-4.59e-4,0.994
DRD2,5.35e-14,dopamine receptor D2,-+,-+-+,NA,0.8880893202852067,0.11154671733923505,-,0.223,0.6515132101951696,0.01596144,60,1,-4.59e-4,0.994
PCDHA7,2.25e-6,protocadherin alpha 7,++,+---,NA,0.11230525209870407,0.2553568993896988,+,0.225,0.6485699372629065,0.045500336,60.4,1,-4.59e-4,0.994
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.11661071767923091,0.9479017663177703,+,0.233,0.6322315361168057,0.096826361,62.7,1,-4.59e-4,0.994
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,++,--+-,-+,0.11772564514874338,0.31819399555830935,+,0.235,0.6280989252359409,0.03551685141941831,63.3,1,-4.59e-4,0.994
TMEM161B,4.77e-14,transmembrane protein 161B,++,+---,-+,0.3406520496517336,0.11864442852430894,-,0.237,0.6247226555286429,0.022864065,63.8,1,-4.59e-4,0.994
GTF2IRD1,2.15e-8,GTF2I repeat domain containing 1,--,--++,+-,0.7395655316911921,0.1188276780420199,-,0.238,0.6240523934814431,0.055660393,63.9,1,-4.59e-4,0.994
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,++,----,+-,0.7508401938077919,0.11899823807178901,-,0.238,0.6234294732070543,0.037415407,64,1,-4.59e-4,0.994
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,+++-,Filtered_Out,0.12015847048713602,0.9789318397031277,+,0.24,0.6192156128319221,0.194865137,64.6,1,-4.59e-4,0.994
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,++,++-+,NA,0.12209669847320385,0.9566366473724317,+,0.244,0.6122660836692271,0.150142545,65.7,1,-4.59e-4,0.994
AP3B1,3.15e-7,adaptor related protein complex 3 subunit beta 1,+-,++-+,-+,0.4300679119205529,0.12474385569977149,-,0.249,0.6029508408333821,0.028254588,67.1,1,-4.59e-4,0.994
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.888966955857498,0.12479721272343762,-,0.25,0.6027651186077898,0.089227554,67.1,1,-4.59e-4,0.994
ARHGEF25,1.9e-6,Rho guanine nucleotide exchange factor 25,-+,--++,NA,0.1263081013553043,0.6594107854793232,+,0.253,0.5975387973985141,0.046225293,68,1,-4.59e-4,0.994
GPC5,1.35e-7,glypican 5,++,++--,+-,0.7468458647121536,0.1265060234024747,-,0.253,0.5968588000243468,0.033897566,68.1,1,-4.59e-4,0.994
CSMD1,3.31e-7,CUB and Sushi multiple domains 1,++,+-+-,--,0.6468319688769305,0.12949032158229068,-,0.259,0.5867326949186135,0.048293727,69.7,1,-4.59e-4,0.994
OLFM4,1.7e-12,olfactomedin 4,++,+++-,Filtered_Out,0.13130339477305594,0.9403513961754923,+,0.263,0.5806940496696441,0.068422169,70.6,1,-4.59e-4,0.994
ACVR1B,5.28e-7,activin A receptor type 1B,++,-+-+,+-,0.13370635147995838,0.7006234160134972,+,0.267,0.5728179662050734,0.081818165,71.9,1,-4.59e-4,0.994
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,++,+-++,Filtered_Out,0.13536449527935818,0.9333944190303937,+,0.271,0.5674652360450063,0.077200373,72.8,1,-4.59e-4,0.994
CDH9,9.7e-7,cadherin 9,++,--+-,++,0.13547291416313204,0.9319023714187444,+,0.271,0.5671175313053313,0.13951441936729794,72.9,1,-4.59e-4,0.994
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,+-,++-+,-+,0.13927466051973794,0.5975016898778692,+,0.279,0.5550978957906753,0.041778439,74.9,1,-4.59e-4,0.994
CTNNA3,1.69e-10,catenin alpha 3,--,++-+,Filtered_Out,0.6596834028192659,0.13961913729740208,-,0.279,0.5540250541503561,0.086233022,75.1,1,-4.59e-4,0.994
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,++,+---,-+,0.14638246948854727,0.5674103175072629,+,0.293,0.5334809348558229,0.043701404,78.8,1,-4.59e-4,0.994
PHF2,2.32e-6,PHD finger protein 2,+-,--++,+-,0.14674960392725556,0.28367255364368743,+,0.293,0.5323930665624619,0.014930993,79,1,-4.59e-4,0.994
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.5531942572352616,0.1470050645741839,-,0.294,0.531637707147487,0.074074625,79.1,1,-4.59e-4,0.994
DCDC1,7.46e-9,doublecortin domain containing 1,++,++--,Filtered_Out,0.14713218234746997,0.8760398284112656,+,0.294,0.5312623276163004,0.026863188,79.2,1,-4.59e-4,0.994
DCDC5,2.49e-9,doublecortin domain containing 1,++,++--,Filtered_Out,0.14713218234746997,0.8760398284112656,+,0.294,0.5312623276163004,0.026863188,79.2,1,-4.59e-4,0.994
RHOA,7.1e-7,ras homolog family member A,+-,++++,-+,0.15241527592152496,0.8530752739675553,+,0.305,0.5159415077002047,0.109186645,82,1,-4.59e-4,0.994
GRM5,6.21e-17,glutamate metabotropic receptor 5,++,++--,Filtered_Out,0.15309567892912598,0.5688133835373305,+,0.306,0.5140070712714592,0.076847424,82.4,1,-4.59e-4,0.994
MICB,2.62e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.15316554224063325,0.896859561155196,+,0.306,0.5138089315847858,0.082106921,82.4,1,-4.59e-4,0.994
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,+---,-+,0.15484346210195066,0.1758994169203154,+,0.31,0.5090771313108795,0.016135211,83.3,1,-4.59e-4,0.994
TAOK3,1.49e-8,TAO kinase 3,--,--+-,+-,0.900297799815267,0.15506823659936977,-,0.31,0.5084471561184115,0.027363222,83.4,1,-4.59e-4,0.994
ASTN2,2.19e-11,astrotactin 2,+-,---+,++,0.29945812255562143,0.1556696586164135,-,0.311,0.5067660313282538,0.021753736,83.8,1,-4.59e-4,0.994
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.15743573908660397,0.8976101209490365,+,0.315,0.5018666770356988,0.184531274,84.7,1,-4.59e-4,0.994
EPHB2,1.04e-6,EPH receptor B2,--,-+--,+-,0.6149185657505443,0.15791761648209965,-,0.316,0.5005394239527291,0.064315918,85,1,-4.59e-4,0.994
PGBD1,5.95e-14,piggyBac transposable element derived 1,+-,+---,-+,0.15971850159973358,0.7711817618078524,+,0.319,0.495614777131399,0.026048315,85.9,1,-4.59e-4,0.994
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,++,+++-,NA,0.16344881101141645,0.8299111715517068,+,0.327,0.4855882386307599,0.115544029,87.9,1,-4.59e-4,0.994
SEMA6D,4.1e-9,semaphorin 6D,+-,+---,-+,0.16498185758930048,0.18196214540577507,+,0.33,0.48153381516489413,0.006282678,88.8,1,-4.59e-4,0.994
PLCG1,2.94e-7,phospholipase C gamma 1,--,--++,-+,0.8933942613631234,0.1672938831734998,-,0.335,0.47548994234888164,0.051410272,90,1,-4.59e-4,0.994
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.2338320863188366,0.17219499977272917,-,0.344,0.4629494681512568,0.006573579,92.6,1,-4.59e-4,0.994
ZNF660,2.47e-10,zinc finger protein 660,++,----,Filtered_Out,0.6469011743175415,0.17803828134425445,-,0.356,0.4484566110773042,0.128692417,95.8,1,-4.59e-4,0.994
B3GALTL,5.7e-12,beta 3-glucosyltransferase,+-,+---,--,0.964607189686985,0.18523828662241446,-,0.37,0.4312392490400331,0.229519101,99.7,1,-4.59e-4,0.994
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,++,-+--,-+,0.18585363679911193,0.6186793950103537,+,0.372,0.4297989405113084,0.022634176,100,1,-4.59e-4,0.994
