gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,--,--+-,-+,0.9790882112555576,0.01295825008221378,-,0.0259,1.5864236471649398,0.023772846,6.97,1,-0.0227,0.711
SOX5,3.79e-9,SRY-box 5,+-,----,Filtered_Out,0.9830354899710766,0.014251075228332846,-,0.0285,1.5451223717026992,0.077126588,7.67,1,-0.0227,0.711
SERPING1,2.45e-6,serpin family G member 1,++,--++,++,0.014850786306543533,0.8683557133693675,+,0.0297,1.5272205554267364,0.004084704530120423,7.99,1,-0.0227,0.711
TOP1,1.66e-6,DNA topoisomerase I,--,--+-,--,0.938050047208999,0.015537637566983667,-,0.0311,1.5075850175170553,0.047453352,8.36,1,-0.0227,0.711
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,--,--++,--,0.9939135383831504,0.016102358271468484,-,0.0322,1.4920805190319046,0.066284551,8.66,1,-0.0227,0.711
ZFHX4,5.27e-9,zinc finger homeobox 4,--,----,-+,0.6918524737891671,0.01675022945554088,-,0.0335,1.4749492436740383,0.025295412,9.01,1,-0.0227,0.711
OR2B2,2.79e-12,olfactory receptor family 2 subfamily B member 2,++,NA,Filtered_Out,0.016804803053684415,0.9831951969463155,+,0.0336,1.4735365772775797,0.03360960610736883,9.04,1,-0.0227,0.711
ARHGEF25,1.9e-6,Rho guanine nucleotide exchange factor 25,++,+-++,NA,0.01742134334070599,0.9681177765436173,+,0.0348,1.4578883644013163,0.07013719,9.37,1,-0.0227,0.711
ZNF638,1.83e-7,zinc finger protein 638,--,+++-,NA,0.7808585185383095,0.01801116470443837,-,0.036,1.4434282066549904,0.011210283,9.69,1,-0.0227,0.711
C3orf84,2.53e-7,chromosome 3 open reading frame 84,++,NA,NA,0.018326179304374246,0.9816738206956257,+,0.0367,1.4358980729244772,0.03665235860874849,9.86,1,-0.0227,0.711
SCYL1,6.11e-8,SCY1 like pseudokinase 1,++,++++,+-,0.019238943734222413,0.9100806688054839,+,0.0385,1.4147887798250312,0.025889139,10.4,1,-0.0227,0.711
PAX6,1.67e-9,paired box 6,++,+---,--,0.6166406594917011,0.02032021533957605,-,0.0406,1.39104169834746,0.002175936,10.9,1,-0.0227,0.711
CRB1,2.5e-7,crumbs cell polarity complex component 1,+-,++--,+-,0.597853498450979,0.020639153483495504,-,0.0413,1.3842781236379176,9.89607e-4,11.1,1,-0.0227,0.711
RTN1,1.71e-8,reticulon 1,++,++-+,++,0.021110800064576038,0.9982335358211138,+,0.0422,1.3744653116704133,0.063983887,11.4,1,-0.0227,0.711
PRSS16,6.41e-9,serine protease 16,++,Missing_P_Values,Filtered_Out,0.024250990784289425,0.9757490092157105,+,0.0485,1.3142405177540393,0.04850198156857885,13,1,-0.0227,0.711
ZNF536,1.62e-6,zinc finger protein 536,--,-+--,-+,0.595820871629524,0.02676019836982798,-,0.0535,1.2714806758604742,0.012601684717793113,14.4,1,-0.0227,0.711
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.5391622849835953,0.027629036119432553,-,0.0553,1.2576042701727994,0.03639445856167979,14.9,1,-0.0227,0.711
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,----,-+,0.9851831164903614,0.030978819437881496,-,0.062,1.2079051409897479,0.052021844,16.7,1,-0.0227,0.711
PPP6C,1.1e-6,protein phosphatase 6 catalytic subunit,++,++--,--,0.8821482790987044,0.031398056948331955,-,0.0628,1.2020672315089105,0.005052903,16.9,1,-0.0227,0.711
LST1,5.42e-9,leukocyte specific transcript 1,--,+-++,-+,0.15036276590448835,0.0316804361724323,-,0.0634,1.1981788520632444,0.003058614,17,1,-0.0227,0.711
VPS41,1.94e-6,VPS41 subunit of HOPS complex,-+,++--,++,0.03410844551517622,0.612379516180577,+,0.0682,1.1661080773520984,0.009832116,18.4,1,-0.0227,0.711
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-+,-+--,--,0.9802315559521566,0.03460680336132514,-,0.0692,1.1598085190740537,0.04530435,18.6,1,-0.0227,0.711
FADS1,1.25e-7,fatty acid desaturase 1,+-,++--,--,0.9777029883050861,0.03548674894928866,-,0.071,1.1489037902253159,0.071401741,19.1,1,-0.0227,0.711
PQLC2L,7.05e-9,PQ loop repeat containing 2 like,++,----,Filtered_Out,0.6905826629332438,0.036195461464794035,-,0.0724,1.1403158864096485,0.016788057,19.5,1,-0.0227,0.711
KLC1,2.46e-10,kinesin light chain 1,++,++--,-+,0.03639192894382639,0.8974163527430694,+,0.0728,1.1379649284843947,0.053982048,19.6,1,-0.0227,0.711
ACVR1B,5.28e-7,activin A receptor type 1B,++,----,+-,0.03688909335994569,0.5973679846397983,+,0.0738,1.1320720228313974,0.016928378850805628,19.8,1,-0.0227,0.711
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.607128166145038,0.03741355438686723,-,0.0748,1.125941035050532,0.072541244,20.1,1,-0.0227,0.711
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,--,0.9576797240446047,0.03846385413454255,-,0.0769,1.1139172053097548,0.11068477,20.7,1,-0.0227,0.711
EXT1,1.2e-6,exostosin glycosyltransferase 1,-+,--++,+-,0.5103185942391187,0.042412277133362396,-,0.0848,1.0714784137931945,0.010276231,22.8,1,-0.0227,0.711
C11orf31,5.11e-7,selenoprotein H,++,--++,--,0.8238401612176085,0.0457849515178405,-,0.0916,1.0382472456919003,0.023441292,24.6,1,-0.0227,0.711
PCDH9,3.53e-10,protocadherin 9,--,-+--,++,0.0732667237687506,0.04610209102954461,-,0.0922,1.035249380421473,0.03246236,24.8,1,-0.0227,0.711
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,--,++++,+-,0.047039138149517934,0.49985535968279887,+,0.0941,1.0265106483329345,0.01774485,25.3,1,-0.0227,0.711
BEND4,1.3e-7,BEN domain containing 4,-+,----,NA,0.6145099310757332,0.04972289351459047,-,0.0994,1.002413610817425,0.04380202,26.8,1,-0.0227,0.711
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,++,0.04977125693180648,0.995469930251298,+,0.0995,1.0019913957066275,0.077941758,26.8,1,-0.0227,0.711
FAM120AOS,2.42e-6,family with sequence similarity 120A opposite strand,++,++-+,NA,0.05071091017074833,0.9697068164362361,+,0.101,0.9938685989037784,0.036167336,27.3,1,-0.0227,0.711
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,--++,--,0.7916242338071987,0.0508013997246466,-,0.102,0.9930943258254159,0.027174725,27.3,1,-0.0227,0.711
RHOBTB1,1.57e-6,Rho related BTB domain containing 1,-+,++--,--,0.6842775953991367,0.05667363359071024,-,0.113,0.9455889463123782,0.003864981,30.5,1,-0.0227,0.711
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.5792233861294089,0.060768753068558404,-,0.122,0.9152896793100833,0.006573579,32.7,1,-0.0227,0.711
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,--,+++-,-+,0.06492294344013727,0.5415516720195965,+,0.13,0.886571802934888,0.019839794,34.9,1,-0.0227,0.711
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,+-,++--,++,0.0657305718818266,0.6392369523842045,+,0.131,0.881202593506417,0.032353184,35.4,1,-0.0227,0.711
DCDC1,7.46e-9,doublecortin domain containing 1,+-,+++-,Filtered_Out,0.06738146370397921,0.813951765649361,+,0.135,0.8704295635612506,0.026863188,36.3,1,-0.0227,0.711
DCDC5,2.49e-9,doublecortin domain containing 1,+-,+++-,Filtered_Out,0.06738146370397921,0.813951765649361,+,0.135,0.8704295635612506,0.026863188,36.3,1,-0.0227,0.711
MICB,2.62e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.06766681346157795,0.9614400197202099,+,0.135,0.8685942789924567,0.082106921,36.4,1,-0.0227,0.711
PLCL1,7.79e-7,phospholipase C like 1 (inactive),--,++--,--,0.82072501001261855,0.07041381551785515,-,0.141,0.8513121262377081,0.07212139775697905,37.9,1,-0.0227,0.711
TMEM42,4.87e-7,transmembrane protein 42,++,++-+,NA,0.07133287998997935,0.7869479611031152,+,0.143,0.8456802457785839,0.024523215,38.4,1,-0.0227,0.711
CDH9,9.7e-7,cadherin 9,-+,+-++,++,0.07277299542855489,0.9315697233011504,+,0.146,0.8369997529363665,0.028128689,39.2,1,-0.0227,0.711
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,--,----,+-,0.9713507517727592,0.07298047317741456,-,0.146,0.8357633294993061,0.113537608,39.3,1,-0.0227,0.711
TMEM106B,1.22e-12,transmembrane protein 106B,--,++--,--,0.37111443356118073,0.0777891139090665,-,0.156,0.8080511798401226,0.004060218,41.9,1,-0.0227,0.711
C16orf45,1.86e-9,BMERB Domain Containing 1,++,--++,--,0.07939438458451885,0.31644541294991907,+,0.159,0.7991802176545008,0.010961861,42.7,1,-0.0227,0.711
RFWD2,7e-9,COP1 E3 ubiquitin ligase,++,-+++,--,0.07941294699777955,0.5455020728430557,+,0.159,0.799078691438975,0.036901,42.7,1,-0.0227,0.711
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.7990529520456181,0.15883530743155252,42.7,1,-0.0227,0.711
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++--,-+,0.6605336139437239,0.08128468195651069,-,0.163,0.7889612935335262,0.034989513,43.7,1,-0.0227,0.711
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,-+,0.08135565037812612,0.6662503980547966,+,0.163,0.7885822830456517,0.074107196,43.8,1,-0.0227,0.711
PROX2,7.55e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.7841311719839441,0.16438751409653676,44.2,1,-0.0227,0.711
USP3,2.49e-6,ubiquitin specific peptidase 3,--,++--,--,0.8914850733045606,0.08373788225609001,-,0.167,0.7760480310161079,0.020889981,45.1,1,-0.0227,0.711
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",++,++++,--,0.08560775519643597,0.1302129298423654,+,0.171,0.7664568951908927,0.005617603,46.1,1,-0.0227,0.711
ZNF501,5.35e-7,zinc finger protein 501,--,--+-,Filtered_Out,0.9783199039922874,0.09094516608408382,-,0.182,0.7401903839359614,0.07360906815696355,48.9,1,-0.0227,0.711
FAM120A,3.67e-8,family with sequence similarity 120A,--,--+-,++,0.09171708975272157,0.26936633291164896,+,0.183,0.7365197385265483,0.049594007,49.3,1,-0.0227,0.711
PCDHA4,3.57e-7,protocadherin alpha 4,+-,+++-,NA,0.09350232021884546,0.7131131972420389,+,0.187,0.7281476165037257,0.013924381,50.3,1,-0.0227,0.711
EMILIN3,3.37e-9,elastin microfibril interfacer 3,++,--++,+-,0.09411799873020062,0.8727811140707564,+,0.188,0.7252973203164279,0.045639419,50.6,1,-0.0227,0.711
NEGR1,3.55e-15,neuronal growth regulator 1,++,-+--,++,0.09463792887162438,0.6828557748515849,+,0.189,0.7229047770427216,0.101887054,50.9,1,-0.0227,0.711
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,--,++--,Filtered_Out,0.8931376559014674,0.09531930548092474,-,0.191,0.7197891350227084,0.054975062,51.3,1,-0.0227,0.711
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",-+,-+++,++,0.09685806919623903,0.9550393314053105,+,0.194,0.7128341969223889,0.081741808,52.1,1,-0.0227,0.711
NRD1,2.66e-8,nardilysin convertase,++,++++,--,0.5463629858926915,0.09811299370776085,-,0.196,0.7072434768552694,0.015242509,52.8,1,-0.0227,0.711
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,+-,+++-,-+,0.09908812928209626,0.9586151199879805,+,0.198,0.7029483750381921,0.043701404,53.3,1,-0.0227,0.711
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,-+,-+++,Filtered_Out,0.09944976852448313,0.872670367677638,+,0.199,0.7013662277217853,0.01969796,53.5,1,-0.0227,0.711
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,++,----,+-,0.7108451766724553,0.10024774191524959,-,0.2,0.6978954054357346,0.141815918,53.9,1,-0.0227,0.711
ASXL3,2.06e-6,ASXL transcriptional regulator 3,--,--++,+-,0.21473051013250719,0.10800394359235269,-,0.216,0.6655303909867601,0.008215908,58.1,1,-0.0227,0.711
TRAF3,3.17e-7,TNF receptor associated factor 3,++,---+,--,0.9742388777798244,0.10835463102465062,-,0.217,0.6641225267468988,0.121115219,58.3,1,-0.0227,0.711
PSEN2,2.68e-6,presenilin 2,++,++++,+-,0.10844696960551355,0.835996134125707,+,0.217,0.663752583550503,0.094128904,58.3,1,-0.0227,0.711
PRR16,1.19e-6,proline rich 16,++,-+--,Filtered_Out,0.10930983012485315,0.860812089416354,+,0.219,0.6603107849570999,0.05698053103305234,58.8,1,-0.0227,0.711
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,--,---+,NA,0.9601013998901018,0.10940597024761041,-,0.219,0.659928982385717,0.06406793,58.9,1,-0.0227,0.711
EYS,1.32e-6,eyes shut homolog,+-,+-++,NA,0.10976814587885539,0.7031142937476654,+,0.22,0.6584936758442661,0.063425252,59.1,1,-0.0227,0.711
TRMT61A,3.68e-9,tRNA methyltransferase 61A,++,++-+,NA,0.11061144439604496,0.8000703804233015,+,0.221,0.6551699408309947,0.022484129,59.5,1,-0.0227,0.711
PCDHA1,5.44e-8,protocadherin alpha 1,+-,----,NA,0.9330128837661028,0.11246813931330236,-,0.225,0.6479404941565717,0.09718751,60.5,1,-0.0227,0.711
MGAT4C,1.22e-6,MGAT4 family member C,-+,++--,--,0.8621621798494091,0.11336251129972177,-,0.227,0.6445005461409773,0.041317322,61,1,-0.0227,0.711
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,++,-+++,+-,0.11520077243088817,0.6624438254844948,+,0.23,0.6375146132579599,0.060880993,62,1,-0.0227,0.711
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.6370565318901535,0.2306446940162639,62,1,-0.0227,0.711
BTN3A3,6.6e-8,butyrophilin subfamily 3 member A3,++,++++,-+,0.12055108988817445,0.9492127527109175,+,0.241,0.6177988631996482,0.053471551,64.9,1,-0.0227,0.711
ZMAT2,2.44e-6,zinc finger matrin-type 2,++,++++,+-,0.12195245164443225,0.8383637465286757,+,0.244,0.612779468854403,0.048300204,65.6,1,-0.0227,0.711
SGCZ,9.76e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.12235079062470967,0.44244116745933243,+,0.245,0.6113632242498515,0.003670155,65.8,1,-0.0227,0.711
BCHE,2.39e-7,butyrylcholinesterase,--,++--,++,0.4849529327602581,0.12345752187274395,-,0.247,0.6074524490854091,0.02442773794076012,66.4,1,-0.0227,0.711
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++,--+-,NA,0.12351204329119007,0.6688822495738169,+,0.247,0.6072606979152142,0.07645849915039334,66.4,1,-0.0227,0.711
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,++,++--,NA,0.12550194581651428,0.905853456657454,+,0.251,0.6003195450462614,0.049967831,67.5,1,-0.0227,0.711
KIAA1143,5e-7,KIAA1143,--,++-+,-+,0.12749010828380888,0.32014686328043707,+,0.255,0.5934935143457319,0.007041498,68.6,1,-0.0227,0.711
PMFBP1,3.65e-7,polyamine modulated factor 1 binding protein 1,+-,+-+-,Filtered_Out,0.7591230561913465,0.1276416491826804,-,0.255,0.5929775975147127,0.09543819605805057,68.7,1,-0.0227,0.711
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.5876731023691764,0.2584204614401343,69.5,1,-0.0227,0.711
RAB3B,1.61e-6,"RAB3B, member RAS oncogene family",--,+---,+-,0.9456021806330799,0.13134241395428786,-,0.263,0.580565010372926,0.142566721,70.7,1,-0.0227,0.711
PCDHA3,1.06e-7,protocadherin alpha 3,--,+++-,Filtered_Out,0.13386864330058407,0.5756153322541595,+,0.268,0.5722911423076721,0.067578583,72,1,-0.0227,0.711
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.5710474943130487,0.2685050793260139,72.2,1,-0.0227,0.711
SLC30A9,2.62e-7,solute carrier family 30 member 9,-+,++--,+-,0.13472562425519571,0.9248726916191377,+,0.269,0.569519799746867,0.02130154,72.5,1,-0.0227,0.711
FADS2,1.94e-8,fatty acid desaturase 2,+-,+---,--,0.9183294020880883,0.13623391811121363,-,0.272,0.56468475715083,0.098074813,73.3,1,-0.0227,0.711
ZNF197,2.28e-10,zinc finger protein 197,--,----,Filtered_Out,0.906823557486376,0.13745574019793907,-,0.275,0.5608071234942084,0.18087823,74,1,-0.0227,0.711
CTNNA3,1.69e-10,catenin alpha 3,--,-+--,Filtered_Out,0.8897404079943414,0.1406251356543745,-,0.281,0.5509070499371651,0.086233022,75.7,1,-0.0227,0.711
GPC5,1.35e-7,glypican 5,+-,++--,+-,0.6635498908507864,0.1419360826970931,-,0.284,0.5468771893985743,0.033897566,76.4,1,-0.0227,0.711
TCF4,4.55e-16,transcription factor 4,+-,-+--,--,0.968211481153287,0.1419376847078905,-,0.284,0.5468722876110254,0.10430227,76.4,1,-0.0227,0.711
SEMA6D,4.1e-9,semaphorin 6D,-+,-+--,-+,0.18206727255193428,0.14280513378404044,-,0.286,0.5442261839126458,0.006282678,76.8,1,-0.0227,0.711
ZNF660,2.47e-10,zinc finger protein 660,+-,----,Filtered_Out,0.9162715714102335,0.147587226548718,-,0.295,0.529921232753203,0.15839999,79.4,1,-0.0227,0.711
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,--,++++,Filtered_Out,0.15334501607614112,0.5975145662445509,+,0.307,0.5133003389559183,0.184531274,82.5,1,-0.0227,0.711
CNTNAP5,3.89e-9,contactin associated protein like 5,--,-+++,Filtered_Out,0.15488940081283548,0.7050974285018441,+,0.31,0.5089483046271266,0.046032215,83.3,1,-0.0227,0.711
HSPE1-MOB4,2.29e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.49872909713757396,0.3171545182750501,85.3,1,-0.0227,0.711
PCNP,2.33e-7,PEST proteolytic signal containing nuclear protein,-+,++-+,--,0.15897229417732872,0.1974995790949679,+,0.318,0.49764856262159,0.023876479,85.5,1,-0.0227,0.711
EP300,2.3e-7,E1A binding protein p300,--,--++,+-,0.9181180273791539,0.1598600084217086,-,0.32,0.4952301728227568,0.09219387,86,1,-0.0227,0.711
ZNF165,1.95e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.1599789990943792,0.6270874073248455,+,0.32,0.49490702903035755,0.118807042,86.1,1,-0.0227,0.711
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,++,-+++,--,0.1605557386345102,0.4312506878334381,+,0.321,0.4933441714639467,0.0728911488986559,86.4,1,-0.0227,0.711
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,+-++,NA,0.16645921830808297,0.2727400933238888,+,0.333,0.4776621534796949,0.017448756,89.6,1,-0.0227,0.711
FH,1.47e-6,fumarate hydratase,++,++++,+-,0.16731063597940982,0.8768334937475182,+,0.335,0.4754464542860927,0.08509982,90,1,-0.0227,0.711
AP3B1,3.15e-7,adaptor related protein complex 3 subunit beta 1,--,++--,-+,0.3233908667801856,0.16943894437467946,-,0.339,0.46995676727185226,0.028254588,91.2,1,-0.0227,0.711
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,--++,+-,0.17114069673813836,0.6981830548959385,+,0.342,0.46561670860448756,0.039337266,92.1,1,-0.0227,0.711
CSMD1,3.31e-7,CUB and Sushi multiple domains 1,-+,-+++,--,0.6575914500328044,0.17261702249749175,-,0.345,0.46188638322217945,0.048293727,92.9,1,-0.0227,0.711
MAP9,7.15e-7,microtubule associated protein 9,++,++--,++,0.1726970532167425,0.9020144858022277,+,0.345,0.4616850772064674,0.138382138,92.9,1,-0.0227,0.711
ASTN2,2.19e-11,astrotactin 2,+-,----,++,0.3717943995540057,0.1739588368770777,-,0.348,0.458523509111148,0.021753736,93.6,1,-0.0227,0.711
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++,--++,++,0.17460179077014334,0.3133017975809664,+,0.349,0.4569213106846619,0.018068631,93.9,1,-0.0227,0.711
RPS6KL1,1.01e-7,ribosomal protein S6 kinase like 1,++,--++,--,0.5827840380711825,0.1748453118039625,-,0.35,0.45631601244320436,0.035472472,94.1,1,-0.0227,0.711
DRD2,5.35e-14,dopamine receptor D2,++,--+-,NA,0.5525837384740953,0.17649895159365456,-,0.353,0.4522278743200693,0.01596144,95,1,-0.0227,0.711
KMT2A,1.28e-7,lysine methyltransferase 2A,--,--+-,+-,0.8602486623161878,0.1782907937846823,-,0.357,0.44784108579182275,0.07725664,95.9,1,-0.0227,0.711
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,++-+,+-,0.18016195406297508,0.9295715015093609,+,0.36,0.4433069207175801,0.088221866,96.9,1,-0.0227,0.711
ADCK3,1.43e-8,coenzyme Q8A,++,++--,--,0.18337803826136453,0.335053026277661,+,0.367,0.43562268190614284,0.08060718622109522,98.7,1,-0.0227,0.711
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,-+,-+++,Filtered_Out,0.189579137505101,0.9475951379604959,+,0.379,0.4211794612333953,0.16857646,102,1,-0.0227,0.711
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,++,+-++,++,0.1896487974067521,0.9616585427314632,+,0.379,0.4210199112189994,0.128548783,102,1,-0.0227,0.711
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,++++,+-,0.19143502848552277,0.9349746679604813,+,0.383,0.4169485970911662,0.202914777,103,1,-0.0227,0.711
NOX4,1.16e-6,NADPH oxidase 4,+-,++++,Filtered_Out,0.191672464590767,0.7999798619698444,+,0.383,0.41641027713982914,0.058301884,103,1,-0.0227,0.711
BAG5,9.18e-7,BCL2 associated athanogene 5,-+,-+--,-+,0.7817830799242373,0.19590709305582238,-,0.392,0.4069198438939285,0.041416122,105,1,-0.0227,0.711
BAD,1.35e-6,BCL2 associated agonist of cell death,-+,++-+,--,0.1959816604739919,0.2792245055694786,+,0.392,0.40675457138564686,0.007651586,105,1,-0.0227,0.711
MYBPC3,1.39e-6,"myosin binding protein C, cardiac",-+,NA,++,0.19828822079083433,0.8658540340710942,+,0.397,0.4016730884034593,0.140194476,107,1,-0.0227,0.711
FAM172A,7.75e-10,family with sequence similarity 172 member A,--,+++-,NA,0.2013797775054115,0.3519371488127913,+,0.403,0.39495414764555065,0.094309045,108,1,-0.0227,0.711
PCDHA2,4.57e-8,protocadherin alpha 2,--,-+--,Filtered_Out,0.7744752030919102,0.20411273254304876,-,0.408,0.38909990750474643,0.063020627,110,1,-0.0227,0.711
CDH22,1.88e-7,cadherin 22,++,+-++,+-,0.20450947544306056,0.3352448861316021,+,0.409,0.38825656956086824,0.046733801,110,1,-0.0227,0.711
DENND1A,1.54e-14,DENN domain containing 1A,++,--++,+-,0.20512336852400778,0.6336051034750093,+,0.41,0.38695486448005384,0.123742648,110,1,-0.0227,0.711
SF3B1,1.78e-8,splicing factor 3b subunit 1,--,+++-,-+,0.20524917893079242,0.5122686292752299,+,0.41,0.3866885758723813,0.093465901,110,1,-0.0227,0.711
