gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
ZC3H7B,2.91e-8,zinc finger CCCH-type containing 7B,-+,--++,+-,0.004193739250081335,0.5011663973031717,+,0.00839,2.076368580059635,0.0024309930000000002,2.26,1,0.0104,0.865
MARK3,2.68e-7,microtubule affinity regulating kinase 3,+-,----,+-,0.555903956584528,0.004212551843009992,-,0.00843,2.0744247456507794,0.034033973,2.27,1,0.0104,0.865
TMEM106B,1.22e-12,transmembrane protein 106B,++,++--,-+,0.005891054421812155,0.4087290961360752,+,0.0118,1.928776969550536,0.004060218,3.17,1,0.0104,0.865
KDM3A,1.76e-9,lysine demethylase 3A,+-,+---,NA,0.8716016801867932,0.005948015288857893,-,0.0119,1.9245979281683343,0.00748713,3.2,1,0.0104,0.865
SOX5,3.79e-9,SRY-box 5,++,----,Filtered_Out,0.8696823173390609,0.00624615717009608,-,0.0125,1.9033570962883548,0.040092956,3.36,1,0.0104,0.865
C1QTNF7,2.61e-6,C1q and TNF related 7,--,--+-,Filtered_Out,0.9876603975462941,0.007355836993361064,-,0.0147,1.8323379077052955,0.035265047,3.96,1,0.0104,0.865
BEND4,1.3e-7,BEN domain containing 4,++,-+--,NA,0.7507486787925555,0.007658006510965799,-,0.0153,1.814854273079728,0.003839183,4.12,1,0.0104,0.865
ITPR3,1.55e-6,"inositol 1,4,5-trisphosphate receptor type 3",+-,+-++,Filtered_Out,0.007986944599506898,0.6215114939374484,+,0.016,1.7965893323252193,0.001833984,4.3,1,0.0104,0.865
TCF4,4.55e-16,transcription factor 4,++,+---,++,0.008652407481611545,0.058330904755516784,+,0.0173,1.7618330401653344,0.002236053,4.65,1,0.0104,0.865
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,+---,--,0.30586715920196,0.008712952665500857,-,0.0174,1.7588046496692824,0.014756273,4.69,1,0.0104,0.865
RANGAP1,3.07e-8,Ran GTPase activating protein 1,--,-+-+,--,0.6338816266873177,0.010549846556897162,-,0.0211,1.6757238612878493,0.00819691,5.68,1,0.0104,0.865
HLA-DQB1,2.33e-7,"major histocompatibility complex, class II, DQ beta 1",--,----,NA,0.9986512761003798,0.010755721339007367,-,0.0215,1.6673304624116723,0.06263463126664132,5.79,1,0.0104,0.865
KLC1,2.46e-10,kinesin light chain 1,--,+---,++,0.010783876261656404,0.8376001917222711,+,0.0216,1.666195108378095,0.003812079,5.8,1,0.0104,0.865
SLC30A9,2.62e-7,solute carrier family 30 member 9,++,++--,-+,0.012013172182869005,0.9624174299357404,+,0.024,1.6193123025444518,0.02130154,6.46,1,0.0104,0.865
PCDH9,3.53e-10,protocadherin 9,++,++--,++,0.014533641134305665,0.39145726200406955,+,0.0291,1.5365955719764348,0.004988764,7.82,1,0.0104,0.865
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,++,0.01481574971115906,0.9103403988449001,+,0.0296,1.5282463716599204,0.043640075,7.97,1,0.0104,0.865
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,+-,----,--,0.998786365219863,0.01571773179564396,-,0.0314,1.5025801305530617,0.064776592,8.46,1,0.0104,0.865
METTL9,1.74e-10,methyltransferase like 9,++,++--,++,0.01588662876081434,0.9907113737512345,+,0.0318,1.4979382572803763,0.019618914,8.55,1,0.0104,0.865
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,++++,--,0.726270520599245,0.016729946072156388,-,0.0335,1.4754754632901006,0.002338858,9,1,0.0104,0.865
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,++,----,-+,0.3903682543545282,0.01840812799823102,-,0.0368,1.4339603788616466,0.009448596,9.9,1,0.0104,0.865
MYBPC3,1.39e-6,"myosin binding protein C, cardiac",+-,NA,--,0.9459420720747834,0.019122592382364592,-,0.0382,1.4174232366345243,0.043225843,10.3,1,0.0104,0.865
ZNF638,1.83e-7,zinc finger protein 638,+-,+---,NA,0.9283422312006951,0.019449449942197203,-,0.0389,1.4100626809594585,0.011210283,10.5,1,0.0104,0.865
PPID,2.41e-6,peptidylprolyl isomerase D,+-,++-+,-+,0.021801109539626884,0.6122270149893063,+,0.0436,1.3604914073059462,0.003648034,11.7,1,0.0104,0.865
RHOA,7.1e-7,ras homolog family member A,+-,++++,-+,0.022247290272555058,0.479947209029761,+,0.0445,1.3516928830119856,0.005285861,12,1,0.0104,0.865
ASXL3,2.06e-6,ASXL transcriptional regulator 3,++,--+-,++,0.05284640953562895,0.02264563177257261,-,0.0453,1.3439855631097222,0.002256491,12.2,1,0.0104,0.865
C16orf45,1.86e-9,BMERB Domain Containing 1,--,-+++,++,0.023705166220639746,0.8124987563982129,+,0.0474,1.3241269993971991,0.010117937,12.8,1,0.0104,0.865
PLA2R1,3.98e-7,phospholipase A2 receptor 1,-+,--+-,Filtered_Out,0.9256975698352522,0.025823495910416334,-,0.0516,1.2869549688909023,0.001639741,13.9,1,0.0104,0.865
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,++,++++,++,0.02721570877473106,0.9744944381003156,+,0.0544,1.2641503552678477,0.039984082,14.6,1,0.0104,0.865
MAP9,7.15e-7,microtubule associated protein 9,++,++--,-+,0.02850580103347564,0.9499864544901528,+,0.057,1.244036754837638,0.016581742,15.3,1,0.0104,0.865
CDH13,1.59e-11,cadherin 13,++,-+--,++,0.1547196090820193,0.029854386458591085,-,0.0597,1.2239618539693269,0.00394136,16.1,1,0.0104,0.865
KIAA1143,5e-7,KIAA1143,+-,+++-,++,0.030193239383932903,0.8808977264656507,+,0.0604,1.2190602940590298,0.007041498,16.2,1,0.0104,0.865
FADS2,1.94e-8,fatty acid desaturase 2,+-,----,--,0.9927597783393064,0.030384442380792787,-,0.0608,1.21631873380792,0.085617322,16.3,1,0.0104,0.865
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,+-,NA,Filtered_Out,0.9692760398083585,0.030723960191641534,-,0.0614,1.2114928106025498,0.06144792038328307,16.5,1,0.0104,0.865
MED19,1.75e-7,mediator complex subunit 19,--,+-++,++,0.030815325613051586,0.9648091408376593,+,0.0616,1.210203243231375,0.010293157,16.6,1,0.0104,0.865
CTTNBP2,1.26e-7,cortactin binding protein 2,++,----,--,0.9760048844731618,0.03128733030255527,-,0.0626,1.2036014972567333,0.040096248,16.8,1,0.0104,0.865
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,--,---+,--,0.997734534900908,0.03141853670563393,-,0.0628,1.2017840500950603,0.089452903,16.9,1,0.0104,0.865
CKB,1.76e-8,creatine kinase B,--,+-++,+-,0.03237059459858713,0.7383494407370408,+,0.0647,1.188819327531108,0.004117161,17.4,1,0.0104,0.865
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,++,----,+-,0.4165395234709168,0.0324993175442943,-,0.065,1.1870957630451147,0.032245022,17.5,1,0.0104,0.865
EXT1,1.2e-6,exostosin glycosyltransferase 1,++,--+-,++,0.12159708690816978,0.03282651595626121,-,0.0657,1.18274521302502,0.010276231,17.7,1,0.0104,0.865
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.033540228094559796,0.11887680535269378,+,0.0671,1.173403992581401,6.1161e-4,18,1,0.0104,0.865
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.22946589296217604,0.03365174672770224,-,0.0673,1.171962392699817,0.035818179,18.1,1,0.0104,0.865
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+-,--++,++,0.036134641988789455,0.9400492325170928,+,0.0723,1.1410462481203347,0.069532303,19.4,1,0.0104,0.865
TMEM42,4.87e-7,transmembrane protein 42,--,++++,NA,0.04015346909816845,0.8945920022392381,+,0.0803,1.0952469318045734,0.024523215,21.6,1,0.0104,0.865
DENND1A,1.54e-14,DENN domain containing 1A,-+,--++,+-,0.3585428169753245,0.0401778104213167,-,0.0804,1.0949837391176829,0.007451938,21.6,1,0.0104,0.865
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,1.0807670051209888,0.08302960940428378,22.3,1,0.0104,0.865
CDK14,2.93e-7,cyclin dependent kinase 14,++,++++,-+,0.042474671869648206,0.8770843285285055,+,0.0849,1.0708399718450021,0.029788858,22.9,1,0.0104,0.865
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,++,+---,Filtered_Out,0.8588966302242174,0.04390679307433698,-,0.0878,1.0564382866800688,0.037615917,23.6,1,0.0104,0.865
VPS41,1.94e-6,VPS41 subunit of HOPS complex,++,++--,-+,0.04513923593213606,0.8770839549054124,+,0.0903,1.0444158007964361,0.005660112,24.3,1,0.0104,0.865
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.8246910272309061,0.04527277562173675,-,0.0905,1.0431328829299784,0.023507959,24.4,1,0.0104,0.865
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,1.0352762207968846,0.09219848380941827,24.8,1,0.0104,0.865
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,--,0.4061555718111229,0.04749574267407893,-,0.095,1.0223153213641658,0.027298127,25.6,1,0.0104,0.865
TMEM258,5.55e-7,transmembrane protein 258,--,+-++,--,0.5800178968838566,0.048011902904603804,-,0.096,1.0176210851906062,0.023539607,25.8,1,0.0104,0.865
PSEN2,2.68e-6,presenilin 2,+-,+-++,-+,0.45549739500237163,0.050930630506664,-,0.102,0.9919909516848744,0.003469663,27.4,1,0.0104,0.865
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.9841346020901531,0.10372069015924823,27.9,1,0.0104,0.865
FNIP2,7.22e-7,folliculin interacting protein 2,++,++--,NA,0.05206163284447473,0.9232233379484824,+,0.104,0.9824522192753544,0.076117337,28,1,0.0104,0.865
PLCG1,2.94e-7,phospholipase C gamma 1,--,--++,--,0.9898430731192075,0.05486192809989474,-,0.11,0.9596989376983817,0.051410272,29.5,1,0.0104,0.865
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,--,+-++,-+,0.5198658402589588,0.055516381236591174,-,0.111,0.9545488548899462,0.011639513,29.9,1,0.0104,0.865
KMT2A,1.28e-7,lysine methyltransferase 2A,++,----,+-,0.0571196842101442,0.20757702353130747,+,0.114,0.9421842065862994,0.001785206,30.7,1,0.0104,0.865
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,----,-+,0.9092420432319412,0.05949757804299218,-,0.119,0.9244707169935565,0.052021844,32,1,0.0104,0.865
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.500915141026026,0.059771901596799154,-,0.12,0.9224729315396536,0.043015637,32.2,1,0.0104,0.865
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,++,+-+-,--,0.6109070721122893,0.06104003114761777,-,0.122,0.9133552577765626,0.040038563,32.8,1,0.0104,0.865
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.4355661902855405,0.06288454524045466,-,0.126,0.9004260797412428,0.026045818596663467,33.8,1,0.0104,0.865
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.9291974801016181,0.06605001491834141,-,0.132,0.8790970842938358,0.043405061,35.5,1,0.0104,0.865
ACTL8,6.06e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.8759658326767304,0.1330559093161177,35.8,1,0.0104,0.865
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,++,+---,++,0.06718069735532627,0.5938113345264492,+,0.134,0.8717254967029806,0.013639888,36.1,1,0.0104,0.865
STK19,7.06e-7,serine/threonine kinase 19,--,--++,++,0.06720386686982988,0.3194971524453949,+,0.134,0.8715757415215725,0.026934644,36.2,1,0.0104,0.865
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,+-,0.36576407922572834,0.06745071951267997,-,0.135,0.8699834175820629,0.017922949,36.3,1,0.0104,0.865
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,++,+--+,-+,0.06802625010483934,0.42233792847954216,+,0.136,0.8662934728677592,0.009869007,36.6,1,0.0104,0.865
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,-+++,NA,0.15258403775682447,0.07024341195784203,-,0.14,0.8523644057877044,0.017448756,37.8,1,0.0104,0.865
HARS,2.1e-7,histidyl-tRNA synthetase,--,--++,+-,0.5053683143084794,0.07250234828101697,-,0.145,0.838617931158521,0.005687828,39,1,0.0104,0.865
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--,----,-+,0.6836054116362367,0.07383348773605956,-,0.148,0.8307166202864545,0.079626124,39.7,1,0.0104,0.865
BAD,1.35e-6,BCL2 associated agonist of cell death,--,++++,--,0.07800640833886083,0.1831439643922084,+,0.156,0.8068397222624076,0.007651586,42,1,0.0104,0.865
CACNA2D1,2.52e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,++--,-+,0.07959041588548585,0.29932889455145306,+,0.159,0.7981092302999435,0.031564513,42.8,1,0.0104,0.865
SF3B1,1.78e-8,splicing factor 3b subunit 1,++,+---,-+,0.5054842083744934,0.08040942431039091,-,0.161,0.7936630515311572,0.010551779,43.3,1,0.0104,0.865
PRR34,5.59e-8,PRR34 long non-coding RNA,--,-+-+,Filtered_Out,0.9425490151200255,0.08316877976076319,-,0.166,0.7790096747061215,0.0553089745945413,44.7,1,0.0104,0.865
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,+-,++-+,-+,0.08449446130020066,0.6887513799888827,+,0.169,0.7721417629081864,0.041778439,45.5,1,0.0104,0.865
PCDHA4,3.57e-7,protocadherin alpha 4,++,++-+,NA,0.08577461466272888,0.8920671729844065,+,0.172,0.7656112286451313,0.013924381,46.1,1,0.0104,0.865
ASTN2,2.19e-11,astrotactin 2,+-,---+,+-,0.7847157702772042,0.08601331168556048,-,0.172,0.7644043351366006,0.021753736,46.3,1,0.0104,0.865
CTNND1,7.75e-8,catenin delta 1,++,----,--,0.9713422417396211,0.08735390054099258,-,0.175,0.7576877023941848,0.142310019,47,1,0.0104,0.865
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.08804795814666012,0.5523935293611664,+,0.176,0.7542507153095026,0.036399682,47.4,1,0.0104,0.865
TYR,6.97e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.7299554164491266,0.18622783035356313,50.1,1,0.0104,0.865
BAG5,9.18e-7,BCL2 associated athanogene 5,+-,++--,+-,0.5250738036766681,0.09624618616353857,-,0.192,0.7155864751003777,0.041416122,51.8,1,0.0104,0.865
ZNF445,3.53e-10,zinc finger protein 445,+-,----,++,0.5446027417209512,0.09702644970578093,-,0.194,0.7120798639312583,0.057457585,52.2,1,0.0104,0.865
PCDHA2,4.57e-8,protocadherin alpha 2,++,+--+,Filtered_Out,0.09842287048669353,0.8975948487412473,+,0.197,0.705873977326717,0.131386464,53,1,0.0104,0.865
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,+++-,-+,0.09918030257240719,0.46242848832406275,+,0.198,0.7025445754633397,0.031092416,53.4,1,0.0104,0.865
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,+-,+++-,Filtered_Out,0.09937797858261464,0.871900025534516,+,0.199,0.7016798456892788,0.01969796,53.5,1,0.0104,0.865
FH,1.47e-6,fumarate hydratase,+-,+++-,-+,0.12460220213106503,0.10197908256160668,-,0.204,0.6904589037473562,0.002341199,54.9,1,0.0104,0.865
ACVR1B,5.28e-7,activin A receptor type 1B,++,-+-+,+-,0.10220560643333458,0.5328585968041031,+,0.204,0.6894952848946816,0.04732603,55,1,0.0104,0.865
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.9137487805631855,0.10433580165759213,-,0.209,0.6805366470658635,0.134107215,56.1,1,0.0104,0.865
PQLC2L,7.05e-9,PQ loop repeat containing 2 like,+-,----,Filtered_Out,0.849138419677959,0.10467263163870275,-,0.209,0.6791368611675807,0.108975993,56.3,1,0.0104,0.865
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,+-,++-+,NA,0.1051148422212764,0.833130761565595,+,0.21,0.6773059615742109,0.049967831,56.6,1,0.0104,0.865
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+-+-,+-,0.10589714469057687,0.9645609762463496,+,0.212,0.6740857539721045,0.03920618,57,1,0.0104,0.865
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.6605837770563253,0.2184822818373743,58.8,1,0.0104,0.865
DRD2,5.35e-14,dopamine receptor D2,-+,-+-+,NA,0.8880893202852067,0.11154671733923505,-,0.223,0.6515132101951696,0.01596144,60,1,0.0104,0.865
GTF2IRD1,2.15e-8,GTF2I repeat domain containing 1,--,--++,+-,0.6192444580701614,0.11210615928835584,-,0.224,0.6493405302650314,0.046149625,60.3,1,0.0104,0.865
PCDHA7,2.25e-6,protocadherin alpha 7,++,+---,NA,0.11230525209870407,0.2553568993896988,+,0.225,0.6485699372629065,0.045500336,60.4,1,0.0104,0.865
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.11661071767923091,0.9479017663177703,+,0.233,0.6322315361168057,0.096826361,62.7,1,0.0104,0.865
ZNF322,3.72e-7,zinc finger protein 322,++,-+++,++,0.11756283558412357,0.989141244231504,+,0.235,0.6286999517424678,0.085994944,63.2,1,0.0104,0.865
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,+++-,Filtered_Out,0.12015847048713602,0.9789318397031277,+,0.24,0.6192156128319221,0.194865137,64.6,1,0.0104,0.865
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,++,++-+,NA,0.12209669847320385,0.9566366473724317,+,0.244,0.6122660836692271,0.150142545,65.7,1,0.0104,0.865
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",--,++++,--,0.17017412427258224,0.12282937157430374,-,0.246,0.6096677744413382,0.029726592,66.1,1,0.0104,0.865
NEGR1,3.55e-15,neuronal growth regulator 1,++,++--,-+,0.1259695339953347,0.21406313971515678,+,0.252,0.5987044815802189,0.026356835,67.8,1,0.0104,0.865
ZNF35,4.66e-7,zinc finger protein 35,+-,+---,--,0.9045362781378565,0.12613672242275245,-,0.252,0.5981284623798906,0.170828674,67.9,1,0.0104,0.865
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,-+,0.1262740753641582,0.8062635437213894,+,0.253,0.5976558072404384,0.077941758,67.9,1,0.0104,0.865
ARHGEF25,1.9e-6,Rho guanine nucleotide exchange factor 25,-+,--++,NA,0.1263081013553043,0.6594107854793232,+,0.253,0.5975387973985141,0.046225293,68,1,0.0104,0.865
OLFM4,1.7e-12,olfactomedin 4,++,+++-,Filtered_Out,0.13130339477305594,0.9403513961754923,+,0.263,0.5806940496696441,0.068422169,70.6,1,0.0104,0.865
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,+-,-+++,--,0.8906821153239348,0.13317335548736964,-,0.266,0.5745526618014004,0.083189045,71.6,1,0.0104,0.865
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,++,+-++,Filtered_Out,0.13536449527935818,0.9333944190303937,+,0.271,0.5674652360450063,0.077200373,72.8,1,0.0104,0.865
ZNF536,1.62e-6,zinc finger protein 536,--,++-+,-+,0.13606488399077948,0.4739732280694529,+,0.272,0.5652239486171227,0.069534738,73.2,1,0.0104,0.865
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,+-,-+++,+-,0.1394591020120897,0.9215175939583886,+,0.279,0.5545231399137697,0.100044126,75,1,0.0104,0.865
CTNNA3,1.69e-10,catenin alpha 3,--,++-+,Filtered_Out,0.6596834028192659,0.13961913729740208,-,0.279,0.5540250541503561,0.086233022,75.1,1,0.0104,0.865
GRM8,1.8e-12,glutamate metabotropic receptor 8,-+,----,-+,0.4934840917320279,0.14527467205040567,-,0.291,0.5367801006200448,0.056769944,78.2,1,0.0104,0.865
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",++,+-+-,++,0.1464019377546809,0.9172022930904493,+,0.293,0.5334231793172262,0.081741808,78.8,1,0.0104,0.865
TMEM161B,4.77e-14,transmembrane protein 161B,++,+---,-+,0.3297254887112954,0.14657811823314165,-,0.293,0.5329008624067502,0.022864065,78.9,1,0.0104,0.865
DCDC1,7.46e-9,doublecortin domain containing 1,++,++--,Filtered_Out,0.14713218234746997,0.8760398284112656,+,0.294,0.5312623276163004,0.026863188,79.2,1,0.0104,0.865
DCDC5,2.49e-9,doublecortin domain containing 1,++,++--,Filtered_Out,0.14713218234746997,0.8760398284112656,+,0.294,0.5312623276163004,0.026863188,79.2,1,0.0104,0.865
FAM120A,3.67e-8,family with sequence similarity 120A,-+,----,++,0.40688180087626946,0.14872574435760189,-,0.297,0.5265838531327623,0.037996298,80,1,0.0104,0.865
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,+-,0.42274789629507237,0.1490239361128665,-,0.298,0.5257139742670532,0.070474956,80.2,1,0.0104,0.865
NICN1,5.99e-7,nicolin 1,--,--++,+-,0.8789849529415115,0.1493681181000806,-,0.299,0.5247120950145868,0.06256078913085429,80.4,1,0.0104,0.865
PLCL1,7.79e-7,phospholipase C like 1 (inactive),+-,++--,-+,0.1515476715876485,0.19563540377822222,+,0.303,0.5184207361787591,0.019769308,81.5,1,0.0104,0.865
GRM5,6.21e-17,glutamate metabotropic receptor 5,++,++--,Filtered_Out,0.15309567892912598,0.5688133835373305,+,0.306,0.5140070712714592,0.076847424,82.4,1,0.0104,0.865
MICB,2.62e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.15316554224063325,0.896859561155196,+,0.306,0.5138089315847858,0.082106921,82.4,1,0.0104,0.865
SEMA6D,4.1e-9,semaphorin 6D,+-,+---,+-,0.828463662522351,0.1535631824389692,-,0.307,0.5126829004910568,0.039832495,82.6,1,0.0104,0.865
DENND1B,1.45e-8,DENN domain containing 1B,++,+-+-,+-,0.571005799287347,0.15502036726012106,-,0.31,0.508581242890995,0.056220037,83.4,1,0.0104,0.865
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.15743573908660397,0.8976101209490365,+,0.315,0.5018666770356988,0.184531274,84.7,1,0.0104,0.865
SERPING1,2.45e-6,serpin family G member 1,++,-+++,++,0.15833126410546902,0.9100962364266305,+,0.317,0.4994033251789125,0.135544999,85.2,1,0.0104,0.865
CELF4,8.75e-10,CUGBP Elav-like family member 4,-+,--++,-+,0.15889694004602675,0.33672817016981466,+,0.318,0.4978544704635745,0.032633708,85.5,1,0.0104,0.865
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,++,+++-,NA,0.16344881101141645,0.8299111715517068,+,0.327,0.4855882386307599,0.115544029,87.9,1,0.0104,0.865
MGAT4C,1.22e-6,MGAT4 family member C,++,+---,++,0.3476700534780111,0.1664354177988596,-,0.333,0.47772425378843336,0.008288091,89.5,1,0.0104,0.865
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,--++,++,0.2607440907539634,0.16868915777185758,-,0.337,0.47188283443908857,0.027174725,90.8,1,0.0104,0.865
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.2338320863188366,0.17219499977272917,-,0.344,0.4629494681512568,0.006573579,92.6,1,0.0104,0.865
ZNF660,2.47e-10,zinc finger protein 660,++,----,Filtered_Out,0.6469011743175415,0.17803828134425445,-,0.356,0.4484566110773042,0.128692417,95.8,1,0.0104,0.865
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,++,+-+-,+-,0.18279989144834968,0.30922658708289075,+,0.366,0.43699407083424957,0.04356264,98.3,1,0.0104,0.865
RPS6KL1,1.01e-7,ribosomal protein S6 kinase like 1,--,--++,+-,0.5796442058225986,0.18536053963005647,-,0.371,0.43095271921435724,0.082710417,99.7,1,0.0104,0.865
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,+++-,-+,0.1864687252535585,0.3185128350861909,+,0.373,0.4283640024474558,0.017918727,100,1,0.0104,0.865
PCDHA1,5.44e-8,protocadherin alpha 1,--,-+--,NA,0.9424165574320689,0.18840530527145555,-,0.377,0.423876876485964,0.09718751,101,1,0.0104,0.865
CNTNAP5,3.89e-9,contactin associated protein like 5,++,++++,Filtered_Out,0.1885878161472506,0.9632207355425937,+,0.377,0.4234563729386352,0.29219678,101,1,0.0104,0.865
ZNF197,2.28e-10,zinc finger protein 197,++,----,Filtered_Out,0.4591531474842447,0.18914978941608526,-,0.378,0.4221641422149644,0.18087823,102,1,0.0104,0.865
USP3,2.49e-6,ubiquitin specific peptidase 3,+-,+---,+-,0.6889539979705634,0.18928445131655472,-,0.379,0.42185506382580135,0.046964754,102,1,0.0104,0.865
