gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
MYRF,1.68e-8,myelin regulatory factor,--,-+--,-+,0.3179884734381954,0.016335774048236437,-,0.0327,1.4858302865889441,0.006945037,8.79,1,-0.0554,0.365
C16orf45,1.86e-9,BMERB Domain Containing 1,++,--++,-+,0.016417586634821596,0.929254287270473,+,0.0328,1.483660687619074,9.58753e-4,8.83,1,-0.0554,0.365
HLA-DQB1,2.33e-7,"major histocompatibility complex, class II, DQ beta 1",--,-+--,NA,0.9910074548930697,0.016482914347990353,-,0.033,1.4819360024754735,0.04883371533595394,8.87,1,-0.0554,0.365
OR2B2,2.79e-12,olfactory receptor family 2 subfamily B member 2,++,NA,Filtered_Out,0.016804803053684415,0.9831951969463155,+,0.0336,1.4735365772775797,0.03360960610736883,9.04,1,-0.0554,0.365
C3orf84,2.53e-7,chromosome 3 open reading frame 84,++,NA,NA,0.018326179304374246,0.9816738206956257,+,0.0367,1.4358980729244772,0.03665235860874849,9.86,1,-0.0554,0.365
CCS,2.3e-6,copper chaperone for superoxide dismutase,+-,-+++,++,0.018327934110671157,0.9754664889759859,+,0.0367,1.4358564894501475,0.014563279,9.86,1,-0.0554,0.365
ZMAT2,2.44e-6,zinc finger matrin-type 2,++,++++,--,0.019481194399670353,0.6839135285784632,+,0.039,1.409354424212098,0.024694837,10.5,1,-0.0554,0.365
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,++,--++,+-,0.02231572067121799,0.550616466177403,+,0.0446,1.350359087684257,0.013698221,12,1,-0.0554,0.365
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,--++,--,0.10755892752343604,0.0238759607068424,-,0.0478,1.3210091488431188,4.72472e-4,12.8,1,-0.0554,0.365
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.7687724047740605,0.02411761242515983,-,0.0482,1.3166356926548917,0.03639445856167979,13,1,-0.0554,0.365
PRSS16,6.41e-9,serine protease 16,++,Missing_P_Values,Filtered_Out,0.024250990784289425,0.9757490092157105,+,0.0485,1.3142405177540393,0.04850198156857885,13,1,-0.0554,0.365
HARS,2.1e-7,histidyl-tRNA synthetase,++,++++,+-,0.02439680022512659,0.7395992982029986,+,0.0488,1.3116371343782993,0.0069317185113633535,13.1,1,-0.0554,0.365
ZNF165,1.95e-12,zinc finger protein 165,-+,-+++,Filtered_Out,0.024523934273421914,0.8916906613590122,+,0.049,1.3093798608315816,0.058737725,13.2,1,-0.0554,0.365
ZNF184,3.34e-8,zinc finger protein 184,++,--++,+-,0.7894485700784549,0.027726844662387774,-,0.0555,1.2560695550136136,0.016954203,14.9,1,-0.0554,0.365
ACVR1B,5.28e-7,activin A receptor type 1B,++,---+,++,0.029539875192968287,0.973206084360274,+,0.0591,1.2285613482659676,0.016928378850805628,15.9,1,-0.0554,0.365
LST1,5.42e-9,leukocyte specific transcript 1,--,++++,--,0.029872422678465096,0.1743588569015458,+,0.0597,1.223699558657826,0.012599797,16.1,1,-0.0554,0.365
SERPING1,2.45e-6,serpin family G member 1,++,--++,--,0.03466984332543289,0.5295529943625074,+,0.0693,1.1590181252713065,0.004084704530120423,18.7,1,-0.0554,0.365
ZC3H7B,2.91e-8,zinc finger CCCH-type containing 7B,++,--++,++,0.035200567351388504,0.8908363004216808,+,0.0704,1.1524203409831253,0.002809492,18.9,1,-0.0554,0.365
BCHE,2.39e-7,butyrylcholinesterase,--,++--,-+,0.5010222746697238,0.03900209893149466,-,0.078,1.1078820247495826,0.02442773794076012,21,1,-0.0554,0.365
EXT1,1.2e-6,exostosin glycosyltransferase 1,-+,--++,++,0.04139471135028218,0.20726169257868743,+,0.0828,1.0820251457780719,0.015325053,22.3,1,-0.0554,0.365
MGAT4C,1.22e-6,MGAT4 family member C,-+,+---,--,0.8929087971492511,0.04864958758401752,-,0.0973,1.0118908413502425,0.002131326,26.2,1,-0.0554,0.365
RANGAP1,3.07e-8,Ran GTPase activating protein 1,++,++++,+-,0.049247870550567355,0.9779337298588511,+,0.0985,1.0065825477385686,0.026652004,26.5,1,-0.0554,0.365
ZNF501,5.35e-7,zinc finger protein 501,--,-++-,Filtered_Out,0.9504883509933508,0.05079455125301646,-,0.102,0.9931528764549307,0.064347101,27.3,1,-0.0554,0.365
PCDH9,3.53e-10,protocadherin 9,--,-+--,-+,0.6661698532528484,0.05170791176727448,-,0.103,0.9854130052655965,0.05541714,27.8,1,-0.0554,0.365
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.053376830789398304,0.35531252620230075,+,0.107,0.97161722003882,0.00745309,28.7,1,-0.0554,0.365
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++,-++-,NA,0.05400929500513864,0.980547089043873,+,0.108,0.9665014959564423,0.07645849915039334,29.1,1,-0.0554,0.365
PLCL1,7.79e-7,phospholipase C like 1 (inactive),--,++--,--,0.9056999078295651,0.05488443548599345,-,0.11,0.9595208027078017,0.07212139775697905,29.5,1,-0.0554,0.365
ZKSCAN3,1.16e-8,zinc finger with KRAB and SCAN domains 3,+-,++++,Filtered_Out,0.05641125370170562,0.8352849261992963,+,0.113,0.9476042526042016,0.064166739,30.3,1,-0.0554,0.365
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,++,++++,+-,0.056508637371524256,0.7670218968675181,+,0.113,0.946855169329093,0.004673783,30.4,1,-0.0554,0.365
PCDHA2,4.57e-8,protocadherin alpha 2,--,-+--,Filtered_Out,0.9036943910001384,0.058027480080647204,-,0.116,0.9353362931689038,0.056372446,31.2,1,-0.0554,0.365
SF3B1,1.78e-8,splicing factor 3b subunit 1,--,+++-,++,0.060270520629276216,0.824195572615567,+,0.121,0.9188650613259602,0.034139419,32.4,1,-0.0554,0.365
SOX5,3.79e-9,SRY-box 5,+-,----,Filtered_Out,0.9819502755439666,0.061095870586286495,-,0.122,0.9129581466662046,0.140263832,32.9,1,-0.0554,0.365
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.0613371949900422,0.6081498063424876,+,0.123,0.9112460929471439,0.01036763,33,1,-0.0554,0.365
SGCZ,9.76e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.06344518811334873,0.7836662521536772,+,0.127,0.89657131494337,0.003670155,34.1,1,-0.0554,0.365
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,++,-+++,--,0.06730793138895043,0.38062739485559893,+,0.135,0.8709037609813111,0.0728911488986559,36.2,1,-0.0554,0.365
TMEM42,4.87e-7,transmembrane protein 42,++,++-+,NA,0.06792691464839076,0.7925066285318729,+,0.136,0.866928115663289,0.025265131,36.5,1,-0.0554,0.365
BAG5,9.18e-7,BCL2 associated athanogene 5,-+,-+--,--,0.9184588493699154,0.069502568291137,-,0.139,0.8569691511982764,0.018796161,37.4,1,-0.0554,0.365
CDH22,1.88e-7,cadherin 22,++,+-++,+-,0.0739391037970018,0.5129901954461827,+,0.148,0.8300958220747975,0.012128409,39.8,1,-0.0554,0.365
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,++-+,+-,0.07608608713256504,0.7452765608337646,+,0.152,0.8176647540563432,0.052556152,40.9,1,-0.0554,0.365
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,+-,+++-,+-,0.07628591677758477,0.38684575697997386,+,0.153,0.8165256345372681,0.007798596,41,1,-0.0554,0.365
PCDHA3,1.06e-7,protocadherin alpha 3,--,++++,Filtered_Out,0.07722988858220518,0.6355667696480739,+,0.154,0.8111845960439166,0.09105193,41.5,1,-0.0554,0.365
RFWD2,7e-9,COP1 E3 ubiquitin ligase,++,-+++,++,0.0789076081699656,0.9903446911253848,+,0.158,0.801851124993067,0.036901,42.5,1,-0.0554,0.365
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.7990529520456181,0.15883530743155252,42.7,1,-0.0554,0.365
BAD,1.35e-6,BCL2 associated agonist of cell death,-+,++-+,--,0.07983943465030911,0.21608900810142304,+,0.16,0.7967525513212381,0.001132037,43,1,-0.0554,0.365
KDM3A,1.76e-9,lysine demethylase 3A,-+,++--,NA,0.6976272276947822,0.080496203660733,-,0.161,0.7931946055591184,0.005746965,43.3,1,-0.0554,0.365
ATP1A3,2.03e-6,ATPase Na+/K+ transporting subunit alpha 3,++,--++,++,0.08203553197690489,0.9160264121439955,+,0.164,0.7849680056213666,0.054018165,44.1,1,-0.0554,0.365
PROX2,7.55e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.7841311719839441,0.16438751409653676,44.2,1,-0.0554,0.365
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+-,+-++,++,0.08389547198386403,0.959523164478326,+,0.168,0.7752314826668983,0.138466948,45.1,1,-0.0554,0.365
IGSF6,1.56e-9,immunoglobulin superfamily member 6,--,++++,Filtered_Out,0.08630237204763862,0.7546432098987907,+,0.173,0.7629472717373457,0.044139254,46.4,1,-0.0554,0.365
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,--,----,--,0.9919933795800373,0.08774580815535203,-,0.175,0.7557436260754653,0.113537608,47.2,1,-0.0554,0.365
ASXL3,2.06e-6,ASXL transcriptional regulator 3,--,--++,+-,0.0905787732148165,0.3398216275468709,+,0.181,0.7419435699679239,0.008650411,48.7,1,-0.0554,0.365
TRAF3,3.17e-7,TNF receptor associated factor 3,++,---+,+-,0.7739690541768551,0.09291566478961248,-,0.186,0.7308810658194317,0.070537547,50,1,-0.0554,0.365
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,+-,++--,-+,0.6555134243293119,0.09325170929892397,-,0.187,0.7293132031873361,0.043448221,50.2,1,-0.0554,0.365
FAM120AOS,2.42e-6,family with sequence similarity 120A opposite strand,++,++-+,NA,0.09339506170103322,0.9621957784548587,+,0.187,0.7286460909826978,0.083520232,50.2,1,-0.0554,0.365
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++--,-+,0.3679399437980388,0.09388317111712129,-,0.188,0.7263822538801927,0.027645506,50.5,1,-0.0554,0.365
KMT2A,1.28e-7,lysine methyltransferase 2A,--,--+-,+-,0.09585676092801217,0.34779286677425486,+,0.192,0.7173472545692279,0.002699813,51.6,1,-0.0554,0.365
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,-+,-+++,Filtered_Out,0.10386444076471364,0.9595996352334515,+,0.208,0.6825031172498971,0.16857646,55.9,1,-0.0554,0.365
ZNF322,3.72e-7,zinc finger protein 322,-+,-+-+,++,0.10438670362870432,0.9020264413761163,+,0.209,0.6803248208846862,0.051821349,56.2,1,-0.0554,0.365
DENND1A,1.54e-14,DENN domain containing 1A,++,--++,--,0.4551749541027942,0.10543408735946726,-,0.211,0.6759889612131339,0.023716386,56.7,1,-0.0554,0.365
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,--,-++-,-+,0.9575894045373101,0.10910112225418507,-,0.218,0.6611407864122678,0.084222097,58.7,1,-0.0554,0.365
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,+++-,-+,0.8820333228419281,0.1124021984328845,-,0.225,0.6481951988153115,0.09888873,60.5,1,-0.0554,0.365
KIAA1143,5e-7,KIAA1143,--,++-+,-+,0.5523158147530273,0.11247213751702353,-,0.225,0.6479250554113344,0.025684644,60.5,1,-0.0554,0.365
PQLC2L,7.05e-9,PQ loop repeat containing 2 like,++,-+--,Filtered_Out,0.6011251073809465,0.11353328493314611,-,0.227,0.6438468005724229,0.016788057,61.1,1,-0.0554,0.365
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.6370565318901535,0.2306446940162639,62,1,-0.0554,0.365
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,++,++--,NA,0.11620472528750234,0.8555842289484235,+,0.232,0.6337462160014745,0.035077353,62.5,1,-0.0554,0.365
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-+,-+--,-+,0.6928934349321672,0.11749959667988723,-,0.235,0.6289336284516683,0.04530435,63.2,1,-0.0554,0.365
PRR16,1.19e-6,proline rich 16,++,-+--,Filtered_Out,0.11778959402192825,0.5473019369566625,+,0.236,0.627863079406784,0.05698053103305234,63.4,1,-0.0554,0.365
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,-+--,--,0.9747280335788804,0.1178860901896887,-,0.236,0.627507440209934,0.092695021,63.4,1,-0.0554,0.365
CDH9,9.7e-7,cadherin 9,-+,+-++,+-,0.11828631429730058,0.8086447058496462,+,0.237,0.6260355045854188,0.028128689,63.6,1,-0.0554,0.365
KLC1,2.46e-10,kinesin light chain 1,++,++-+,--,0.12284005191887713,0.4266886102444677,+,0.246,0.609630013008515,0.07765263367967024,66.1,1,-0.0554,0.365
ZFHX4,5.27e-9,zinc finger homeobox 4,--,-+--,++,0.8327820478507703,0.12359390349592257,-,0.247,0.60697295545522445,0.107804599,66.5,1,-0.0554,0.365
PMFBP1,3.65e-7,polyamine modulated factor 1 binding protein 1,+-,+++-,Filtered_Out,0.7058823550153762,0.12499675217076998,-,0.25,0.6020712755890625,0.09543819605805057,67.2,1,-0.0554,0.365
EPHB2,1.04e-6,EPH receptor B2,-+,---+,+-,0.9294880919360063,0.12831400672274246,-,0.257,0.5906959379036244,0.039052528,69,1,-0.0554,0.365
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.5876731023691764,0.2584204614401343,69.5,1,-0.0554,0.365
KYNU,2.38e-6,kynureninase,+-,-+++,Filtered_Out,0.13012407973635884,0.6711871228423164,+,0.26,0.5846123332244157,0.067972359,70,1,-0.0554,0.365
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,--,0.13360550772500943,0.5085277136803121,+,0.267,0.5731456425641893,0.059323219,71.9,1,-0.0554,0.365
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.5710474943130487,0.2685050793260139,72.2,1,-0.0554,0.365
EYS,1.32e-6,eyes shut homolog,+-,+-++,NA,0.1358972003421101,0.6506728259107868,+,0.272,0.5657594945387491,0.07698382,73.1,1,-0.0554,0.365
FAM120A,3.67e-8,family with sequence similarity 120A,--,--++,+-,0.6383271280049176,0.13651497593420747,-,0.273,0.5637897074733367,0.080966386,73.4,1,-0.0554,0.365
FANCL,4.58e-7,FA complementation group L,--,++--,--,0.835144739279492,0.1367786514356257,-,0.274,0.5629516868292948,0.105504612,73.6,1,-0.0554,0.365
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,--,++--,Filtered_Out,0.768808084397127,0.13811404914364633,-,0.276,0.5587321465015875,0.101713938,74.3,1,-0.0554,0.365
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,+-,--++,+-,0.1393668432906529,0.8106914790781464,+,0.279,0.5548105411098541,0.018096816,75,1,-0.0554,0.365
MAP9,7.15e-7,microtubule associated protein 9,++,+---,-+,0.6919358747511308,0.1398106558586027,-,0.28,0.5534297313224197,0.010768352,75.2,1,-0.0554,0.365
SOX6,4.17e-7,SRY-box 6,--,+++-,Filtered_Out,0.8284320606598677,0.14149400999603126,-,0.283,0.5482319494985632,0.068488391,76.1,1,-0.0554,0.365
GRIK5,2.06e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,++,0.14527971186668537,0.628191659150953,+,0.291,0.5367650344945863,0.076827027,78.2,1,-0.0554,0.365
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,-+,-+--,-+,0.8696472375194946,0.14528411169166341,-,0.291,0.5367518819989587,0.008905346,78.2,1,-0.0554,0.365
TRMT10C,1.08e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,++-+,+-,0.15180920188101818,0.870671661452964,+,0.304,0.5176719073152354,0.017959925,81.7,1,-0.0554,0.365
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,--,--++,--,0.968541341261633,0.15245276750421893,-,0.305,0.5158346917323459,0.146154213,82,1,-0.0554,0.365
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,-+,++--,NA,0.15333145298777218,0.893028575773047,+,0.307,0.5133387532135104,0.101384327,82.5,1,-0.0554,0.365
RHOA,7.1e-7,ras homolog family member A,-+,-++-,++,0.15385773948705533,0.8869361359240076,+,0.308,0.5118506569408415,0.027552715,82.8,1,-0.0554,0.365
BTN3A3,6.6e-8,butyrophilin subfamily 3 member A3,++,+++-,++,0.15771798137106693,0.9395415152445605,+,0.315,0.5010887944246691,0.053471551,84.9,1,-0.0554,0.365
HSPE1-MOB4,2.29e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.49872909713757396,0.3171545182750501,85.3,1,-0.0554,0.365
NOX4,1.16e-6,NADPH oxidase 4,+-,++++,Filtered_Out,0.15917614136969993,0.8088576641780548,+,0.318,0.49709203168809096,0.072276382,85.6,1,-0.0554,0.365
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.40011917475297126,0.1612253020505091,-,0.322,0.49153680508888786,0.072541244,86.7,1,-0.0554,0.365
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,--++,+-,0.16318035559157723,0.4286905355286495,+,0.326,0.48630212915644805,0.04557397,87.8,1,-0.0554,0.365
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8528274553053591,0.16626315219453283,-,0.333,0.4781739942731501,0.11068477,89.4,1,-0.0554,0.365
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,--,++++,++,0.16691585230384157,0.7344269721574705,+,0.334,0.47647241995663137,0.056904125,89.8,1,-0.0554,0.365
PAX6,1.67e-9,paired box 6,++,++--,--,0.6195077400921603,0.1707244861636823,-,0.341,0.46667419005708993,0.052480524,91.8,1,-0.0554,0.365
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,+-,++++,NA,0.17635734263967434,0.8966151516204115,+,0.353,0.452576458101107,0.05860949,94.9,1,-0.0554,0.365
YLPM1,3.52e-10,YLP motif containing 1,--,--+-,NA,0.897375686914107,0.17640996470206738,-,0.353,0.4524468912675737,0.19028724104122863,94.9,1,-0.0554,0.365
PRR34,5.59e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.176449215899875,0.5996788330194515,+,0.353,0.4523502715414996,0.031395216,94.9,1,-0.0554,0.365
PSEN2,2.68e-6,presenilin 2,++,++++,+-,0.17689291258933204,0.9111127819824977,+,0.354,0.45125957156764934,0.18857706,95.2,1,-0.0554,0.365
TENM2,2.77e-14,teneurin transmembrane protein 2,+-,--++,+-,0.8705932091626822,0.17829769302004178,-,0.357,0.4478242804267747,0.102256648,95.9,1,-0.0554,0.365
CTTNBP2,1.26e-7,cortactin binding protein 2,--,++--,++,0.3664313047325856,0.17886102932684797,-,0.358,0.44645427859242787,0.052893520764315326,96.2,1,-0.0554,0.365
KIF15,3.68e-8,kinesin family member 15,+-,++++,Filtered_Out,0.18027113712491719,0.8606525224563947,+,0.361,0.4430438061261154,0.141769699,97,1,-0.0554,0.365
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,--,0.3053864349734876,0.18174972379748586,-,0.363,0.439496244795694,0.074107196,97.8,1,-0.0554,0.365
CRB1,2.5e-7,crumbs cell polarity complex component 1,+-,++--,++,0.18181530241986701,0.6489137341115748,+,0.364,0.4393395716721202,0.14114897,97.8,1,-0.0554,0.365
FADS1,1.25e-7,fatty acid desaturase 1,+-,++--,-+,0.5483924058949804,0.18753105875661097,-,0.375,0.4258967987812979,0.071401741,101,1,-0.0554,0.365
TCF4,4.55e-16,transcription factor 4,+-,---+,++,0.18787436668571972,0.5564162540010626,+,0.376,0.425102474721684,0.039427715,101,1,-0.0554,0.365
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,--,+--+,++,0.18847230522186956,0.686901475033104,+,0.377,0.423722461852412,0.077669288,101,1,-0.0554,0.365
ZNF660,2.47e-10,zinc finger protein 660,+-,----,Filtered_Out,0.9152189281187855,0.18959831735744456,-,0.379,0.4211355255830194,0.274270236,102,1,-0.0554,0.365
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",-+,-++-,--,0.8632312554802082,0.18985227551573083,-,0.38,0.4205541974980592,0.059828325,102,1,-0.0554,0.365
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,----,-+,0.7375792745909887,0.1948729399374418,-,0.39,0.40921846717712107,0.126820714,105,1,-0.0554,0.365
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,-+,--+-,-+,0.8086340251949033,0.19906743970294893,-,0.398,0.3999697735086889,0.05572147,107,1,-0.0554,0.365
GINM1,2.54e-6,glycoprotein integral membrane 1,--,+++-,++,0.20025218062310862,0.2906353537611963,+,0.401,0.39739275035414123,0.050885112,108,1,-0.0554,0.365
FCF1,4.33e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.20191776984654045,0.5699863528340208,+,0.404,0.3937954634671547,0.050312127,109,1,-0.0554,0.365
CABP1,1.01e-8,calcium binding protein 1,++,--++,+-,0.20210120198442272,0.8989519334768731,+,0.404,0.39340110787341254,0.031571787,109,1,-0.0554,0.365
PCNP,2.33e-7,PEST proteolytic signal containing nuclear protein,-+,+---,-+,0.8425558434185896,0.2021321476306493,-,0.404,0.39333461398598746,0.042241479,109,1,-0.0554,0.365
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.20336890067999683,0.3811391128294994,+,0.407,0.39068546329948706,0.005129735,109,1,-0.0554,0.365
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,+-,++--,--,0.9210583461595924,0.21113499958156406,-,0.422,0.37440977261424674,0.20871422,114,1,-0.0554,0.365
MYBPC3,1.39e-6,"myosin binding protein C, cardiac",-+,NA,++,0.2171235588144761,0.8786582354536292,+,0.434,0.362263055556731,0.247887828,117,1,-0.0554,0.365
RPS6KL1,1.01e-7,ribosomal protein S6 kinase like 1,++,--++,-+,0.21998869068866472,0.759743744597056,+,0.44,0.3565696494126916,0.008210583,118,1,-0.0554,0.365
OTX2,8.91e-7,orthodenticle homeobox 2,--,Missing_P_Values,Filtered_Out,0.7774519832458548,0.2225480167541451,-,0.445,0.3515462759334687,0.4450960335082902,120,1,-0.0554,0.365
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,--,----,+-,0.9306115347484922,0.2299276950047158,-,0.46,0.3373787187417456,0.166588483,124,1,-0.0554,0.365
RAB3B,1.61e-6,"RAB3B, member RAS oncogene family",--,++--,++,0.7326090451486437,0.23019841297552238,-,0.46,0.33686767912716814,0.142566721,124,1,-0.0554,0.365
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,+-++,+-,0.23232596221104185,0.7673787787784279,+,0.465,0.3328722598178715,0.082265069,125,1,-0.0554,0.365
ZNF35,4.66e-7,zinc finger protein 35,--,-++-,--,0.8786012799576816,0.23320752658977073,-,0.466,0.331227441509522,0.204700281,125,1,-0.0554,0.365
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,++,0.2341438174546839,0.4449371495003659,+,0.468,0.3294873095711713,0.101891042,126,1,-0.0554,0.365
HIST1H2BO,9.65e-8,histone cluster 1 H2B family member o,--,NA,Filtered_Out,0.7621150511666922,0.2378849488333078,-,0.476,0.3226030395809106,0.4757698976666156,128,1,-0.0554,0.365
