gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
ITPR3,1.55e-6,"inositol 1,4,5-trisphosphate receptor type 3",+-,--++,Filtered_Out,0.003249648106187412,0.9321969631448801,+,0.0065,2.187133669146441,0.001833984,1.75,1,-0.084,0.17
ADCK3,1.43e-8,coenzyme Q8A,++,+++-,+-,0.0047345974967027684,0.8772986517460545,+,0.00947,2.0236869401923103,0.010694757,2.55,1,-0.084,0.17
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",++,++++,++,0.0047494983341236,0.996874200630013,+,0.0095,2.0223222646538415,0.014556544,2.56,1,-0.084,0.17
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,+-,++-+,++,0.005198668332063825,0.8862061253252345,+,0.0104,1.9830778934131597,0.011802341,2.8,1,-0.084,0.17
RANGAP1,3.07e-8,Ran GTPase activating protein 1,++,++++,+-,0.008495678650859654,0.9812975010635367,+,0.017,1.769771927481607,0.026652004,4.57,1,-0.084,0.17
C11orf31,5.11e-7,selenoprotein H,++,+++-,+-,0.010418824618334235,0.5333569752341024,+,0.0208,1.6811512767893961,0.002668892,5.61,1,-0.084,0.17
ACVR1B,5.28e-7,activin A receptor type 1B,++,-+++,++,0.011709499468632608,0.9982446814112529,+,0.0234,1.630431673111376,0.016928378850805628,6.3,1,-0.084,0.17
SOX6,4.17e-7,SRY-box 6,--,+---,Filtered_Out,0.9893655056366599,0.011777101615768209,-,0.0236,1.6279315820646625,0.068401631,6.34,1,-0.084,0.17
HARS,2.1e-7,histidyl-tRNA synthetase,++,+-++,+-,0.01217459413798377,0.7107374435395908,+,0.0243,1.6135155121965388,0.0069317185113633535,6.55,1,-0.084,0.17
MANEA,1.88e-6,mannosidase endo-alpha,--,++--,-+,0.04607981398977677,0.012811909638942505,-,0.0256,1.5913561373669507,7.71466e-4,6.89,1,-0.084,0.17
SPRY2,8.26e-7,sprouty RTK signaling antagonist 2,+-,----,++,0.8395105082540449,0.012948974472665655,-,0.0259,1.58673462962519,0.012800616,6.97,1,-0.084,0.17
SOX5,3.79e-9,SRY-box 5,+-,----,Filtered_Out,0.9830174815545925,0.013878681013421301,-,0.0278,1.5566218102497398,0.040092956,7.47,1,-0.084,0.17
ZNF536,1.62e-6,zinc finger protein 536,--,++-+,-+,0.6219628927071389,0.015007904234984062,-,0.03,1.5226499545130947,0.012601684717793113,8.07,1,-0.084,0.17
SEMA6D,4.1e-9,semaphorin 6D,-+,+---,+-,0.30420624000313307,0.01561718015822358,-,0.0312,1.505367384031452,0.00427009,8.4,1,-0.084,0.17
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,++,++++,+-,0.015751981735542864,0.7958160765786411,+,0.0315,1.5016348047710628,0.004673783,8.47,1,-0.084,0.17
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,-+,----,-+,0.8678184861954743,0.016211966679838482,-,0.0324,1.4891343018630296,0.05572147,8.72,1,-0.084,0.17
USP3,2.49e-6,ubiquitin specific peptidase 3,--,+---,-+,0.6416225397064516,0.01621725447212044,-,0.0324,1.4889926728662002,0.012310163,8.72,1,-0.084,0.17
ZNF501,5.35e-7,zinc finger protein 501,--,+---,Filtered_Out,0.9933361931204925,0.016656284591838384,-,0.0333,1.477391871683901,0.064347101,8.96,1,-0.084,0.17
OR2B2,2.79e-12,olfactory receptor family 2 subfamily B member 2,++,NA,Filtered_Out,0.016804803053684415,0.9831951969463155,+,0.0336,1.4735365772775797,0.03360960610736883,9.04,1,-0.084,0.17
ZMAT2,2.44e-6,zinc finger matrin-type 2,++,++++,--,0.01699786989942766,0.6842778288841337,+,0.034,1.4685755034804666,0.024694837,9.14,1,-0.084,0.17
C3orf84,2.53e-7,chromosome 3 open reading frame 84,++,NA,NA,0.018326179304374246,0.9816738206956257,+,0.0367,1.4358980729244772,0.03665235860874849,9.86,1,-0.084,0.17
ASXL3,2.06e-6,ASXL transcriptional regulator 3,--,--+-,+-,0.5333571835016201,0.01940039907850831,-,0.0388,1.4111593406010832,0.002256491,10.4,1,-0.084,0.17
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,++,-+++,+-,0.0194123065552052,0.5763183399978333,+,0.0388,1.4108928633483042,0.013698221,10.4,1,-0.084,0.17
OLFM4,1.7e-12,olfactomedin 4,++,-++-,Filtered_Out,0.020104447866067764,0.9796952295232374,+,0.0402,1.3956778538810581,0.04493066573233237,10.8,1,-0.084,0.17
DENND1A,1.54e-14,DENN domain containing 1A,++,--++,--,0.4153704062072748,0.021087257315289692,-,0.0422,1.3749499068295075,0.007451938,11.3,1,-0.084,0.17
HLA-DQB1,2.33e-7,"major histocompatibility complex, class II, DQ beta 1",--,+---,NA,0.987601723051941,0.021242420914823625,-,0.0425,1.3717659942789695,0.04883371533595394,11.4,1,-0.084,0.17
BAD,1.35e-6,BCL2 associated agonist of cell death,-+,++++,--,0.022399552443592128,0.2930935043800385,+,0.0448,1.348730663377753,0.001132037,12.1,1,-0.084,0.17
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,-++-,--,0.1415173258498407,0.022581626229061184,-,0.0452,1.3452147896489286,4.72472e-4,12.1,1,-0.084,0.17
MYRF,1.68e-8,myelin regulatory factor,--,++-+,-+,0.04324003797715691,0.023365821183357206,-,0.0467,1.3303889555845598,0.006945037,12.6,1,-0.084,0.17
PRSS16,6.41e-9,serine protease 16,++,Missing_P_Values,Filtered_Out,0.024250990784289425,0.9757490092157105,+,0.0485,1.3142405177540393,0.04850198156857885,13,1,-0.084,0.17
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,--,+---,-+,0.9781213162581492,0.02555042026490602,-,0.0511,1.2915719563338377,0.045154207,13.7,1,-0.084,0.17
ZNF165,1.95e-12,zinc finger protein 165,-+,+-++,Filtered_Out,0.026330822139295676,0.9247169779178395,+,0.0527,1.2785055848431206,0.058737725,14.2,1,-0.084,0.17
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.02766848335079228,0.6093165944082028,+,0.0553,1.2569846504149491,0.01036763,14.9,1,-0.084,0.17
TRAF3,3.17e-7,TNF receptor associated factor 3,++,--+-,+-,0.7782024519366407,0.027733780750396526,-,0.0555,1.2559609264238174,0.011555865,14.9,1,-0.084,0.17
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,+-,+---,-+,0.7280572732057773,0.02901831288504452,-,0.058,1.2362978452354971,0.043448221,15.6,1,-0.084,0.17
PLA2R1,3.98e-7,phospholipase A2 receptor 1,--,+-+-,Filtered_Out,0.9022519351753412,0.030325341996904866,-,0.0607,1.217164296972805,0.001639741,16.3,1,-0.084,0.17
TAOK3,1.49e-8,TAO kinase 3,--,----,-+,0.9785152298404043,0.030968770123334616,-,0.0619,1.2080460459684184,0.027363222,16.7,1,-0.084,0.17
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,++,++-+,NA,0.03237550450815867,0.9711594990726902,+,0.0648,1.1887534595740552,0.035077353,17.4,1,-0.084,0.17
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,--,+---,Filtered_Out,0.9014160154620867,0.03311540382757467,-,0.0662,1.1789399488933814,0.037615917,17.8,1,-0.084,0.17
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.81251623604449,0.03339340879631065,-,0.0668,1.175309250275226,0.03639445856167979,18,1,-0.084,0.17
SERPING1,2.45e-6,serpin family G member 1,++,-+++,--,0.0334475409031305,0.5634627937132838,+,0.0669,1.1746058108258726,0.004084704530120423,18,1,-0.084,0.17
TCF4,4.55e-16,transcription factor 4,+-,--+-,++,0.20061601529123774,0.03480502953950321,-,0.0696,1.1573279976474058,0.002236053,18.7,1,-0.084,0.17
LST1,5.42e-9,leukocyte specific transcript 1,--,++++,--,0.03680332749805148,0.17433544595299905,+,0.0736,1.1330829180344628,0.012599797,19.8,1,-0.084,0.17
BCHE,2.39e-7,butyrylcholinesterase,--,++--,-+,0.3447447875763247,0.03730912532185775,-,0.0746,1.1271549368106926,0.02442773794076012,20.1,1,-0.084,0.17
FAM120A,3.67e-8,family with sequence similarity 120A,--,--+-,+-,0.6808292600565135,0.039545222063752924,-,0.0791,1.1018759856981957,0.037996298,21.3,1,-0.084,0.17
TMEM42,4.87e-7,transmembrane protein 42,++,++++,NA,0.04192088910171321,0.8674184503057997,+,0.0838,1.076539519294673,0.025265131,22.6,1,-0.084,0.17
PAX6,1.67e-9,paired box 6,++,+---,--,0.6712223341100464,0.042184543110033765,-,0.0844,1.0738166545994603,0.052480524,22.7,1,-0.084,0.17
ZNF184,3.34e-8,zinc finger protein 184,++,--+-,+-,0.8276710101780208,0.0426782911389538,-,0.0854,1.0687629826131209,0.016954203,23,1,-0.084,0.17
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,++,+-++,--,0.046171929187513144,0.391950556986416,+,0.0923,1.0345919834130397,0.0728911488986559,24.8,1,-0.084,0.17
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,+---,-+,0.9752991899969372,0.05156037253860194,-,0.103,0.9866539577400951,0.09888873,27.7,1,-0.084,0.17
BAG5,9.18e-7,BCL2 associated athanogene 5,-+,++--,--,0.8921362847156528,0.05227412445666125,-,0.105,0.9806832368171373,0.018796161,28.1,1,-0.084,0.17
CCS,2.3e-6,copper chaperone for superoxide dismutase,+-,+-++,++,0.0524502275001737,0.9120293718082737,+,0.105,0.9792226280722992,0.070191266,28.2,1,-0.084,0.17
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.053326751542735834,0.8023996166139631,+,0.107,0.9720248753696895,0.036399682,28.7,1,-0.084,0.17
ATP1A3,2.03e-6,ATPase Na+/K+ transporting subunit alpha 3,++,-+++,++,0.05385586757425663,0.9843631971398927,+,0.108,0.9677369779220536,0.054018165,29,1,-0.084,0.17
TMEM67,3.38e-7,transmembrane protein 67,+-,+---,Filtered_Out,0.8757131138310417,0.06192540430559118,-,0.124,0.9071011535979011,0.075254204,33.3,1,-0.084,0.17
YLPM1,3.52e-10,YLP motif containing 1,--,---+,NA,0.9898007078741924,0.062331255994283324,-,0.125,0.9042641261863464,0.130352745,33.5,1,-0.084,0.17
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,--,----,--,0.9915903126636874,0.06281464100719378,-,0.126,0.9009091222620879,0.037415407,33.8,1,-0.084,0.17
PLCL1,7.79e-7,phospholipase C like 1 (inactive),--,++--,--,0.4010747913328708,0.0629939562011464,-,0.126,0.8996711201904091,0.019769308,33.9,1,-0.084,0.17
ZNF322,3.72e-7,zinc finger protein 322,-+,++++,++,0.0630160658408562,0.9462499579050652,+,0.126,0.8995187181121336,0.051821349,33.9,1,-0.084,0.17
IGSF6,1.56e-9,immunoglobulin superfamily member 6,--,++++,Filtered_Out,0.06961003665493387,0.7575996818466295,+,0.139,0.8562981418863735,0.044139254,37.5,1,-0.084,0.17
EXT1,1.2e-6,exostosin glycosyltransferase 1,-+,--+-,++,0.0703432313946101,0.08427024537812312,+,0.141,0.851747689479154,0.012901779,37.8,1,-0.084,0.17
BEND4,1.3e-7,BEN domain containing 4,-+,-+--,NA,0.5820309853669385,0.07190167116006733,-,0.144,0.8422310198340651,0.003839183,38.7,1,-0.084,0.17
PMFBP1,3.65e-7,polyamine modulated factor 1 binding protein 1,+-,+--+,Filtered_Out,0.9457316599548373,0.07341504029907406,-,0.147,0.8331849628155624,0.09543819605805057,39.5,1,-0.084,0.17
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.07470106652470357,0.3707410535284889,+,0.149,0.8256432019518509,0.00745309,40.2,1,-0.084,0.17
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.07621954407077619,0.45931707883907935,+,0.152,0.816903657750018,0.005129735,41,1,-0.084,0.17
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,-+,+---,-+,0.8869717241195395,0.07863802326342752,-,0.157,0.8033374163046082,0.008905346,42.3,1,-0.084,0.17
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.7990529520456181,0.15883530743155252,42.7,1,-0.084,0.17
PROX2,7.55e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.7841311719839441,0.16438751409653676,44.2,1,-0.084,0.17
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,-+,+-++,Filtered_Out,0.08235024140946996,0.9420295263505043,+,0.165,0.7833051276954914,0.077200373,44.3,1,-0.084,0.17
PCDH9,3.53e-10,protocadherin 9,--,++--,-+,0.6221137152598781,0.08479131255647047,-,0.17,0.7706186462073725,0.077856086,45.6,1,-0.084,0.17
DENND1B,1.45e-8,DENN domain containing 1B,++,+---,+-,0.7953759913553472,0.08491771446559625,-,0.17,0.7699717075883756,0.097467592,45.7,1,-0.084,0.17
FANCL,4.58e-7,FA complementation group L,--,++--,--,0.9436697562408021,0.08744039885613313,-,0.175,0.7572578743716983,0.105504612,47,1,-0.084,0.17
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.08783895921970265,0.5299358704525694,+,0.176,0.755282823038493,0.04557397,47.3,1,-0.084,0.17
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",-+,+---,--,0.9346018188637698,0.08959815782109537,-,0.179,0.746670923874313,0.059828325,48.2,1,-0.084,0.17
MARK3,2.68e-7,microtubule affinity regulating kinase 3,++,+---,++,0.38678388812768205,0.09029135684770544,-,0.181,0.7433238249306248,0.050827598,48.6,1,-0.084,0.17
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,+-,+---,+-,0.1329200815626126,0.09296833979754512,-,0.186,0.7306349288164926,0.007798596,50,1,-0.084,0.17
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,----,-+,0.7348573845569459,0.09809753154013122,-,0.196,0.7073119251108891,0.016135211,52.8,1,-0.084,0.17
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,--,----,Filtered_Out,0.9574235449543641,0.09878259641068267,-,0.198,0.7042895673250972,0.06172529,53.1,1,-0.084,0.17
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,+-,+++-,NA,0.10071806146913023,0.7747740853672549,+,0.201,0.6958626460662533,0.05860949,54.2,1,-0.084,0.17
KMT2A,1.28e-7,lysine methyltransferase 2A,--,----,+-,0.1009361093801244,0.2896670253944336,+,0.202,0.6949234436580596,0.002699813,54.3,1,-0.084,0.17
CABP1,1.01e-8,calcium binding protein 1,++,--++,+-,0.10165744566497437,0.8969795020378171,+,0.203,0.6918308113000786,0.031571787,54.7,1,-0.084,0.17
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8502279135963031,0.10257363644526753,-,0.205,0.6879342519189272,0.017922949,55.2,1,-0.084,0.17
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++,+---,NA,0.10531920623339752,0.8014964727573266,+,0.211,0.6764624270671462,0.07645849915039334,56.7,1,-0.084,0.17
ZFHX4,5.27e-9,zinc finger homeobox 4,--,+---,++,0.837813315977896,0.1055659179244791,-,0.211,0.675446275971931,0.107804599,56.8,1,-0.084,0.17
SLC4A9,2.66e-6,solute carrier family 4 member 9,--,+--+,Filtered_Out,0.5681627023230027,0.10675961046919706,-,0.214,0.6705630238157798,0.06535725101593545,57.4,1,-0.084,0.17
TENM2,2.77e-14,teneurin transmembrane protein 2,+-,--+-,+-,0.9731258997919321,0.10721440102053231,-,0.214,0.6687168806985309,0.102256648,57.7,1,-0.084,0.17
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.6682556856879319,0.1075681440040212,-,0.215,0.6672863290246758,0.058049956,57.9,1,-0.084,0.17
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,-+,++-+,NA,0.10891717142463313,0.9277285854276291,+,0.218,0.6618736501350818,0.101384327,58.6,1,-0.084,0.17
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+-,--++,++,0.10956982941293048,0.8392246895899506,+,0.219,0.6592790188308338,0.138466948,58.9,1,-0.084,0.17
ZNF35,4.66e-7,zinc finger protein 35,--,+---,--,0.9661223411825752,0.11185814375330554,-,0.224,0.6503023962487186,0.170828674,60.2,1,-0.084,0.17
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.6370565318901535,0.2306446940162639,62,1,-0.084,0.17
PRR16,1.19e-6,proline rich 16,++,+---,Filtered_Out,0.11847694962558877,0.5400969158659344,+,0.237,0.6253361402697641,0.05698053103305234,63.7,1,-0.084,0.17
RHOA,7.1e-7,ras homolog family member A,-+,++-+,++,0.12021344402789981,0.9170989223662377,+,0.24,0.619016964783802,0.027552715,64.7,1,-0.084,0.17
CTTNBP2,1.26e-7,cortactin binding protein 2,--,+---,++,0.420430316982549,0.12048574967210113,-,0.241,0.6180343201201244,0.052893520764315326,64.8,1,-0.084,0.17
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,+---,--,0.9718849057441419,0.12440098124603785,-,0.249,0.6041461983537355,0.074291107,66.9,1,-0.084,0.17
KIAA1143,5e-7,KIAA1143,--,+++-,-+,0.2334171476744097,0.12567945216839285,-,0.251,0.5997057253719132,0.025684644,67.6,1,-0.084,0.17
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,+-,--++,+-,0.12606964260078263,0.7034799585560468,+,0.252,0.5983594826970249,0.018096816,67.8,1,-0.084,0.17
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.5876731023691764,0.2584204614401343,69.5,1,-0.084,0.17
KYNU,2.38e-6,kynureninase,+-,++++,Filtered_Out,0.1311868469078546,0.6739281721097948,+,0.262,0.5810797104678257,0.067972359,70.6,1,-0.084,0.17
TRMT10C,1.08e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,+++-,+-,0.1317298461088589,0.8384940778434341,+,0.263,0.5792858198687775,0.017959925,70.9,1,-0.084,0.17
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.7243624317590549,0.13185639251598466,-,0.264,0.5788688147107798,0.079597342,70.9,1,-0.084,0.17
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.17569349990848115,0.1325346071867145,-,0.265,0.5766407090987492,0.027645506,71.3,1,-0.084,0.17
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.5710474943130487,0.2685050793260139,72.2,1,-0.084,0.17
CDK14,2.93e-7,cyclin dependent kinase 14,++,-+++,+-,0.13574020507758625,0.8823816836583176,+,0.271,0.5662615033438626,0.169556681,73,1,-0.084,0.17
FAM120AOS,2.42e-6,family with sequence similarity 120A opposite strand,++,+++-,NA,0.13689242658481313,0.7286539296331874,+,0.274,0.5625905823773814,0.083520232,73.6,1,-0.084,0.17
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,--,0.13854688618329578,0.5079197763406753,+,0.277,0.5573732347995705,0.059323219,74.5,1,-0.084,0.17
ZNF660,2.47e-10,zinc finger protein 660,+-,----,Filtered_Out,0.915485252523237,0.14042538747791625,-,0.281,0.5515243734307892,0.128692417,75.5,1,-0.084,0.17
GRIK5,2.06e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,++,0.14493338284776572,0.5146114096939085,+,0.29,0.5378015752708556,0.076827027,78,1,-0.084,0.17
RTN1,1.71e-8,reticulon 1,++,-+++,--,0.14854895791576478,0.47912971406845556,+,0.297,0.5271003948003107,0.070051685,79.9,1,-0.084,0.17
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,++,0.2413506025227858,0.1533511591370048,-,0.307,0.5132829412988813,0.070474956,82.5,1,-0.084,0.17
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,-++-,+-,0.15775798323498808,0.7574969740093889,+,0.316,0.5009786586881378,0.082265069,84.9,1,-0.084,0.17
HSPE1-MOB4,2.29e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.49872909713757396,0.3171545182750501,85.3,1,-0.084,0.17
SF3B1,1.78e-8,splicing factor 3b subunit 1,--,+---,++,0.16070416925332087,0.4438760052589017,+,0.321,0.49294286024085826,0.034139419,86.5,1,-0.084,0.17
EPHB2,1.04e-6,EPH receptor B2,-+,-++-,+-,0.9163594469461677,0.16661691268231016,-,0.333,0.4772509213600739,0.039052528,89.6,1,-0.084,0.17
MAP9,7.15e-7,microtubule associated protein 9,++,-+--,-+,0.5093838560240478,0.16816847255867876,-,0.336,0.4732254247480165,0.010768352,90.5,1,-0.084,0.17
PHF2,2.32e-6,PHD finger protein 2,--,+-++,+-,0.17000710414483117,0.5314823805538197,+,0.34,0.4685029345669515,0.043558052,91.5,1,-0.084,0.17
DCC,2.57e-14,DCC netrin 1 receptor,++,----,Filtered_Out,0.7767502909172328,0.1722519150768703,-,0.345,0.46280594529369207,0.088550193,92.7,1,-0.084,0.17
FCF1,4.33e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.17265632334347694,0.5717712227532475,+,0.345,0.4617875158127787,0.050312127,92.9,1,-0.084,0.17
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,--,0.3846497716898989,0.17374651458367787,-,0.347,0.45905390308686517,0.079773764,93.5,1,-0.084,0.17
GPC5,1.35e-7,glypican 5,+-,++--,++,0.6280623828438281,0.1737539677813957,-,0.348,0.45903527357233986,0.026207921,93.5,1,-0.084,0.17
ABT1,1.16e-7,activator of basal transcription 1,++,+-++,++,0.17396174905967168,0.9658939457858137,+,0.348,0.4585162388036007,0.185794692,93.6,1,-0.084,0.17
GINM1,2.54e-6,glycoprotein integral membrane 1,--,++--,++,0.368111071871024,0.1743452930779237,-,0.349,0.457559777418279,0.050885112,93.8,1,-0.084,0.17
ZNF445,3.53e-10,zinc finger protein 445,+-,+---,++,0.5678683539404955,0.17594094605330562,-,0.352,0.4536030814470462,0.031563494,94.7,1,-0.084,0.17
CDH22,1.88e-7,cadherin 22,++,--++,+-,0.176978667231733,0.3211373850337882,+,0.354,0.4510490840866248,0.012128409,95.2,1,-0.084,0.17
PSEN2,2.68e-6,presenilin 2,++,+-++,+-,0.1779680055755754,0.8947949741043921,+,0.356,0.44862807085240713,0.18857706,95.7,1,-0.084,0.17
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,+-,+--+,--,0.9421285286881724,0.17886321236245692,-,0.358,0.4464489779714003,0.20871422,96.2,1,-0.084,0.17
MIER1,2.62e-6,MIER1 transcriptional regulator,--,++--,Filtered_Out,0.5958457102324345,0.1858515798982138,-,0.372,0.429803747012104,0.024035521,100,1,-0.084,0.17
FH,1.47e-6,fumarate hydratase,++,+++-,-+,0.1859033195987655,0.8686022282627005,+,0.372,0.42968285947776125,0.101872141,100,1,-0.084,0.17
C1QTNF7,2.61e-6,C1q and TNF related 7,-+,--+-,Filtered_Out,0.8300888287544733,0.18792162269289345,-,0.376,0.42499325044127356,0.035265047,101,1,-0.084,0.17
PPID,2.41e-6,peptidylprolyl isomerase D,-+,++++,-+,0.18896871427538037,0.7429956762539671,+,0.378,0.42258009615354064,0.079986113,102,1,-0.084,0.17
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,--,-+--,+-,0.9282416022889917,0.19003077963205595,-,0.38,0.42014605421621404,0.166588483,102,1,-0.084,0.17
FAM172A,7.75e-10,family with sequence similarity 172 member A,--,-++-,NA,0.9547676458165705,0.19172078811151502,-,0.383,0.41630079874723763,0.2266093761804299,103,1,-0.084,0.17
SLC30A9,2.62e-7,solute carrier family 30 member 9,-+,+++-,+-,0.19196254273236021,0.8429945361300197,+,0.384,0.4157535103807026,0.090189898,103,1,-0.084,0.17
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,----,-+,0.6534025541172298,0.19367846966401067,-,0.387,0.4118886594342575,0.119262365,104,1,-0.084,0.17
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+-+-,+-,0.1975753168365103,0.7352687820006767,+,0.395,0.4032373172791649,0.052556152,106,1,-0.084,0.17
FADS1,1.25e-7,fatty acid desaturase 1,+-,+---,-+,0.5535091887251835,0.199334679291939,-,0.399,0.3993871425902379,0.08903169,107,1,-0.084,0.17
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,--,-+++,--,0.8379932700142763,0.2034157395622361,-,0.407,0.39058545033846265,0.146154213,109,1,-0.084,0.17
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,--,+-+-,Filtered_Out,0.8976337004897188,0.204838185070326,-,0.41,0.38755908514004567,0.18027989568409913,110,1,-0.084,0.17
