gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
MED19,1.75e-7,mediator complex subunit 19,++,+-++,++,0.0159913305035765,0.9951320943994763,+,0.032,1.4950854051099487,0.010293157,8.6,1,-0.00929,0.879
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.016173933309922645,0.19775669111351726,+,0.0323,1.490154356286802,6.1161e-4,8.7,1,-0.00929,0.879
OR2B2,2.79e-12,olfactory receptor family 2 subfamily B member 2,++,NA,Filtered_Out,0.016804803053684415,0.9831951969463155,+,0.0336,1.4735365772775797,0.03360960610736883,9.04,1,-0.00929,0.879
TMEM106B,1.22e-12,transmembrane protein 106B,--,++--,-+,0.01738433335274317,0.1647509813513052,+,0.0348,1.4588119631433834,0.004060218,9.35,1,-0.00929,0.879
METTL9,1.74e-10,methyltransferase like 9,++,++--,++,0.017761427157255028,0.9896693137503797,+,0.0355,1.4494921452797649,0.019618914,9.56,1,-0.00929,0.879
OLFM4,1.7e-12,olfactomedin 4,++,+++-,Filtered_Out,0.017862465368959864,0.9929537611884317,+,0.0357,1.4470286045291105,0.04493066573233237,9.61,1,-0.00929,0.879
C3orf84,2.53e-7,chromosome 3 open reading frame 84,++,NA,NA,0.018326179304374246,0.9816738206956257,+,0.0367,1.4358980729244772,0.03665235860874849,9.86,1,-0.00929,0.879
PLA2R1,3.98e-7,phospholipase A2 receptor 1,--,--+-,Filtered_Out,0.9549324561096839,0.01933895119372844,-,0.0387,1.4125370869741125,0.001639741,10.4,1,-0.00929,0.879
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,++,0.01955536395819626,0.9027121256662859,+,0.0391,1.4077041010222828,0.043640075,10.5,1,-0.00929,0.879
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,--,+---,Filtered_Out,0.9637961675488014,0.020702098240009632,-,0.0414,1.3829556391749116,0.037615917,11.1,1,-0.00929,0.879
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.5338155802738238,0.023326383292675272,-,0.0467,1.3311225967808271,0.035818179,12.5,1,-0.00929,0.879
PRSS16,6.41e-9,serine protease 16,++,Missing_P_Values,Filtered_Out,0.024250990784289425,0.9757490092157105,+,0.0485,1.3142405177540393,0.04850198156857885,13,1,-0.00929,0.879
CDH13,1.59e-11,cadherin 13,-+,-+--,++,0.19877466486827003,0.024510985027358122,-,0.049,1.3096092396628816,0.00394136,13.2,1,-0.00929,0.879
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,--+-,++,0.02464291013936166,0.4588051859649263,+,0.0493,1.3072780109557476,0.008015543,13.3,1,-0.00929,0.879
RHOA,7.1e-7,ras homolog family member A,-+,++++,-+,0.024820279010983246,0.4471670465632066,+,0.0496,1.3041633451326413,0.005285861,13.4,1,-0.00929,0.879
TCF4,4.55e-16,transcription factor 4,+-,+---,++,0.025825301715692688,0.03337783219082202,+,0.0517,1.2869246002742734,0.002236053,13.9,1,-0.00929,0.879
SLC30A9,2.62e-7,solute carrier family 30 member 9,-+,++--,-+,0.026394563917286923,0.9004565830954719,+,0.0528,1.277455513217092,0.02130154,14.2,1,-0.00929,0.879
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,++,++++,--,0.37087203098553073,0.026550807732228704,-,0.0531,1.2748922665526634,0.002338858,14.3,1,-0.00929,0.879
CDK14,2.93e-7,cyclin dependent kinase 14,++,++++,-+,0.027345781741428248,0.9152165958146286,+,0.0547,1.26207966115139,0.029788858,14.7,1,-0.00929,0.879
RANGAP1,3.07e-8,Ran GTPase activating protein 1,++,-+-+,--,0.21559329012398748,0.02867990122577554,-,0.0574,1.2413923530576378,0.00819691,15.4,1,-0.00929,0.879
PCDH9,3.53e-10,protocadherin 9,--,++--,++,0.030366590294471713,0.08004859263941723,+,0.0607,1.216573974335083,0.004988764,16.3,1,-0.00929,0.879
EXT1,1.2e-6,exostosin glycosyltransferase 1,-+,--+-,++,0.12620544055902272,0.031851122954075516,-,0.0637,1.1958452557600594,0.010276231,17.1,1,-0.00929,0.879
MYBPC3,1.39e-6,"myosin binding protein C, cardiac",-+,NA,--,0.7766748265256967,0.03303225370606886,-,0.0661,1.1800317988335474,0.043225843,17.8,1,-0.00929,0.879
TMEM258,5.55e-7,transmembrane protein 258,--,+-++,--,0.6449027066045757,0.03390392704613671,-,0.0678,1.1687199994753856,0.023539607,18.2,1,-0.00929,0.879
SCYL1,6.11e-8,SCY1 like pseudokinase 1,++,++++,+-,0.03422638007242449,0.6672350790629974,+,0.0685,1.164609035601436,0.0466446950638083,18.4,1,-0.00929,0.879
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,++,++-+,NA,0.03573161257774939,0.9832776643432235,+,0.0715,1.1459173878588842,0.049967831,19.2,1,-0.00929,0.879
ZNF501,5.35e-7,zinc finger protein 501,--,----,Filtered_Out,0.9979733381919776,0.03616539787740932,-,0.0723,1.1406767569404113,0.07360906815696355,19.5,1,-0.00929,0.879
KIAA1143,5e-7,KIAA1143,--,+++-,++,0.0374393289242358,0.6549268479306296,+,0.0749,1.1256419486479772,0.007041498,20.1,1,-0.00929,0.879
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,+-,---+,--,0.9966083970429518,0.03776078867632644,-,0.0755,1.1219289478890229,0.089452903,20.3,1,-0.00929,0.879
MAP9,7.15e-7,microtubule associated protein 9,++,++--,-+,0.041026151676751076,0.9200663396480228,+,0.0821,1.0859092230243534,0.016581742,22.1,1,-0.00929,0.879
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,-+,+-+-,--,0.7105408673944278,0.04232737833646043,-,0.0847,1.0723486342619208,0.040038563,22.8,1,-0.00929,0.879
TMEM42,4.87e-7,transmembrane protein 42,++,++++,NA,0.044146050632661984,0.8660949045121609,+,0.0883,1.0540781472754597,0.024523215,23.8,1,-0.00929,0.879
SOX6,4.17e-7,SRY-box 6,--,+---,Filtered_Out,0.9861322543017493,0.0444109751954651,-,0.0888,1.0514796946309468,0.068401631,23.9,1,-0.00929,0.879
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,--,++++,++,0.044899920343317246,0.6439014662105964,+,0.0898,1.0467244338112804,0.039984082,24.2,1,-0.00929,0.879
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,--,0.49759900764334175,0.04529726436320483,-,0.0906,1.0428980298693131,0.027298127,24.4,1,-0.00929,0.879
SF3B1,1.78e-8,splicing factor 3b subunit 1,--,+---,-+,0.6702062218864605,0.050118439859708055,-,0.1,0.9989724609856859,0.010551779,27,1,-0.00929,0.879
FADS2,1.94e-8,fatty acid desaturase 2,+-,----,--,0.9483806045986015,0.05037490476415504,-,0.101,0.9967557662377917,0.085617322,27.1,1,-0.00929,0.879
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,++,----,--,0.7916623508092056,0.05211392751053043,-,0.104,0.9820161997957136,0.064776592,28,1,-0.00929,0.879
STK19,7.06e-7,serine/threonine kinase 19,+-,--++,++,0.056067137319208156,0.41202894681035307,+,0.112,0.9502616219170268,0.026934644,30.2,1,-0.00929,0.879
PLCL1,7.79e-7,phospholipase C like 1 (inactive),--,++--,-+,0.1713998602511175,0.060498004137187616,-,0.121,0.9172289570637793,0.019769308,32.5,1,-0.00929,0.879
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",++,++++,--,0.06277772707324643,0.21713921945542408,+,0.126,0.9011644167282301,0.029726592,33.8,1,-0.00929,0.879
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.5312086185655772,0.0629988017368337,-,0.126,0.8996377152638667,0.023507959,33.9,1,-0.00929,0.879
BAD,1.35e-6,BCL2 associated agonist of cell death,-+,++++,--,0.06579043770981434,0.29595065883750515,+,0.132,0.8808072285282136,0.007651586,35.4,1,-0.00929,0.879
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,-+,0.0662512974626502,0.85562842888997,+,0.133,0.8777756164388438,0.077941758,35.6,1,-0.00929,0.879
C1QTNF7,2.61e-6,C1q and TNF related 7,-+,--+-,Filtered_Out,0.8978614586892897,0.06637333868240136,-,0.133,0.8769763404550847,0.035265047,35.7,1,-0.00929,0.879
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.06653940206549935,0.7904235405108203,+,0.133,0.8758911104305209,0.036399682,35.8,1,-0.00929,0.879
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,+-,0.3626983058881181,0.06820577646814034,-,0.136,0.8651488469522288,0.017922949,36.7,1,-0.00929,0.879
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,++,+-++,-+,0.07031247959598703,0.29341648986870233,+,0.141,0.8519375905726729,0.011639513,37.8,1,-0.00929,0.879
EMILIN3,3.37e-9,elastin microfibril interfacer 3,++,--++,+-,0.07283234823318982,0.39808042464856785,+,0.146,0.8366456917966052,0.02957294,39.2,1,-0.00929,0.879
FAM120A,3.67e-8,family with sequence similarity 120A,--,----,++,0.46667219270179716,0.07407274295137067,-,0.148,0.8293115772409535,0.037996298,39.9,1,-0.00929,0.879
CTNND1,7.75e-8,catenin delta 1,--,----,--,0.9856005098170668,0.0740834681439469,-,0.148,0.8292486991216104,0.142310019,39.9,1,-0.00929,0.879
PMFBP1,3.65e-7,polyamine modulated factor 1 binding protein 1,+-,---+,Filtered_Out,0.9661503293745748,0.07558462697701268,-,0.151,0.8205365302364002,0.09543819605805057,40.7,1,-0.00929,0.879
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,+++-,-+,0.07580612008136761,0.3539547694736708,+,0.152,0.8192657352439048,0.017918727,40.8,1,-0.00929,0.879
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+-,--++,++,0.07848323830812602,0.8734755682325348,+,0.157,0.8041930901076662,0.069532303,42.2,1,-0.00929,0.879
FAM120AOS,2.42e-6,family with sequence similarity 120A opposite strand,++,+++-,NA,0.07862696382414393,0.7567813148465742,+,0.157,0.8033984986033534,0.036167336,42.3,1,-0.00929,0.879
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.7990529520456181,0.15883530743155252,42.7,1,-0.00929,0.879
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,----,-+,0.8908778157202453,0.08176178193561878,-,0.164,0.7864196563255529,0.052021844,44,1,-0.00929,0.879
PROX2,7.55e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.7841311719839441,0.16438751409653676,44.2,1,-0.00929,0.879
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,--,-+++,--,0.9185401446105486,0.08497422192136601,-,0.17,0.7696828077423432,0.083189045,45.7,1,-0.00929,0.879
DENND1A,1.54e-14,DENN domain containing 1A,++,--++,+-,0.18634770274844875,0.08617446510112425,-,0.172,0.7635914079839254,0.007451938,46.4,1,-0.00929,0.879
ZNF536,1.62e-6,zinc finger protein 536,--,++-+,-+,0.14465275985476037,0.08972373463487276,-,0.179,0.7460626621005089,0.012601684717793113,48.3,1,-0.00929,0.879
VPS41,1.94e-6,VPS41 subunit of HOPS complex,-+,++--,-+,0.09061004014797362,0.6497636226854059,+,0.181,0.7417936815016445,0.005660112,48.7,1,-0.00929,0.879
ZMAT2,2.44e-6,zinc finger matrin-type 2,++,++++,-+,0.09065978810821321,0.7127984723870187,+,0.181,0.7415553046535142,0.059176167,48.8,1,-0.00929,0.879
SLC4A9,2.66e-6,solute carrier family 4 member 9,--,+--+,Filtered_Out,0.8758197109106252,0.09160499634330198,-,0.183,0.7370508426206851,0.06535725101593545,49.3,1,-0.00929,0.879
BCHE,2.39e-7,butyrylcholinesterase,--,++--,-+,0.4745655355132354,0.09287868133824113,-,0.186,0.7310539635356346,0.02442773794076012,50,1,-0.00929,0.879
PLCG1,2.94e-7,phospholipase C gamma 1,-+,--++,--,0.9583328769698364,0.09350324029663915,-,0.187,0.7281433429975517,0.051410272,50.3,1,-0.00929,0.879
KMT2A,1.28e-7,lysine methyltransferase 2A,--,----,+-,0.10411534853191512,0.09446209030158201,-,0.189,0.7237124527163591,0.001785206,50.8,1,-0.00929,0.879
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+-+-,+-,0.09470592873066691,0.9692411481103056,+,0.189,0.7225928370073172,0.03920618,51,1,-0.00929,0.879
ZFHX4,5.27e-9,zinc finger homeobox 4,--,----,++,0.8086469679929795,0.09527801634063991,-,0.191,0.7199772976463733,0.15056612339715708,51.3,1,-0.00929,0.879
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,+-,+---,++,0.09786818037439413,0.5456247015465839,+,0.196,0.7083284906131198,0.013639888,52.7,1,-0.00929,0.879
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,+-,++-+,-+,0.0979490773024455,0.5963668629848018,+,0.196,0.7079696551164818,0.041778439,52.7,1,-0.00929,0.879
CABP1,1.01e-8,calcium binding protein 1,++,+-++,+-,0.09825490038274892,0.6788477219936582,+,0.197,0.7066157846665205,0.061138296,52.9,1,-0.00929,0.879
ZNF445,3.53e-10,zinc finger protein 445,+-,----,++,0.5392153002948854,0.09830294582599122,-,0.197,0.7064034718873691,0.057457585,52.9,1,-0.00929,0.879
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.29020569402896373,0.09878011329772945,-,0.198,0.7043004843878887,0.006573579,53.1,1,-0.00929,0.879
ASTN2,2.19e-11,astrotactin 2,+-,---+,+-,0.7566847348381314,0.09960305278633465,-,0.199,0.7006973547884078,0.021753736,53.6,1,-0.00929,0.879
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.919053077671899,0.10166201286251161,-,0.203,0.6918113000471677,0.134107215,54.7,1,-0.00929,0.879
TMEM161B,4.77e-14,transmembrane protein 161B,++,+---,-+,0.6932315587058417,0.10428786089239313,-,0.209,0.6807362448477846,0.022864065,56.1,1,-0.00929,0.879
ZNF197,2.28e-10,zinc finger protein 197,--,----,Filtered_Out,0.9092866933292315,0.10465492392675264,-,0.209,0.6792103379880081,0.18087823,56.3,1,-0.00929,0.879
ZNF35,4.66e-7,zinc finger protein 35,--,+---,--,0.940172893798407,0.10497919532461776,-,0.21,0.677866764799092,0.170828674,56.5,1,-0.00929,0.879
MYRF,1.68e-8,myelin regulatory factor,--,++-+,-+,0.25451775953975836,0.10611977090399423,-,0.212,0.6731737005986497,0.015939285,57.1,1,-0.00929,0.879
FH,1.47e-6,fumarate hydratase,++,+++-,-+,0.11346065838811373,0.10618431430802264,-,0.212,0.6729096374267293,0.002341199,57.1,1,-0.00929,0.879
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,----,+-,0.8649853651937172,0.10700000613719869,-,0.214,0.6695862017409825,0.115833058,57.6,1,-0.00929,0.879
ZNF660,2.47e-10,zinc finger protein 660,+-,----,Filtered_Out,0.9165103257929739,0.10734549822448912,-,0.215,0.6681861683002045,0.128692417,57.8,1,-0.00929,0.879
TAOK3,1.49e-8,TAO kinase 3,--,--+-,+-,0.5726624498767455,0.10770841313312447,-,0.215,0.6667203768542954,0.027363222,57.9,1,-0.00929,0.879
MICB,2.62e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.10966433731301474,0.9547233412242605,+,0.219,0.6589045857517362,0.082106921,59,1,-0.00929,0.879
PRR16,1.19e-6,proline rich 16,++,+---,Filtered_Out,0.11017308709689504,0.8553583522743086,+,0.22,0.6568944856167354,0.05698053103305234,59.3,1,-0.00929,0.879
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,--,+--+,-+,0.11254576027866237,0.22689780542576496,+,0.225,0.6476408650373562,0.009869007,60.5,1,-0.00929,0.879
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.6370565318901535,0.2306446940162639,62,1,-0.00929,0.879
MGAT4C,1.22e-6,MGAT4 family member C,-+,+---,++,0.6700020436549761,0.11548911266837282,-,0.231,0.6364289597694459,0.008288091,62.1,1,-0.00929,0.879
USP3,2.49e-6,ubiquitin specific peptidase 3,--,+---,+-,0.8672074212715685,0.11945104915690902,-,0.239,0.6217800357582407,0.046964754,64.3,1,-0.00929,0.879
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,-+,+++-,Filtered_Out,0.1233162678693096,0.8167282041077839,+,0.247,0.607949631877814,0.01969796,66.3,1,-0.00929,0.879
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,++,-+++,+-,0.12541025561834873,0.9428556801055605,+,0.251,0.6006369512836042,0.100044126,67.5,1,-0.00929,0.879
PCDHA4,3.57e-7,protocadherin alpha 4,+-,++-+,NA,0.1286800944881011,0.7078051273278781,+,0.257,0.5894586332092429,0.013924381,69.2,1,-0.00929,0.879
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.5876731023691764,0.2584204614401343,69.5,1,-0.00929,0.879
SEMA6D,4.1e-9,semaphorin 6D,-+,+---,+-,0.8584281407497238,0.13305865610129966,-,0.266,0.5749268715985814,0.039832495,71.6,1,-0.00929,0.879
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,+++-,-+,0.1333964148738024,0.44101903710989376,+,0.267,0.5738258465804296,0.031092416,71.8,1,-0.00929,0.879
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.5710474943130487,0.2685050793260139,72.2,1,-0.00929,0.879
PQLC2L,7.05e-9,PQ loop repeat containing 2 like,++,----,Filtered_Out,0.6881840956351776,0.13452905590757416,-,0.269,0.5701539099046068,0.108975993,72.4,1,-0.00929,0.879
GTF2IRD1,2.15e-8,GTF2I repeat domain containing 1,--,--++,+-,0.5794823657611594,0.13469694181975703,-,0.269,0.569612268790326,0.046149625,72.5,1,-0.00929,0.879
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,-+++,NA,0.1380411374801337,0.26996365122673843,+,0.276,0.5589614750487196,0.017448756,74.3,1,-0.00929,0.879
PSEN2,2.68e-6,presenilin 2,++,+-++,-+,0.1495623891565166,0.14395351365960343,-,0.288,0.5407477346053926,0.003469663,77.4,1,-0.00929,0.879
TRMT61A,3.68e-9,tRNA methyltransferase 61A,++,+-+-,NA,0.1445315807584156,0.8011520156354293,+,0.289,0.5390072517031453,0.022484129,77.8,1,-0.00929,0.879
TMEM67,3.38e-7,transmembrane protein 67,+-,+-+-,Filtered_Out,0.7164156586612985,0.1487578196489938,-,0.298,0.5264902000789713,0.075254204,80,1,-0.00929,0.879
CDH22,1.88e-7,cadherin 22,++,--++,++,0.1513424658992882,0.653966714289552,+,0.303,0.5190091984673277,0.120936712,81.4,1,-0.00929,0.879
DENND1B,1.45e-8,DENN domain containing 1B,++,+-+-,+-,0.581730878208337,0.15287087114123998,-,0.306,0.5146452639060096,0.056220037,82.2,1,-0.00929,0.879
SGCZ,9.76e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.7694027379063106,0.15342891085969404,-,0.307,0.5130628021950225,0.076991652,82.5,1,-0.00929,0.879
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,+-,0.35769131778511576,0.1549140503155387,-,0.31,0.5088791953709884,0.070474956,83.3,1,-0.00929,0.879
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,-+,+-++,Filtered_Out,0.15523439959354107,0.9188361791180752,+,0.31,0.5079820380694768,0.077200373,83.5,1,-0.00929,0.879
BAG5,9.18e-7,BCL2 associated athanogene 5,-+,++--,+-,0.40100104287465493,0.15653422215801985,-,0.313,0.5043607048202066,0.041416122,84.2,1,-0.00929,0.879
HSPE1-MOB4,2.29e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.49872909713757396,0.3171545182750501,85.3,1,-0.00929,0.879
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++,----,NA,0.16062816735155894,0.35690743063534064,+,0.321,0.4931482999268457,0.07645849915039334,86.4,1,-0.00929,0.879
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,--,--++,NA,0.9060403261618293,0.1609818373013304,-,0.322,0.4921931246070858,0.06406793,86.6,1,-0.00929,0.879
GRM8,1.8e-12,glutamate metabotropic receptor 8,++,----,-+,0.42901480361054795,0.16201376313713758,-,0.324,0.48941809472783104,0.056769944,87.2,1,-0.00929,0.879
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,-+,++-+,NA,0.1637903773222343,0.9273902477494301,+,0.328,0.48468162094466327,0.150142545,88.1,1,-0.00929,0.879
ZNF165,1.95e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.16693896964251193,0.6851555137380048,+,0.334,0.4764122756545162,0.166755874,89.8,1,-0.00929,0.879
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,-+,+-+-,+-,0.6183411505689,0.175311590169294,-,0.351,0.45515937529198675,0.04356264,94.3,1,-0.00929,0.879
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,-+,----,-+,0.5170831169393867,0.17533925960326496,-,0.351,0.455090835988439,0.079626124,94.3,1,-0.00929,0.879
FNIP2,7.22e-7,folliculin interacting protein 2,-+,++--,NA,0.17535419624656282,0.8098442342795058,+,0.351,0.45505384127605913,0.076117337,94.3,1,-0.00929,0.879
