gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
C1QTNF7,2.61e-6,C1q and TNF related 7,--,--+-,Filtered_Out,0.9123044876096708,0.02804730516441904,-,0.0561,1.2510788645351192,0.035265047,15.1,1,-0.0266,0.664
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,+-,NA,Filtered_Out,0.9692760398083585,0.030723960191641534,-,0.0614,1.2114928106025498,0.06144792038328307,16.5,1,-0.0266,0.664
METTL9,1.74e-10,methyltransferase like 9,++,+++-,++,0.034602435284871315,0.9897231589374962,+,0.0692,1.1598633392552913,0.019618914,18.6,1,-0.0266,0.664
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,--,+--+,--,0.9950718491146195,0.03912256574954426,-,0.0782,1.1065426752365768,0.089452903,21,1,-0.0266,0.664
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,1.0807670051209888,0.08302960940428378,22.3,1,-0.0266,0.664
VPS41,1.94e-6,VPS41 subunit of HOPS complex,++,++--,-+,0.0428057835287811,0.871220105615564,+,0.0856,1.0674675534316043,0.005660112,23,1,-0.0266,0.664
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,--,--++,-+,0.8189599481271006,0.0432663219429527,-,0.0865,1.062820026811743,0.011639513,23.3,1,-0.0266,0.664
MANEA,1.88e-6,mannosidase endo-alpha,++,++--,-+,0.04357232551481031,0.22768585733556151,+,0.0871,1.059759264889184,7.71466e-4,23.4,1,-0.0266,0.664
EXT1,1.2e-6,exostosin glycosyltransferase 1,++,--+-,++,0.12474837120902704,0.04397580322184651,-,0.088,1.0557562237078295,0.012901779,23.7,1,-0.0266,0.664
SLC30A9,2.62e-7,solute carrier family 30 member 9,++,++--,-+,0.04408329591339478,0.9485131834590304,+,0.0882,1.0546959469975254,0.03786339,23.7,1,-0.0266,0.664
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,++,--+-,--,0.9257821837388225,0.04436898004076972,-,0.0887,1.051890559116351,0.074851432,23.9,1,-0.0266,0.664
TMEM258,5.55e-7,transmembrane protein 258,--,+-++,--,0.7377906173856816,0.045878317128956535,-,0.0918,1.0373625252509082,0.023539607,24.7,1,-0.0266,0.664
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,1.0352762207968846,0.09219848380941827,24.8,1,-0.0266,0.664
PSEN2,2.68e-6,presenilin 2,+-,+-++,-+,0.7443303874901739,0.046890833994234486,-,0.0938,1.0278820472236796,0.003469663,25.2,1,-0.0266,0.664
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,--,0.46075052550433143,0.04734453886774549,-,0.0947,1.0237001134230495,0.027298127,25.5,1,-0.0266,0.664
MARK3,2.68e-7,microtubule affinity regulating kinase 3,+-,+-+-,+-,0.5107106268230553,0.04981419416256297,-,0.0996,1.0016168951478344,0.048320037,26.8,1,-0.0266,0.664
KMT2A,1.28e-7,lysine methyltransferase 2A,++,--+-,+-,0.050861954485517155,0.4902787098846056,+,0.102,0.9925769594289694,0.001785206,27.4,1,-0.0266,0.664
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.9841346020901531,0.10372069015924823,27.9,1,-0.0266,0.664
ZMAT2,2.44e-6,zinc finger matrin-type 2,--,++++,-+,0.05253697944683739,0.5832075329891543,+,0.105,0.9785049044295643,0.048300204,28.3,1,-0.0266,0.664
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,+-,0.36627787130551165,0.055861197653737996,-,0.112,0.9518597616779103,0.017922949,30.1,1,-0.0266,0.664
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.523415355161112,0.05684380138947035,-,0.114,0.9442868909696231,0.043015637,30.6,1,-0.0266,0.664
DENND1A,1.54e-14,DENN domain containing 1A,-+,--++,+-,0.3349182928067989,0.05688568603921707,-,0.114,0.9439670043070678,0.007451938,30.6,1,-0.0266,0.664
MAP9,7.15e-7,microtubule associated protein 9,++,++--,-+,0.05694034465039444,0.9463579621129532,+,0.114,0.9435499128051756,0.016581742,30.6,1,-0.0266,0.664
PQLC2L,7.05e-9,PQ loop repeat containing 2 like,+-,----,Filtered_Out,0.8417530724735622,0.05719863779030357,-,0.114,0.9415843183261922,0.016788057,30.8,1,-0.0266,0.664
SGCZ,9.76e-10,sarcoglycan zeta,++,--++,Filtered_Out,0.05883325640087126,0.5794290291258597,+,0.118,0.9293471172304053,0.003670155,31.7,1,-0.0266,0.664
ACTL8,6.06e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.8759658326767304,0.1330559093161177,35.8,1,-0.0266,0.664
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,++,+-+-,++,0.06758831741696304,0.6647680253655599,+,0.135,0.8690983693383594,0.013639888,36.4,1,-0.0266,0.664
TMEM106B,1.22e-12,transmembrane protein 106B,++,++--,-+,0.06923481004935847,0.4036284894659316,+,0.138,0.8586454993123753,0.020848876,37.2,1,-0.0266,0.664
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.5731630853420492,0.07318423303405366,-,0.146,0.8345524785218141,0.026045818596663467,39.4,1,-0.0266,0.664
CDH9,9.7e-7,cadherin 9,++,+-+-,-+,0.0744066618905608,0.9194778862656477,+,0.149,0.8273581831344204,0.028128689,40,1,-0.0266,0.664
CTNND1,7.75e-8,catenin delta 1,++,--+-,--,0.9653432366838707,0.07464038736014804,-,0.149,0.8259961197398813,0.142310019,40.2,1,-0.0266,0.664
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,++,+-++,-+,0.0755971814885115,0.6370277065124764,+,0.151,0.820464400459216,0.009869007,40.7,1,-0.0266,0.664
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,----,-+,0.908855393759025,0.07950003290058136,-,0.159,0.798602695949511,0.074291107,42.8,1,-0.0266,0.664
HARS,2.1e-7,histidyl-tRNA synthetase,--,+-++,+-,0.48470580315386397,0.07967206762016733,-,0.159,0.7976639163736958,0.005687828,42.9,1,-0.0266,0.664
RHOA,7.1e-7,ras homolog family member A,+-,-+++,-+,0.0817447309463296,0.43904519976644657,+,0.163,0.7865102355991929,0.005285861,44,1,-0.0266,0.664
ZNF35,4.66e-7,zinc finger protein 35,+-,--+-,--,0.9466115109965823,0.08645927475640468,-,0.173,0.7621584161017505,0.170828674,46.5,1,-0.0266,0.664
ESR2,2.67e-9,estrogen receptor 2,++,+++-,Filtered_Out,0.0878462551896981,0.961712844175065,+,0.176,0.7552467517103323,0.058910126,47.3,1,-0.0266,0.664
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,++,+---,Filtered_Out,0.8658653661557689,0.08806830869973989,-,0.176,0.7541503482837438,0.037615917,47.4,1,-0.0266,0.664
STK19,7.06e-7,serine/threonine kinase 19,--,---+,++,0.0898578378227564,0.3962605000836294,+,0.18,0.745414040033866,0.026934644,48.3,1,-0.0266,0.664
DENND1B,1.45e-8,DENN domain containing 1B,++,--+-,+-,0.7260494326525573,0.09224066959621395,-,0.184,0.734047557394505,0.056220037,49.6,1,-0.0266,0.664
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--,----,-+,0.6757221858378494,0.093024954901822,-,0.186,0.7303705361868663,0.079626124,50,1,-0.0266,0.664
TYR,6.97e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.7299554164491266,0.18622783035356313,50.1,1,-0.0266,0.664
FAM172A,7.75e-10,family with sequence similarity 172 member A,++,+++-,NA,0.09338288380964087,0.9379903765194488,+,0.187,0.728702722840661,0.094309045,50.2,1,-0.0266,0.664
ACVR1B,5.28e-7,activin A receptor type 1B,++,-+-+,+-,0.09441581869055013,0.561532861274873,+,0.189,0.7239252410286521,0.04732603,50.8,1,-0.0266,0.664
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+---,+-,0.09500329289950143,0.9125681101981387,+,0.19,0.7212313457492913,0.03920618,51.1,1,-0.0266,0.664
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,++,++-+,NA,0.09623904726951625,0.9681426118419892,+,0.192,0.7156186893354846,0.150142545,51.8,1,-0.0266,0.664
FH,1.47e-6,fumarate hydratase,+-,+++-,-+,0.27637928870920253,0.09792782514109594,-,0.196,0.7080638948795545,0.002341199,52.7,1,-0.0266,0.664
UBE2M,8.89e-7,ubiquitin conjugating enzyme E2 M,--,--++,-+,0.09896546218854341,0.3212050899164896,+,0.198,0.7034863470916918,0.0461147,53.2,1,-0.0266,0.664
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,++,--++,Filtered_Out,0.10133108277918934,0.9277923764988458,+,0.203,0.6932273209808081,0.077200373,54.5,1,-0.0266,0.664
CDH22,1.88e-7,cadherin 22,--,+-++,++,0.10176530740811521,0.5362675194397825,+,0.204,0.6913702555015075,0.050854052,54.7,1,-0.0266,0.664
ARHGEF25,1.9e-6,Rho guanine nucleotide exchange factor 25,-+,+-++,NA,0.10185740640772688,0.8112284345405696,+,0.204,0.6909773907832434,0.046225293,54.8,1,-0.0266,0.664
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,+-,0.4208848334246749,0.10268691315196961,-,0.205,0.6874549055102801,0.070474956,55.2,1,-0.0266,0.664
TMEM161B,4.77e-14,transmembrane protein 161B,++,+---,-+,0.3561191392606604,0.10891359168336232,-,0.218,0.6618879241692771,0.022864065,58.6,1,-0.0266,0.664
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.6605837770563253,0.2184822818373743,58.8,1,-0.0266,0.664
B3GALTL,5.7e-12,beta 3-glucosyltransferase,+-,----,-+,0.7506072664495067,0.11126594789796436,-,0.223,0.6526077322093625,0.04530435,59.9,1,-0.0266,0.664
CDH13,1.59e-11,cadherin 13,++,-++-,++,0.11438982286538864,0.9306738734175511,+,0.229,0.6405826168546521,0.060197846,61.5,1,-0.0266,0.664
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,++++,NA,0.34461100353255747,0.11595660688627678,-,0.232,0.6346745057603942,0.05027855622847544,62.4,1,-0.0266,0.664
PCDHA7,2.25e-6,protocadherin alpha 7,++,----,NA,0.11816110375345741,0.5870529084584891,+,0.236,0.6264954652295099,0.053543035311651846,63.6,1,-0.0266,0.664
PRR34,5.59e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.7002017947862441,0.11877272016694551,-,0.238,0.6242533014133111,0.0553089745945413,63.9,1,-0.0266,0.664
BAD,1.35e-6,BCL2 associated agonist of cell death,--,++-+,--,0.6893939619064836,0.11983231796795045,-,0.24,0.6203960441931172,0.091804798,64.5,1,-0.0266,0.664
PLCG1,2.94e-7,phospholipase C gamma 1,--,+-++,--,0.9379045081422775,0.12029867137887455,-,0.241,0.6187091734717325,0.051410272,64.7,1,-0.0266,0.664
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.22908336862626452,0.12090373287681871,-,0.242,0.616530294519274,0.079597342,65,1,-0.0266,0.664
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.12103077221882518,0.9526857727830454,+,0.242,0.616074200087708,0.096826361,65.1,1,-0.0266,0.664
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",--,++++,--,0.33103939883311956,0.12253015514896913,-,0.245,0.6107270209158652,0.029726592,65.9,1,-0.0266,0.664
MIER1,2.62e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.12441551412001162,0.8332712363249277,+,0.249,0.6040954658090874,0.088748035,66.9,1,-0.0266,0.664
FNIP2,7.22e-7,folliculin interacting protein 2,++,-+--,NA,0.12568002063059952,0.8064514146070272,+,0.251,0.5997037610138823,0.076117337,67.6,1,-0.0266,0.664
SF3B1,1.78e-8,splicing factor 3b subunit 1,++,+-+-,-+,0.5073867066509663,0.12915517012259436,-,0.258,0.5878582085322829,0.010551779,69.5,1,-0.0266,0.664
SDK1,9.19e-9,sidekick cell adhesion molecule 1,++,--++,Filtered_Out,0.8789835817308449,0.13434953392939183,-,0.269,0.5707338401708092,0.086095119,72.3,1,-0.0266,0.664
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,+++-,Filtered_Out,0.1358211973144956,0.9755199556579033,+,0.272,0.5660024497206316,0.225946025,73.1,1,-0.0266,0.664
USP3,2.49e-6,ubiquitin specific peptidase 3,+-,+---,+-,0.7557946589642048,0.13967928753361367,-,0.279,0.5538379931879354,0.046964754,75.1,1,-0.0266,0.664
TMEM42,4.87e-7,transmembrane protein 42,--,++-+,NA,0.1453382854401227,0.8011453825775265,+,0.291,0.5365899718328835,0.090333036,78.2,1,-0.0266,0.664
CNTNAP5,3.89e-9,contactin associated protein like 5,++,-+++,Filtered_Out,0.14950462624872354,0.9034770851681815,+,0.299,0.5243153727243547,0.046032215,80.4,1,-0.0266,0.664
SERPING1,2.45e-6,serpin family G member 1,++,-+++,++,0.15066421141642883,0.9856351053325418,+,0.301,0.5209599015251725,0.149488185005626,81.1,1,-0.0266,0.664
CTNNA3,1.69e-10,catenin alpha 3,--,-+-+,Filtered_Out,0.8390369190089167,0.1509144622311497,-,0.302,0.5202391438432327,0.13821207220180798,81.2,1,-0.0266,0.664
ZNF322,3.72e-7,zinc finger protein 322,++,-+-+,++,0.15105223194287704,0.953927332534761,+,0.302,0.5198428575581392,0.085994944,81.3,1,-0.0266,0.664
NEGR1,3.55e-15,neuronal growth regulator 1,++,-+--,-+,0.15493897352691866,0.26411215610296473,+,0.31,0.5088093299034016,0.026356835,83.4,1,-0.0266,0.664
ESRRG,1.31e-7,estrogen related receptor gamma,+-,----,--,0.9844733820192431,0.15591418837856746,-,0.312,0.506084366028904,0.239916199,83.9,1,-0.0266,0.664
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,+++-,-+,0.1560474105803694,0.45249948441690696,+,0.312,0.5057134378709525,0.031092416,84,1,-0.0266,0.664
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,+-,++++,-+,0.1585494418945539,0.6915381495844227,+,0.317,0.4988052867180527,0.18821468,85.3,1,-0.0266,0.664
CDK14,2.93e-7,cyclin dependent kinase 14,++,++-+,-+,0.1603287198666427,0.7974002938770607,+,0.321,0.49395867934683574,0.029788858,86.3,1,-0.0266,0.664
MGAT4C,1.22e-6,MGAT4 family member C,++,+---,++,0.34381203771601443,0.1611346317867343,-,0.322,0.4917811133427072,0.008288091,86.7,1,-0.0266,0.664
FAM120A,3.67e-8,family with sequence similarity 120A,-+,--+-,++,0.40025759298832375,0.1614268026349259,-,0.323,0.49099435951349213,0.037996298,86.8,1,-0.0266,0.664
CELF4,8.75e-10,CUGBP Elav-like family member 4,-+,+--+,-+,0.1630585072522759,0.37133653904147135,+,0.326,0.4866265421548689,0.032633708,87.7,1,-0.0266,0.664
ZNF184,3.34e-8,zinc finger protein 184,+-,--+-,+-,0.7141223006450828,0.16347392129590452,-,0.327,0.485521524040822,0.031178017,87.9,1,-0.0266,0.664
NICN1,5.99e-7,nicolin 1,--,+-++,+-,0.8377861453224991,0.16425062618368022,-,0.329,0.4834629704110583,0.06256078913085429,88.4,1,-0.0266,0.664
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,+-,-+++,--,0.9073890411112205,0.16586923549059157,-,0.332,0.47920416138367067,0.083189045,89.2,1,-0.0266,0.664
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.8315819292284126,0.17178135935213742,-,0.344,0.4639939692280381,0.095361224,92.4,1,-0.0266,0.664
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.8856704879604291,0.1765826535992731,-,0.353,0.4520219654349238,0.134107215,95,1,-0.0266,0.664
ZKSCAN3,1.16e-8,zinc finger with KRAB and SCAN domains 3,++,+-++,Filtered_Out,0.17825267395036748,0.9286456361484503,+,0.357,0.44793395095556976,0.109693971,95.9,1,-0.0266,0.664
ZNF165,1.95e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.1800915815535759,0.47283181416953063,+,0.36,0.4434765922953825,0.118807042,96.9,1,-0.0266,0.664
LIN28B,6.57e-10,lin-28 homolog B,++,--+-,Filtered_Out,0.5088565508754883,0.18076717447155047,-,0.362,0.44185043461350026,0.060373658,97.3,1,-0.0266,0.664
ZNF660,2.47e-10,zinc finger protein 660,++,----,Filtered_Out,0.6502743889852103,0.18411254972072988,-,0.368,0.43388661187380845,0.128692417,99.1,1,-0.0266,0.664
YLPM1,3.52e-10,YLP motif containing 1,+-,--++,NA,0.84363728416845285,0.18511017627790158,-,0.37,0.4315397099490923,0.130352745,99.6,1,-0.0266,0.664
BAG5,9.18e-7,BCL2 associated athanogene 5,+-,-+--,+-,0.5300902890431038,0.18588635698817446,-,0.372,0.42972248816380276,0.065645318,100,1,-0.0266,0.664
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,+-,++++,+-,0.1866789794674292,0.9174668345195737,+,0.373,0.4278745863080064,0.100044126,100,1,-0.0266,0.664
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,--++,++,0.19363662848294316,0.55223804559415135,+,0.387,0.4119824920486408,0.086126505,104,1,-0.0266,0.664
IGSF6,1.56e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.1943831220286145,0.9454666066454125,+,0.389,0.4103114511946091,0.311404458,105,1,-0.0266,0.664
PCDHA3,1.06e-7,protocadherin alpha 3,++,+++-,Filtered_Out,0.19691135184685454,0.7453306093934973,+,0.394,0.40469925060349615,0.09105193,106,1,-0.0266,0.664
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,-++-,-+,0.19770396863254025,0.29461091024806113,+,0.395,0.40295461707639896,0.017918727,106,1,-0.0266,0.664
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.19822734784261364,0.8873619120948576,+,0.396,0.40180643391525456,0.26080212193952085,107,1,-0.0266,0.664
EPHB2,1.04e-6,EPH receptor B2,--,-+--,+-,0.7908760875788532,0.19887536597403824,-,0.398,0.40038901248410075,0.169726966,107,1,-0.0266,0.664
PROX2,7.55e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.39783496373655136,0.4000967616626552,108,1,-0.0266,0.664
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.3977205029639136,0.4002022233291628,108,1,-0.0266,0.664
C16orf45,1.86e-9,BMERB Domain Containing 1,--,-+++,++,0.20166434368631664,0.7986925370149476,+,0.403,0.39434088703143433,0.010117937,108,1,-0.0266,0.664
TRMT61A,3.68e-9,tRNA methyltransferase 61A,--,+---,NA,0.9077378329388712,0.2048313793470253,-,0.41,0.3875735147600704,0.16920205756474582,110,1,-0.0266,0.664
LST1,5.42e-9,leukocyte specific transcript 1,--,++++,-+,0.20551068846056633,0.351457906551655,+,0.411,0.3861355901982375,0.162355657,111,1,-0.0266,0.664
MED19,1.75e-7,mediator complex subunit 19,--,+-++,++,0.20878930496561127,0.9568266147077309,+,0.418,0.3792617557595268,0.150724143,112,1,-0.0266,0.664
ZNF638,1.83e-7,zinc finger protein 638,+-,+-+-,NA,0.8919239377518997,0.21020580992097423,-,0.42,0.37632528892472195,0.099789185,113,1,-0.0266,0.664
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,++,+-+-,+-,0.21042382412938834,0.29877559584903945,+,0.421,0.3758750953648555,0.04356264,113,1,-0.0266,0.664
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,-+,0.21155025422385149,0.8063688828971542,+,0.423,0.37355645276868393,0.182959457,114,1,-0.0266,0.664
TMEM67,3.38e-7,transmembrane protein 67,-+,+-+-,Filtered_Out,0.4528828048269186,0.21466230990719698,-,0.429,0.367214205993063,0.075254204,115,1,-0.0266,0.664
EMILIN3,3.37e-9,elastin microfibril interfacer 3,++,--++,+-,0.23966428510328025,0.21482478179289224,-,0.43,0.36688562500354627,0.02957294,116,1,-0.0266,0.664
ANKK1,5.17e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.36266585436912097,0.43384454946143647,117,1,-0.0266,0.664
