gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,++,+++-,NA,0.07061034927825323,0.8462202676543942,+,0.141,0.8501016445726818,0.05860949,38,1,-0.0304,0.62
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.0707953118410355,0.5634606359740915,+,0.142,0.848965505247687,0.036399682,38.1,1,-0.0304,0.62
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,++,+-++,Filtered_Out,0.0713670876985601,0.9548853910863286,+,0.143,0.8454720296226818,0.077200373,38.4,1,-0.0304,0.62
CDH22,1.88e-7,cadherin 22,--,--++,++,0.07243385170674711,0.3221026494206247,+,0.145,0.8390284246922537,0.012128409,39,1,-0.0304,0.62
YLPM1,3.52e-10,YLP motif containing 1,+-,---+,NA,0.9868503122238684,0.07243949584543341,-,0.145,0.8389945852272422,0.130352745,39,1,-0.0304,0.62
SF3B1,1.78e-8,splicing factor 3b subunit 1,++,+---,-+,0.5349180950532318,0.07423832429384798,-,0.148,0.8283418439019969,0.010551779,39.9,1,-0.0304,0.62
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.3097229640916389,0.07427529150227413,-,0.149,0.8281256394162823,0.026045818596663467,40,1,-0.0304,0.62
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,+-,0.4237250816689876,0.07609314854394199,-,0.152,0.8176244498455352,0.070474956,40.9,1,-0.0304,0.62
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.8217712717255773,0.07690416803226108,-,0.154,0.8130201261164164,0.023507959,41.4,1,-0.0304,0.62
CDK14,2.93e-7,cyclin dependent kinase 14,++,-+++,-+,0.07699161196734321,0.8653095667669226,+,0.154,0.8125265918223751,0.029788858,41.4,1,-0.0304,0.62
ACVR1B,5.28e-7,activin A receptor type 1B,++,-+++,+-,0.07944942035129315,0.582572616231832,+,0.159,0.7988792713156304,0.04732603,42.7,1,-0.0304,0.62
TAOK3,1.49e-8,TAO kinase 3,--,----,+-,0.49115735075876604,0.07945219329390239,-,0.159,0.7988641138399281,0.027363222,42.7,1,-0.0304,0.62
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,++,++-+,NA,0.08046437482434658,0.9569186076780111,+,0.161,0.793366362995856,0.101384327,43.3,1,-0.0304,0.62
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,++,+---,++,0.08433371890942798,0.41822653797936654,+,0.169,0.7729687522689449,0.013639888,45.4,1,-0.0304,0.62
TMEM161B,4.77e-14,transmembrane protein 161B,++,+---,-+,0.4175235385955937,0.08659297198157348,-,0.173,0.7614873588946516,0.022864065,46.6,1,-0.0304,0.62
HARS,2.1e-7,histidyl-tRNA synthetase,--,+-++,+-,0.320648180523594,0.0865940742936462,-,0.173,0.7614818304436408,0.005687828,46.6,1,-0.0304,0.62
STK19,7.06e-7,serine/threonine kinase 19,--,---+,++,0.0875606965773674,0.4237239306197177,+,0.175,0.7566607964549311,0.026934644,47.1,1,-0.0304,0.62
CDH13,1.59e-11,cadherin 13,++,-++-,++,0.09198780416479756,0.9349443241334696,+,0.184,0.735239752371206,0.060197846,49.5,1,-0.0304,0.62
KYNU,2.38e-6,kynureninase,-+,++++,Filtered_Out,0.0929018859004212,0.8780817800830116,+,0.186,0.7309454741116654,0.067972359,50,1,-0.0304,0.62
TYR,6.97e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.7299554164491266,0.18622783035356313,50.1,1,-0.0304,0.62
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,+-,++-+,NA,0.09573099708279584,0.8093734193020493,+,0.191,0.7179174220205569,0.035077353,51.5,1,-0.0304,0.62
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,-++-,-+,0.09788863962306592,0.41837341959198643,+,0.196,0.7082377112590772,0.031092416,52.7,1,-0.0304,0.62
TMEM67,3.38e-7,transmembrane protein 67,-+,+---,Filtered_Out,0.5745921474177338,0.09899146334241349,-,0.198,0.7033722600731795,0.075254204,53.3,1,-0.0304,0.62
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,++-+,NA,0.651991274255115,0.09944981181776694,-,0.199,0.7013660386612128,0.05027855622847544,53.5,1,-0.0304,0.62
PLCG1,2.94e-7,phospholipase C gamma 1,--,--++,--,0.9788274465070457,0.1004488645501742,-,0.201,0.6970249723844623,0.051410272,54,1,-0.0304,0.62
FH,1.47e-6,fumarate hydratase,+-,+++-,-+,0.16630785083748145,0.10197653741368087,-,0.204,0.6904697428083244,0.002341199,54.9,1,-0.0304,0.62
PCDHA7,2.25e-6,protocadherin alpha 7,++,--+-,NA,0.10259245617125058,0.7113925281040547,+,0.205,0.6878545769291269,0.053543035311651846,55.2,1,-0.0304,0.62
KIAA1143,5e-7,KIAA1143,+-,+++-,++,0.10269760157254429,0.8747791597229754,+,0.205,0.6874097032506428,0.044607779,55.3,1,-0.0304,0.62
CABP1,1.01e-8,calcium binding protein 1,--,--++,+-,0.10338590218347884,0.3452016901470186,+,0.207,0.6845086824189616,0.031571787,55.6,1,-0.0304,0.62
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,+-,0.36323235497077505,0.10473984753338812,-,0.209,0.678858066959366,0.017922949,56.4,1,-0.0304,0.62
MYRF,1.68e-8,myelin regulatory factor,+-,++-+,-+,0.10498072896595409,0.34137527432197945,+,0.21,0.6778604202362251,0.015939285,56.5,1,-0.0304,0.62
CTNND1,7.75e-8,catenin delta 1,++,--+-,--,0.9595685919215435,0.10889049373076042,-,0.218,0.6619800373486676,0.142310019,58.6,1,-0.0304,0.62
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.6605837770563253,0.2184822818373743,58.8,1,-0.0304,0.62
NEGR1,3.55e-15,neuronal growth regulator 1,++,-++-,-+,0.10934444921482715,0.3359117459697415,+,0.219,0.660173263021419,0.026356835,58.8,1,-0.0304,0.62
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.6617791880549397,0.11038619112865698,-,0.221,0.6560552560489764,0.058049956,59.4,1,-0.0304,0.62
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,-+,0.1150826491078691,0.8055735197493158,+,0.23,0.6379601539011184,0.059323219,61.9,1,-0.0304,0.62
FCF1,4.33e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.11587621405148597,0.866671509439656,+,0.232,0.6349757069949085,0.050312127,62.3,1,-0.0304,0.62
PRR34,5.59e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.2770833334921432,0.12051088342461759,-,0.241,0.6179437342067302,0.031395216,64.8,1,-0.0304,0.62
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,+-,++++,+-,0.12167343586285524,0.9239726005258773,+,0.243,0.613774232329841,0.100044126,65.5,1,-0.0304,0.62
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,+---,-+,0.9004755094538951,0.12375998540642356,-,0.248,0.6063897548560044,0.074291107,66.6,1,-0.0304,0.62
ZNF35,4.66e-7,zinc finger protein 35,+-,+---,--,0.9387018843223485,0.12396284648452847,-,0.248,0.6056784642104462,0.170828674,66.7,1,-0.0304,0.62
ZNF501,5.35e-7,zinc finger protein 501,+-,+---,Filtered_Out,0.8638460001950508,0.12645581425266098,-,0.253,0.5970312019739343,0.064347101,68,1,-0.0304,0.62
PPP6C,1.1e-6,protein phosphatase 6 catalytic subunit,++,++--,-+,0.13194841327943585,0.3453534015666022,+,0.264,0.578565832274294,0.018971255,71,1,-0.0304,0.62
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,-++-,Filtered_Out,0.1332857154239386,0.9561060423035328,+,0.267,0.574186396895017,0.146900342,71.7,1,-0.0304,0.62
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.2276143168528316,0.13632118298953072,-,0.273,0.5644066581076712,0.079597342,73.3,1,-0.0304,0.62
CELF4,8.75e-10,CUGBP Elav-like family member 4,-+,--++,-+,0.14030466303617814,0.27495939177538553,+,0.281,0.551897899257566,0.032633708,75.5,1,-0.0304,0.62
ESRRG,1.31e-7,estrogen related receptor gamma,+-,----,--,0.9831536372894671,0.14121553088005634,-,0.282,0.54908754129879,0.165959054,76,1,-0.0304,0.62
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,++,----,+-,0.32611048954645083,0.14525043822377437,-,0.291,0.5368525529956474,0.04356264,78.1,1,-0.0304,0.62
NICN1,5.99e-7,nicolin 1,--,--++,+-,0.6580590979918148,0.1457201739081534,-,0.291,0.5354503234618151,0.06256078913085429,78.4,1,-0.0304,0.62
OLFM4,1.7e-12,olfactomedin 4,++,-++-,Filtered_Out,0.14618833300256934,0.914120905835726,+,0.292,0.534057290502065,0.055471378,78.6,1,-0.0304,0.62
ZNF184,3.34e-8,zinc finger protein 184,+-,--+-,+-,0.6706631946478098,0.14672322848099414,-,0.293,0.5324711297392535,0.016954203,78.9,1,-0.0304,0.62
SERPING1,2.45e-6,serpin family G member 1,++,-+++,++,0.1507456063140368,0.9914995327660444,+,0.301,0.5207253414434095,0.149488185005626,81.1,1,-0.0304,0.62
CTTNBP2,1.26e-7,cortactin binding protein 2,++,+---,--,0.9402309175222825,0.1541669761205262,-,0.308,0.5109786502359679,0.179788276,82.9,1,-0.0304,0.62
GPC5,1.35e-7,glypican 5,++,++--,-+,0.7474962573410434,0.1570961402431812,-,0.314,0.5028044895167979,0.026207921,84.5,1,-0.0304,0.62
ZKSCAN3,1.16e-8,zinc finger with KRAB and SCAN domains 3,++,+-++,Filtered_Out,0.1613121954358118,0.9247483168982815,+,0.323,0.49130280241349084,0.064166739,86.8,1,-0.0304,0.62
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,+-,++-+,-+,0.16140744057444778,0.6878563398790096,+,0.323,0.49104645334313307,0.170255239,86.8,1,-0.0304,0.62
TAL1,5.73e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",-+,++++,Filtered_Out,0.16602861811598565,0.8016287946598959,+,0.332,0.4787870511234594,0.089993282,89.3,1,-0.0304,0.62
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,++,+---,+-,0.40788070701627477,0.16845006948424732,-,0.337,0.47249880987599485,0.045154207,90.6,1,-0.0304,0.62
ZNF445,3.53e-10,zinc finger protein 445,+-,+---,++,0.504783713999917,0.17788131431732995,-,0.356,0.4488396746618027,0.031563494,95.7,1,-0.0304,0.62
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,-++-,-+,0.18153380871732772,0.3107914251092719,+,0.363,0.44001248475991456,0.017918727,97.7,1,-0.0304,0.62
PCDHA2,4.57e-8,protocadherin alpha 2,++,+--+,Filtered_Out,0.18256546146179886,0.5004486420222929,+,0.365,0.43755138511001435,0.056372446,98.2,1,-0.0304,0.62
CDH9,9.7e-7,cadherin 9,++,--+-,-+,0.1850189101297217,0.7653731658696197,+,0.37,0.43175388595847924,0.085973372,99.5,1,-0.0304,0.62
PCDHA3,1.06e-7,protocadherin alpha 3,++,+++-,Filtered_Out,0.1852718878218977,0.7502345622501342,+,0.371,0.43116047756994974,0.160689465,99.7,1,-0.0304,0.62
GTF2IRD1,2.15e-8,GTF2I repeat domain containing 1,--,--++,+-,0.6754642391568455,0.1890864673155132,-,0.378,0.422309556297451,0.046149625,102,1,-0.0304,0.62
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,+-,-+++,--,0.8223042748630929,0.18984533831843672,-,0.38,0.4205700668972615,0.083189045,102,1,-0.0304,0.62
PLCL1,7.79e-7,phospholipase C like 1 (inactive),+-,++--,-+,0.19581129544954123,0.2294476658588498,+,0.392,0.4071322637028408,0.019769308,105,1,-0.0304,0.62
