gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,+-,NA,Filtered_Out,0.9692760398083585,0.030723960191641534,-,0.0614,1.2114928106025498,0.06144792038328307,16.5,1,-0.0535,0.382
B3GALTL,5.7e-12,beta 3-glucosyltransferase,+-,-+--,--,0.9753959224325703,0.03397158982826305,-,0.0679,1.167854132547375,0.04530435,18.3,1,-0.0535,0.382
ZKSCAN3,1.16e-8,zinc finger with KRAB and SCAN domains 3,++,++++,Filtered_Out,0.035289836885851814,0.9513123430284319,+,0.0706,1.1513203533361571,0.064166739,19,1,-0.0535,0.382
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,--,0.5721645171828339,0.035802240013950944,-,0.0716,1.1450598046400609,0.016642978,19.3,1,-0.0535,0.382
TRAF3,3.17e-7,TNF receptor associated factor 3,-+,---+,--,0.9947183811240146,0.03580270076570132,-,0.0716,1.1450542155859944,0.120537548,19.3,1,-0.0535,0.382
ZNF165,1.95e-12,zinc finger protein 165,-+,-+++,Filtered_Out,0.03679856113682366,0.8719662504909645,+,0.0736,1.1331391667101773,0.058737725,19.8,1,-0.0535,0.382
KDM3A,1.76e-9,lysine demethylase 3A,+-,++--,NA,0.8881580591982674,0.037340343387075176,-,0.0747,1.12679169687116,0.005746965,20.1,1,-0.0535,0.382
SGCZ,9.76e-10,sarcoglycan zeta,++,--++,Filtered_Out,0.03771402228338814,0.9174404515373856,+,0.0754,1.1224671509989794,0.003670155,20.3,1,-0.0535,0.382
ZMAT2,2.44e-6,zinc finger matrin-type 2,--,++++,+-,0.03822423346367461,0.7166735411226535,+,0.0764,1.1166312193643944,0.024694837,20.6,1,-0.0535,0.382
FADS1,1.25e-7,fatty acid desaturase 1,+-,++--,--,0.9597546018840237,0.039316850712206156,-,0.0786,1.1043912808597098,0.071401741,21.2,1,-0.0535,0.382
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,1.0807670051209888,0.08302960940428378,22.3,1,-0.0535,0.382
SAMD5,1.21e-8,sterile alpha motif domain containing 5,--,----,--,0.9946553698742785,0.04300270082454177,-,0.086,1.0654742716317787,0.078482399,23.1,1,-0.0535,0.382
PCDH9,3.53e-10,protocadherin 9,++,-+--,++,0.044315751219521866,0.4574507829410276,+,0.0886,1.052411888679931,0.03246236,23.8,1,-0.0535,0.382
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--,-+--,+-,0.9718766063051921,0.04527642668807851,-,0.0906,1.0430978602478187,0.008905346,24.4,1,-0.0535,0.382
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,1.0352762207968846,0.09219848380941827,24.8,1,-0.0535,0.382
ASXL3,2.06e-6,ASXL transcriptional regulator 3,++,--++,+-,0.04670083855583236,0.5995922611853711,+,0.0934,1.0296453255493252,0.008650411,25.1,1,-0.0535,0.382
IGSF6,1.56e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.04677411984771231,0.9511592524418018,+,0.0935,1.0289643802404678,0.044139254,25.2,1,-0.0535,0.382
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,++,++--,++,0.046957237216116596,0.8323572514193032,+,0.0939,1.0272674675677596,0.032353184,25.3,1,-0.0535,0.382
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,+-,--++,--,0.966867749177261,0.04762764855566322,-,0.0953,1.021110864027642,0.066284551,25.6,1,-0.0535,0.382
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,-+--,-+,0.9893890792375217,0.048601387640630635,-,0.0972,1.0123213351546827,0.092695021,26.1,1,-0.0535,0.382
ZNF638,1.83e-7,zinc finger protein 638,+-,+++-,NA,0.7887442339433203,0.049733324834601675,-,0.0995,1.0023225101338955,0.001959458,26.8,1,-0.0535,0.382
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.8900852558213621,0.04987198274593469,-,0.0997,1.001113369654831,0.072541244,26.8,1,-0.0535,0.382
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,++,++++,+-,0.05073446249178412,0.879989547157277,+,0.101,0.9936669407506822,0.01774485,27.3,1,-0.0535,0.382
ZFHX4,5.27e-9,zinc finger homeobox 4,--,-+--,-+,0.6006256568372537,0.050740186613902546,-,0.101,0.993617944185051,0.025295412,27.3,1,-0.0535,0.382
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.9841346020901531,0.10372069015924823,27.9,1,-0.0535,0.382
NRD1,2.66e-8,nardilysin convertase,++,+-+-,--,0.8579280119741689,0.055791737226099015,-,0.112,0.9524001197859775,0.015242509,30,1,-0.0535,0.382
PPP6C,1.1e-6,protein phosphatase 6 catalytic subunit,++,++--,--,0.47197773189380615,0.05769408161191426,-,0.115,0.9378387397958446,0.005052903,31,1,-0.0535,0.382
RHOBTB1,1.57e-6,Rho related BTB domain containing 1,-+,++-+,--,0.5545231802970193,0.058464085039401474,-,0.117,0.932080846956611,0.003864981,31.5,1,-0.0535,0.382
NEGR1,3.55e-15,neuronal growth regulator 1,++,---+,++,0.05862298000365764,0.9118969276313567,+,0.117,0.9309021130201979,0.12303118,31.5,1,-0.0535,0.382
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,--,0.9588121101851734,0.059134107443541584,-,0.118,0.927131958279399,0.11068477,31.8,1,-0.0535,0.382
TMEM42,4.87e-7,transmembrane protein 42,--,++-+,NA,0.061897921837239585,0.823794058870033,+,0.124,0.9072939360876301,0.025265131,33.3,1,-0.0535,0.382
ACTL8,6.06e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.8759658326767304,0.1330559093161177,35.8,1,-0.0535,0.382
PCDHA3,1.06e-7,protocadherin alpha 3,++,++++,Filtered_Out,0.06668765633039292,0.7648049414843177,+,0.133,0.874924549485413,0.09105193,35.9,1,-0.0535,0.382
FAM120A,3.67e-8,family with sequence similarity 120A,-+,--++,++,0.07026680191186024,0.6361053781812875,+,0.141,0.8522198166112147,0.049594007,37.8,1,-0.0535,0.382
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",--,++++,--,0.09599376565312244,0.07108144129068421,-,0.142,0.847213779093513,0.005617603,38.2,1,-0.0535,0.382
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,+-,---+,+-,0.9808702987885378,0.0716569484340891,-,0.143,0.8437116948745408,0.141815918,38.6,1,-0.0535,0.382
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.5112806661745175,0.07246103378966406,-,0.145,0.8388654785852809,0.039374167,39,1,-0.0535,0.382
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,--++,+-,0.07653952588061722,0.8169953009970823,+,0.153,0.8150842366496476,0.039337266,41.2,1,-0.0535,0.382
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,--+-,--,0.9136160919500335,0.08144242365235792,-,0.163,0.7881193149427576,0.038740918,43.8,1,-0.0535,0.382
NICN1,5.99e-7,nicolin 1,--,+-++,+-,0.5816303716457619,0.08278682839786755,-,0.166,0.7810087594492245,0.06256078913085429,44.5,1,-0.0535,0.382
CDH22,1.88e-7,cadherin 22,--,+-++,+-,0.08401493534275668,0.13623465350107636,+,0.168,0.7746135068411367,0.012128409,45.2,1,-0.0535,0.382
FADS2,1.94e-8,fatty acid desaturase 2,+-,++--,--,0.9169760292627781,0.08501320633697443,-,0.17,0.769483608106826,0.098074813,45.7,1,-0.0535,0.382
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,++,--+-,+-,0.8733438734183288,0.08505027585308285,-,0.17,0.7692942777892251,0.030551685,45.8,1,-0.0535,0.382
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,++,0.08754158614418389,0.9830341740161297,+,0.175,0.7567555931141446,0.059323219,47.1,1,-0.0535,0.382
PQLC2L,7.05e-9,PQ loop repeat containing 2 like,+-,-+--,Filtered_Out,0.7617611924202385,0.0880692420372491,-,0.176,0.7541457457066294,0.016788057,47.4,1,-0.0535,0.382
GPC5,1.35e-7,glypican 5,++,++--,+-,0.532072553443968,0.08885002378427462,-,0.178,0.7503124559383356,0.026207921,47.8,1,-0.0535,0.382
BAD,1.35e-6,BCL2 associated agonist of cell death,--,++-+,--,0.08999632371624147,0.17214048635483128,+,0.18,0.7447452351451335,0.001132037,48.4,1,-0.0535,0.382
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,++,-+++,Filtered_Out,0.09019190702108387,0.9706797746649813,+,0.18,0.7438024345742379,0.16857646,48.5,1,-0.0535,0.382
PCDHA7,2.25e-6,protocadherin alpha 7,++,---+,NA,0.09159606494629202,0.8876970421430644,+,0.183,0.7370931879697009,0.053543035311651846,49.3,1,-0.0535,0.382
KYNU,2.38e-6,kynureninase,-+,-+++,Filtered_Out,0.09213078121383539,0.8755889546935628,+,0.184,0.7345652506006243,0.067972359,49.6,1,-0.0535,0.382
TYR,6.97e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.7299554164491266,0.18622783035356313,50.1,1,-0.0535,0.382
ESR2,2.67e-9,estrogen receptor 2,++,+++-,Filtered_Out,0.09336320463636523,0.8991390595310755,+,0.187,0.728794254143563,0.058910126,50.2,1,-0.0535,0.382
CTNNA3,1.69e-10,catenin alpha 3,--,-+--,Filtered_Out,0.7268083709483963,0.09400758306380697,-,0.188,0.7258071172263372,0.064947203,50.6,1,-0.0535,0.382
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,+-++,Filtered_Out,0.09591685613245172,0.9697884649931272,+,0.192,0.7170750688855944,0.146900342,51.6,1,-0.0535,0.382
FAM172A,7.75e-10,family with sequence similarity 172 member A,++,+-++,NA,0.09661074009500639,0.9622284913673262,+,0.193,0.7139445952629578,0.094309045,52,1,-0.0535,0.382
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,--,-+++,--,0.4981773791737467,0.09700466020543197,-,0.194,0.7121774056070143,0.08361995,52.2,1,-0.0535,0.382
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,-+,0.09737798360017381,0.42668013694709334,+,0.195,0.7105092269417564,0.074107196,52.4,1,-0.0535,0.382
C1QTNF7,2.61e-6,C1q and TNF related 7,--,--++,Filtered_Out,0.6841483957575861,0.09940141235167091,-,0.199,0.7015774491924323,0.049122759809276224,53.5,1,-0.0535,0.382
RTN1,1.71e-8,reticulon 1,++,+--+,++,0.09942299849439869,0.9873633252195477,+,0.199,0.701483147464901,0.174708052,53.5,1,-0.0535,0.382
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,+++-,NA,0.7171993846747396,0.10013188879184982,-,0.2,0.6983975959790804,0.05027855622847544,53.9,1,-0.0535,0.382
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,++,--+-,-+,0.10162407402671766,0.31189589970435005,+,0.203,0.6919734028991491,0.03551685141941831,54.7,1,-0.0535,0.382
OLFM4,1.7e-12,olfactomedin 4,++,+-++,Filtered_Out,0.10266306582102797,0.9471841963045833,+,0.205,0.68755577490734,0.055471378,55.2,1,-0.0535,0.382
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,++,+++-,-+,0.10557615400062188,0.943227100994372,+,0.211,0.6754041671553592,0.043701404,56.8,1,-0.0535,0.382
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,++-+,+-,0.10645945944884926,0.9234872926937707,+,0.213,0.6717857476371557,0.052556152,57.3,1,-0.0535,0.382
ZNF184,3.34e-8,zinc finger protein 184,+-,--++,+-,0.24341519641075476,0.10668243956725305,-,0.213,0.6708770659488312,0.016954203,57.4,1,-0.0535,0.382
EXT1,1.2e-6,exostosin glycosyltransferase 1,++,--++,+-,0.19657796879526318,0.10786992441126907,-,0.216,0.6660696299305906,0.015325053,58,1,-0.0535,0.382
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.6605837770563253,0.2184822818373743,58.8,1,-0.0535,0.382
ESRRG,1.31e-7,estrogen related receptor gamma,+-,----,+-,0.9340525873210819,0.1115452732037162,-,0.223,0.65151883280928,0.112173408,60,1,-0.0535,0.382
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,++,++--,NA,0.11411521757393255,0.9268854248609961,+,0.228,0.641626441708257,0.101384327,61.4,1,-0.0535,0.382
HARS,2.1e-7,histidyl-tRNA synthetase,--,++++,++,0.11514574706595182,0.8332384482477482,+,0.23,0.6377221025038432,0.076324813,61.9,1,-0.0535,0.382
EYS,1.32e-6,eyes shut homolog,++,+-++,NA,0.11677580422418278,0.6887365353920629,+,0.234,0.6316171374198971,0.07698382,62.8,1,-0.0535,0.382
PCDHA2,4.57e-8,protocadherin alpha 2,++,-+--,Filtered_Out,0.3266992426533632,0.11902342865853069,-,0.238,0.6233375476860802,0.056372446,64,1,-0.0535,0.382
CCS,2.3e-6,copper chaperone for superoxide dismutase,--,-+++,++,0.11935707431847471,0.6632843413886382,+,0.239,0.6221218395066433,0.014563279,64.2,1,-0.0535,0.382
EPHB2,1.04e-6,EPH receptor B2,--,---+,+-,0.6280886106023403,0.12003613474433575,-,0.24,0.6196580019736811,0.064315918,64.6,1,-0.0535,0.382
RPS6KL1,1.01e-7,ribosomal protein S6 kinase like 1,--,--++,--,0.38592202736086845,0.12122810881049403,-,0.242,0.61536667422586655,0.008210583,65.2,1,-0.0535,0.382
PRR34,5.59e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.21699720171090897,0.12328659194058618,-,0.247,0.6080541569604679,0.031395216,66.3,1,-0.0535,0.382
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,++,++++,NA,0.1254138830225949,0.9530378848409864,+,0.251,0.6006243898000373,0.05860949,67.5,1,-0.0535,0.382
PHF2,2.32e-6,PHD finger protein 2,+-,-+++,+-,0.1308388780943173,0.47879454865619264,+,0.262,0.5822331928171635,0.014930993,70.4,1,-0.0535,0.382
SOX5,3.79e-9,SRY-box 5,++,----,Filtered_Out,0.8669418785727501,0.13221844199808105,-,0.264,0.5776779690093542,0.140263832,71.1,1,-0.0535,0.382
FCF1,4.33e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.13628676138354934,0.8648974133055445,+,0.273,0.5645163329276753,0.050312127,73.3,1,-0.0535,0.382
AP3B1,3.15e-7,adaptor related protein complex 3 subunit beta 1,+-,++--,-+,0.28499260370598906,0.13913422509233986,-,0.278,0.5555360307749193,0.028254588,74.9,1,-0.0535,0.382
C16orf45,1.86e-9,BMERB Domain Containing 1,--,--++,--,0.14242013244094173,0.17279760537164532,+,0.285,0.5453986190380102,9.58753e-4,76.6,1,-0.0535,0.382
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,+-++,+-,0.14252334515207118,0.9212021670299808,+,0.285,0.5450839972523505,0.082265069,76.7,1,-0.0535,0.382
KIF15,3.68e-8,kinesin family member 15,-+,++++,Filtered_Out,0.14628770555815784,0.9211824448953996,+,0.293,0.5337621760412855,0.141769699,78.7,1,-0.0535,0.382
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,--++,+-,0.14724885193974468,0.474326693137109,+,0.294,0.530918086942601,0.036785527,79.2,1,-0.0535,0.382
SF3B1,1.78e-8,splicing factor 3b subunit 1,++,+++-,-+,0.15326140838870428,0.6707180298299782,+,0.307,0.5135371921677313,0.101866011,82.5,1,-0.0535,0.382
GINM1,2.54e-6,glycoprotein integral membrane 1,+-,+++-,-+,0.15404296362925318,0.6972841651523232,+,0.308,0.5113281389227841,0.048364513,82.9,1,-0.0535,0.382
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,----,-+,0.31346148789481193,0.16054107183934935,-,0.321,0.4933838461539606,0.126820714,86.4,1,-0.0535,0.382
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.16228418234491632,0.5982917210128627,+,0.325,0.4886938126372718,0.005129735,87.3,1,-0.0535,0.382
MIER1,2.62e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.16400913147413967,0.4100549487721028,+,0.328,0.48410197556619466,0.024035521,88.2,1,-0.0535,0.382
ZNF536,1.62e-6,zinc finger protein 536,--,-+--,-+,0.7700782222612128,0.16701927363217783,-,0.334,0.47620341373263686,0.11595103,89.9,1,-0.0535,0.382
PCNP,2.33e-7,PEST proteolytic signal containing nuclear protein,++,+---,--,0.39106072578386925,0.17450016871547686,-,0.349,0.45717415314302534,0.041608989,93.9,1,-0.0535,0.382
SLC30A9,2.62e-7,solute carrier family 30 member 9,++,++-+,+-,0.17626425905675427,0.9811236070784772,+,0.353,0.45280574460631534,0.238656679,94.8,1,-0.0535,0.382
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",++,-++-,++,0.1780799843589259,0.6953409255024827,+,0.356,0.4483548954902221,0.059828325,95.8,1,-0.0535,0.382
CACNA2D1,2.52e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,+-++,-+,0.1804677535103757,0.7282359958112481,+,0.361,0.4425703921309597,0.164517697,97.1,1,-0.0535,0.382
PGBD1,5.95e-14,piggyBac transposable element derived 1,+-,+++-,-+,0.18262282556150516,0.8214927626845748,+,0.365,0.4374149463848309,0.026048315,98.3,1,-0.0535,0.382
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,+-,-++-,NA,0.18339425825278408,0.9465228434885546,+,0.367,0.43558426977501097,0.226379446,98.7,1,-0.0535,0.382
TCTEX1D1,6.7e-8,Tctex1 domain containing 1,++,-++-,Filtered_Out,0.18453089704036457,0.8909810043442925,+,0.369,0.4329009113980415,0.14825554132623822,99.3,1,-0.0535,0.382
FNIP2,7.22e-7,folliculin interacting protein 2,++,---+,NA,0.1865931595130579,0.8171856563009157,+,0.373,0.4280742858268569,0.14901850256176566,100,1,-0.0535,0.382
SERPING1,2.45e-6,serpin family G member 1,++,--++,++,0.18832202561254233,0.977031293859783,+,0.377,0.4240688874920414,0.149488185005626,101,1,-0.0535,0.382
CNTNAP5,3.89e-9,contactin associated protein like 5,++,--++,Filtered_Out,0.18855612460243273,0.7828649647059363,+,0.377,0.42352936079066017,0.046032215,101,1,-0.0535,0.382
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,+-,++++,++,0.19085201429389892,0.9492650155806948,+,0.382,0.41827325638776885,0.128548783,103,1,-0.0535,0.382
ADCK3,1.43e-8,coenzyme Q8A,+-,++-+,--,0.19186590299133244,0.24862215930200718,+,0.384,0.4159722023907158,0.024491563,103,1,-0.0535,0.382
MAP9,7.15e-7,microtubule associated protein 9,++,+---,++,0.19480164043288153,0.8991303887598585,+,0.39,0.4093773945657595,0.215042228,105,1,-0.0535,0.382
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,++,-++-,-+,0.7872067307846252,0.19486168012185565,-,0.39,0.40924356156456315,0.023772846,105,1,-0.0535,0.382
ZNF322,3.72e-7,zinc finger protein 322,++,-+-+,+-,0.19518759279122877,0.8643121804317717,+,0.39,0.4085177963002193,0.051821349,105,1,-0.0535,0.382
PROX2,7.55e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.39783496373655136,0.4000967616626552,108,1,-0.0535,0.382
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.3977205029639136,0.4002022233291628,108,1,-0.0535,0.382
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,++,----,-+,0.20239662643482678,0.5507956601598886,+,0.405,0.3927667349674143,0.022634176,109,1,-0.0535,0.382
YLPM1,3.52e-10,YLP motif containing 1,+-,--+-,NA,0.890533938862522,0.20275782407908743,-,0.406,0.39199238244512025,0.2288608436352971,109,1,-0.0535,0.382
MEGF11,1.78e-10,multiple EGF like domains 11,++,+++-,Filtered_Out,0.2038799932586669,0.9073718186907725,+,0.408,0.3895953937793828,0.29918387,110,1,-0.0535,0.382
NOX4,1.16e-6,NADPH oxidase 4,+-,++++,Filtered_Out,0.2069268685072188,0.5695117999917347,+,0.414,0.3831531188572524,0.072276382,111,1,-0.0535,0.382
CNTN5,3.66e-7,contactin 5,++,+-++,Filtered_Out,0.2070061844392813,0.8450561863412751,+,0.414,0.3829866838659023,0.155386279,111,1,-0.0535,0.382
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.2080129057462813,0.6096753889028526,+,0.416,0.38087972360153144,0.06172529,112,1,-0.0535,0.382
ANKK1,5.17e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.36266585436912097,0.43384454946143647,117,1,-0.0535,0.382
PSORS1C2,2.98e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.3592228562590179,0.4372976502528231,118,1,-0.0535,0.382
CSMD1,3.31e-7,CUB and Sushi multiple domains 1,++,--++,--,0.3463410235163801,0.22675926942566524,-,0.454,0.3434049552273233,0.048293727,122,1,-0.0535,0.382
PRR16,1.19e-6,proline rich 16,+-,-+--,Filtered_Out,0.9278313475399091,0.2286997638239199,-,0.457,0.33970428822083704,0.135622246,123,1,-0.0535,0.382
