gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
ZNF322,3.72e-7,zinc finger protein 322,++,++++,++,0.025993470595624867,0.9951943493949168,+,0.052,1.284105734842658,0.051821349,14,1,-0.0454,0.458
HLA-DQB1,2.33e-7,"major histocompatibility complex, class II, DQ beta 1",--,+---,NA,0.9865840144356733,0.0262430685467006,-,0.0525,1.2799553895247608,0.06263463126664132,14.1,1,-0.0454,0.458
BAD,1.35e-6,BCL2 associated agonist of cell death,--,++++,--,0.02687238204713685,0.181212136732988,+,0.0537,1.2696638390537693,0.001132037,14.5,1,-0.0454,0.458
USP3,2.49e-6,ubiquitin specific peptidase 3,+-,+---,-+,0.4626417504624982,0.027672774769987384,-,0.0553,1.2569172959765793,0.012310163,14.9,1,-0.0454,0.458
BAG5,9.18e-7,BCL2 associated athanogene 5,+-,++--,--,0.9755483893289489,0.030679686774359744,-,0.0614,1.212119082985463,0.018796161,16.5,1,-0.0454,0.458
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,+-,NA,Filtered_Out,0.9692760398083585,0.030723960191641534,-,0.0614,1.2114928106025498,0.06144792038328307,16.5,1,-0.0454,0.458
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--,+---,-+,0.9828938395589228,0.0310824304301343,-,0.0622,1.2064550340679001,0.008905346,16.7,1,-0.0454,0.458
SOX5,3.79e-9,SRY-box 5,++,----,Filtered_Out,0.86912961565127,0.03158398941024512,-,0.0632,1.1995030189604856,0.040092956,17,1,-0.0454,0.458
PAX6,1.67e-9,paired box 6,++,+---,--,0.9264872307184969,0.03191743526566872,-,0.0638,1.1949420181084012,0.052480524,17.2,1,-0.0454,0.458
LST1,5.42e-9,leukocyte specific transcript 1,--,++++,--,0.03638300237980866,0.18964092842046862,+,0.0728,1.1380714694991145,0.012599797,19.6,1,-0.0454,0.458
ADCK3,1.43e-8,coenzyme Q8A,+-,+++-,+-,0.03668188533517209,0.6813311357213921,+,0.0734,1.134518355374574,0.010694757,19.7,1,-0.0454,0.458
IGSF6,1.56e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.03748503030261309,0.9531321708149159,+,0.075,1.125112138073393,0.044139254,20.2,1,-0.0454,0.458
TMEM42,4.87e-7,transmembrane protein 42,--,++++,NA,0.03812199840576648,0.8958376963312538,+,0.0762,1.1177943454796868,0.025265131,20.5,1,-0.0454,0.458
ZNF165,1.95e-12,zinc finger protein 165,-+,+-++,Filtered_Out,0.03946970800295338,0.9067917342607423,+,0.0789,1.1027060908408115,0.058737725,21.2,1,-0.0454,0.458
RANGAP1,3.07e-8,Ran GTPase activating protein 1,--,++++,+-,0.03966375706820291,0.7179091673071526,+,0.0793,1.100576154862405,0.026652004,21.3,1,-0.0454,0.458
MYRF,1.68e-8,myelin regulatory factor,+-,++-+,-+,0.04008377600824042,0.06052633379618883,+,0.0802,1.0960013777468305,0.006945037,21.6,1,-0.0454,0.458
PLA2R1,3.98e-7,phospholipase A2 receptor 1,-+,+-+-,Filtered_Out,0.8663008848410594,0.04031767963657016,-,0.0806,1.0934744746989273,0.001639741,21.7,1,-0.0454,0.458
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,1.0807670051209888,0.08302960940428378,22.3,1,-0.0454,0.458
ZMAT2,2.44e-6,zinc finger matrin-type 2,--,++++,--,0.0425446388311206,0.5502417070644418,+,0.0851,1.0701251631293758,0.024694837,22.9,1,-0.0454,0.458
ZNF184,3.34e-8,zinc finger protein 184,+-,--+-,+-,0.7921994708635652,0.045100319281667106,-,0.0902,1.0447903879175844,0.016954203,24.3,1,-0.0454,0.458
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,1.0352762207968846,0.09219848380941827,24.8,1,-0.0454,0.458
MARK3,2.68e-7,microtubule affinity regulating kinase 3,+-,+---,++,0.6392053932088958,0.04985987680148447,-,0.0997,1.0012188032629608,0.050827598,26.8,1,-0.0454,0.458
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+-,--++,++,0.05146402609438722,0.9139353209058652,+,0.103,0.9874662457384081,0.138466948,27.7,1,-0.0454,0.458
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.9841346020901531,0.10372069015924823,27.9,1,-0.0454,0.458
KMT2A,1.28e-7,lysine methyltransferase 2A,++,----,+-,0.05528741731844503,0.5461618500386439,+,0.111,0.9563437014391621,0.002699813,29.7,1,-0.0454,0.458
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,-+++,+-,0.05649570506857358,0.42827525104516206,+,0.113,0.9469545713115836,0.013698221,30.4,1,-0.0454,0.458
EPHB2,1.04e-6,EPH receptor B2,--,-++-,+-,0.9870457794903447,0.058439642464453066,-,0.117,0.9322624540927553,0.039052528,31.4,1,-0.0454,0.458
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.05980166536589516,0.6993517943197742,+,0.12,0.9222567258802533,0.005129735,32.2,1,-0.0454,0.458
TCF4,4.55e-16,transcription factor 4,++,--+-,++,0.07781150040127056,0.060736496723550075,-,0.121,0.9155202661036013,0.002236053,32.7,1,-0.0454,0.458
BEND4,1.3e-7,BEN domain containing 4,++,-+--,NA,0.7266042666360355,0.06129290610935747,-,0.123,0.9115597910874029,0.003839183,33,1,-0.0454,0.458
SOX6,4.17e-7,SRY-box 6,++,+---,Filtered_Out,0.6817610805268511,0.06130205287118417,-,0.123,0.9114949860052197,0.068401631,33,1,-0.0454,0.458
FNIP2,7.22e-7,folliculin interacting protein 2,++,-++-,NA,0.06424562872462095,0.9307410792676699,+,0.128,0.8911264207429412,0.076117337,34.6,1,-0.0454,0.458
ASXL3,2.06e-6,ASXL transcriptional regulator 3,++,--+-,+-,0.20750148153768255,0.0649263217651896,-,0.13,0.8865492046101873,0.002256491,34.9,1,-0.0454,0.458
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.06648976263142295,0.5464119704945485,+,0.133,0.8762152218139739,0.04557397,35.8,1,-0.0454,0.458
ACTL8,6.06e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.8759658326767304,0.1330559093161177,35.8,1,-0.0454,0.458
EXT1,1.2e-6,exostosin glycosyltransferase 1,++,--+-,++,0.06763311779733529,0.08668058678924684,+,0.135,0.8688105960476249,0.012901779,36.4,1,-0.0454,0.458
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,++,+---,Filtered_Out,0.7769176043523186,0.06928873108519856,-,0.139,0.8583073963543538,0.037615917,37.3,1,-0.0454,0.458
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,++,+++-,NA,0.07061034927825323,0.8462202676543942,+,0.141,0.8501016445726818,0.05860949,38,1,-0.0454,0.458
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.0707953118410355,0.5634606359740915,+,0.142,0.848965505247687,0.036399682,38.1,1,-0.0454,0.458
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,++,+-++,Filtered_Out,0.0713670876985601,0.9548853910863286,+,0.143,0.8454720296226818,0.077200373,38.4,1,-0.0454,0.458
YLPM1,3.52e-10,YLP motif containing 1,+-,---+,NA,0.9868503122238684,0.07243949584543341,-,0.145,0.8389945852272422,0.130352745,39,1,-0.0454,0.458
TAOK3,1.49e-8,TAO kinase 3,--,----,-+,0.9024913168759703,0.07627723030557344,-,0.153,0.8165750892966636,0.027363222,41,1,-0.0454,0.458
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,--,+-++,--,0.3851354674298903,0.08000475036096258,-,0.16,0.7958542299152764,0.083292603,43,1,-0.0454,0.458
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,++,++-+,NA,0.08046437482434658,0.9569186076780111,+,0.161,0.793366362995856,0.101384327,43.3,1,-0.0454,0.458
FAM120A,3.67e-8,family with sequence similarity 120A,-+,--+-,+-,0.6102271996962635,0.0824011898700346,-,0.165,0.7830365213978928,0.037996298,44.3,1,-0.0454,0.458
NICN1,5.99e-7,nicolin 1,--,--++,--,0.8134364273820741,0.08545374807471783,-,0.171,0.7672388883328672,0.06256078913085429,46,1,-0.0454,0.458
DENND1B,1.45e-8,DENN domain containing 1B,++,+---,+-,0.7848836629575364,0.0861898393015371,-,0.172,0.7635139333531564,0.097467592,46.4,1,-0.0454,0.458
CCS,2.3e-6,copper chaperone for superoxide dismutase,--,+-++,++,0.08627390527058497,0.6138283964765553,+,0.173,0.763090547099362,0.070191266,46.4,1,-0.0454,0.458
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,++,----,-+,0.0907476765300398,0.3001929059399945,+,0.181,0.7411344900008758,0.03551685141941831,48.8,1,-0.0454,0.458
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,+---,--,0.9809385552674471,0.09160759467957343,-,0.183,0.7370385242194377,0.074291107,49.3,1,-0.0454,0.458
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,++,+---,+-,0.09224360881111283,0.10563095147482103,+,0.184,0.7340337189815752,0.007798596,49.6,1,-0.0454,0.458
KYNU,2.38e-6,kynureninase,-+,++++,Filtered_Out,0.0929018859004212,0.8780817800830116,+,0.186,0.7309454741116654,0.067972359,50,1,-0.0454,0.458
TYR,6.97e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.7299554164491266,0.18622783035356313,50.1,1,-0.0454,0.458
ACVR1B,5.28e-7,activin A receptor type 1B,++,-+++,++,0.09534672153529797,0.9933012024585023,+,0.191,0.7196642397658213,0.139133489,51.3,1,-0.0454,0.458
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,+-,++-+,NA,0.09573099708279584,0.8093734193020493,+,0.191,0.7179174220205569,0.035077353,51.5,1,-0.0454,0.458
SLC30A9,2.62e-7,solute carrier family 30 member 9,++,+++-,+-,0.09720820022608452,0.9218678322469434,+,0.194,0.7112671019331682,0.090189898,52.3,1,-0.0454,0.458
TMEM67,3.38e-7,transmembrane protein 67,-+,+---,Filtered_Out,0.5745921474177338,0.09899146334241349,-,0.198,0.7033722600731795,0.075254204,53.3,1,-0.0454,0.458
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,++-+,NA,0.651991274255115,0.09944981181776694,-,0.199,0.7013660386612128,0.05027855622847544,53.5,1,-0.0454,0.458
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8537514517070498,0.10147768967169792,-,0.203,0.6925994331952201,0.017922949,54.6,1,-0.0454,0.458
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,++,+---,-+,0.38256731074874445,0.10160050658450921,-,0.203,0.6920741309716962,0.043448221,54.7,1,-0.0454,0.458
PCDHA7,2.25e-6,protocadherin alpha 7,++,--+-,NA,0.10259245617125058,0.7113925281040547,+,0.205,0.6878545769291269,0.053543035311651846,55.2,1,-0.0454,0.458
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,++,+---,-+,0.8192671788191077,0.10291174888923844,-,0.206,0.6865050456426603,0.045154207,55.4,1,-0.0454,0.458
SF3B1,1.78e-8,splicing factor 3b subunit 1,++,+---,++,0.10538502985918588,0.6090756143100499,+,0.211,0.6761910814224755,0.034139419,56.7,1,-0.0454,0.458
ATP1A3,2.03e-6,ATPase Na+/K+ transporting subunit alpha 3,-+,-+++,++,0.10558697895606567,0.8481908561260154,+,0.211,0.6753596402689243,0.054018165,56.8,1,-0.0454,0.458
RHOA,7.1e-7,ras homolog family member A,+-,++-+,++,0.10900652445973157,0.9411189966394015,+,0.218,0.6615175114223852,0.027552715,58.6,1,-0.0454,0.458
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.6605837770563253,0.2184822818373743,58.8,1,-0.0454,0.458
ZNF536,1.62e-6,zinc finger protein 536,--,++-+,-+,0.5974600815718035,0.10947801346241098,-,0.219,0.659643096033998,0.033369476,58.9,1,-0.0454,0.458
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.6617791880549397,0.11038619112865698,-,0.221,0.6560552560489764,0.058049956,59.4,1,-0.0454,0.458
FCF1,4.33e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.11587621405148597,0.866671509439656,+,0.232,0.6349757069949085,0.050312127,62.3,1,-0.0454,0.458
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,----,-+,0.4223214628460244,0.11717980304148175,-,0.234,0.630117240636099,0.016135211,63,1,-0.0454,0.458
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,-++-,+-,0.11795728124379165,0.7815170015931079,+,0.236,0.6272452502428476,0.082265069,63.5,1,-0.0454,0.458
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",++,+---,--,0.7275221381596819,0.11825189784142773,-,0.237,0.6261618848166938,0.059828325,63.6,1,-0.0454,0.458
PRR34,5.59e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.2770833334921432,0.12051088342461759,-,0.241,0.6179437342067302,0.031395216,64.8,1,-0.0454,0.458
CDH22,1.88e-7,cadherin 22,--,--++,+-,0.2965458495659856,0.12154588112074215,-,0.243,0.6142297580373061,0.012128409,65.4,1,-0.0454,0.458
ZNF501,5.35e-7,zinc finger protein 501,+-,+---,Filtered_Out,0.8638460001950508,0.12645581425266098,-,0.253,0.5970312019739343,0.064347101,68,1,-0.0454,0.458
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,++,----,++,0.13079715582624568,0.5196764592786679,+,0.262,0.5823717039440757,0.04356264,70.4,1,-0.0454,0.458
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.7827273745228921,0.13326744224699005,-,0.267,0.5742459417902821,0.039374167,71.7,1,-0.0454,0.458
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,-++-,Filtered_Out,0.1332857154239386,0.9561060423035328,+,0.267,0.574186396895017,0.146900342,71.7,1,-0.0454,0.458
ZNF35,4.66e-7,zinc finger protein 35,+-,+---,--,0.937831916501587,0.13423441154834978,-,0.268,0.5711061410378847,0.170828674,72.2,1,-0.0454,0.458
TRMT10C,1.08e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--,+++-,+-,0.1358090556105037,0.8312021096304568,+,0.272,0.5660412751091244,0.017959925,73.1,1,-0.0454,0.458
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,+---,-+,0.9462264613918197,0.14196296665974578,-,0.284,0.5467949379314201,0.09888873,76.4,1,-0.0454,0.458
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.1442328730306678,0.23555064393252906,+,0.288,0.5399057498557549,0.00745309,77.6,1,-0.0454,0.458
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,++,----,--,0.8148244167562655,0.14424863518702014,-,0.288,0.5398582915796539,0.037415407,77.6,1,-0.0454,0.458
OLFM4,1.7e-12,olfactomedin 4,++,-++-,Filtered_Out,0.14618833300256934,0.914120905835726,+,0.292,0.534057290502065,0.055471378,78.6,1,-0.0454,0.458
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,++,0.2903257118476156,0.147513002514735,-,0.295,0.5301397015030612,0.070474956,79.4,1,-0.0454,0.458
PHF2,2.32e-6,PHD finger protein 2,+-,+-++,+-,0.15099943026790383,0.620071039580874,+,0.302,0.5199946956651826,0.043558052,81.2,1,-0.0454,0.458
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,--,+--+,--,0.9482130899713382,0.15234746337090463,-,0.305,0.5161347768451967,0.20871422,82,1,-0.0454,0.458
ZKSCAN3,1.16e-8,zinc finger with KRAB and SCAN domains 3,++,+-++,Filtered_Out,0.1613121954358118,0.9247483168982815,+,0.323,0.49130280241349084,0.064166739,86.8,1,-0.0454,0.458
TAL1,5.73e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",-+,++++,Filtered_Out,0.16602861811598565,0.8016287946598959,+,0.332,0.4787870511234594,0.089993282,89.3,1,-0.0454,0.458
ZNF445,3.53e-10,zinc finger protein 445,+-,+---,++,0.5733669818364061,0.17380587520431492,-,0.348,0.45890555140813594,0.031563494,93.5,1,-0.0454,0.458
NRD1,2.66e-8,nardilysin convertase,++,----,--,0.9488085586627066,0.17419214999327592,-,0.348,0.4579414247976724,0.208049813,93.7,1,-0.0454,0.458
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,--,0.3142240448195307,0.17817104275124585,-,0.356,0.4481328826107223,0.079773764,95.9,1,-0.0454,0.458
RTN1,1.71e-8,reticulon 1,++,-+++,--,0.17934414041267244,0.4716596536114662,+,0.359,0.4452828124961224,0.070051685,96.5,1,-0.0454,0.458
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.3506564387505117,0.18139806669215008,-,0.363,0.44033735021946885,0.079597342,97.6,1,-0.0454,0.458
PCDHA2,4.57e-8,protocadherin alpha 2,++,+--+,Filtered_Out,0.18256546146179886,0.5004486420222929,+,0.365,0.43755138511001435,0.056372446,98.2,1,-0.0454,0.458
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,+-,--+-,++,0.18267064285273382,0.5896241116411036,+,0.365,0.4373012471942654,0.077669288,98.3,1,-0.0454,0.458
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.1847400403911313,0.3496724837931594,+,0.369,0.43240897009603474,0.018096816,99.4,1,-0.0454,0.458
PCDHA3,1.06e-7,protocadherin alpha 3,++,+++-,Filtered_Out,0.1852718878218977,0.7502345622501342,+,0.371,0.43116047756994974,0.160689465,99.7,1,-0.0454,0.458
GRIK5,2.06e-7,glutamate ionotropic receptor kainate type subunit 5,-+,--++,++,0.1855261232446635,0.4921842775304051,+,0.371,0.4305649346855856,0.076827027,99.8,1,-0.0454,0.458
MAP9,7.15e-7,microtubule associated protein 9,++,-+--,-+,0.39620312489827747,0.18891393753123353,-,0.378,0.4227060042245912,0.010768352,102,1,-0.0454,0.458
CRB1,2.5e-7,crumbs cell polarity complex component 1,++,+---,++,0.19395605215695066,0.6454978714642001,+,0.388,0.4112666685703039,0.14114897,104,1,-0.0454,0.458
KIAA1143,5e-7,KIAA1143,+-,+++-,-+,0.19491567205469937,0.22368449499370346,+,0.39,0.40912324467842104,0.025684644,105,1,-0.0454,0.458
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,+-,--+-,+-,0.9311530272361452,0.1979759436184278,-,0.396,0.4023575827032521,0.3204438563458011,107,1,-0.0454,0.458
CDK14,2.93e-7,cyclin dependent kinase 14,++,-+++,+-,0.19929822733293692,0.8398523895313263,+,0.399,0.3994665684701901,0.169556681,107,1,-0.0454,0.458
PROX2,7.55e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.39783496373655136,0.4000967616626552,108,1,-0.0454,0.458
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.3977205029639136,0.4002022233291628,108,1,-0.0454,0.458
PLCL1,7.79e-7,phospholipase C like 1 (inactive),+-,++--,--,0.36175192975932424,0.20273123712683286,-,0.405,0.3920493337554071,0.019769308,109,1,-0.0454,0.458
FH,1.47e-6,fumarate hydratase,+-,+++-,-+,0.20297898661300529,0.8552489878979621,+,0.406,0.3915189244050019,0.101872141,109,1,-0.0454,0.458
TENM2,2.77e-14,teneurin transmembrane protein 2,++,--+-,+-,0.8641697904752104,0.20719260135865067,-,0.414,0.38259576120915934,0.102256648,111,1,-0.0454,0.458
MOB4,6.09e-7,"MOB family member 4, phocein",++,++--,NA,0.21191403159906733,0.9083348223322527,+,0.424,0.3728102904553568,0.160268535,114,1,-0.0454,0.458
CTNNA3,1.69e-10,catenin alpha 3,--,++-+,Filtered_Out,0.33685212027174993,0.2121921023899018,-,0.424,0.37224078854220427,0.064947203,114,1,-0.0454,0.458
DCC,2.57e-14,DCC netrin 1 receptor,++,----,Filtered_Out,0.5606155425918793,0.2140041158517827,-,0.428,0.36854787830211577,0.088550193,115,1,-0.0454,0.458
ANKK1,5.17e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.36266585436912097,0.43384454946143647,117,1,-0.0454,0.458
PSORS1C2,2.98e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.3592228562590179,0.4372976502528231,118,1,-0.0454,0.458
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+-+-,+-,0.21875460977345107,0.7247896733633554,+,0.438,0.35901279074188003,0.052556152,118,1,-0.0454,0.458
PLCG1,2.94e-7,phospholipase C gamma 1,--,--++,-+,0.9107246108092657,0.22157977775642712,-,0.443,0.3534398818966927,0.051410272,119,1,-0.0454,0.458
FANCL,4.58e-7,FA complementation group L,-+,++--,--,0.691904911668973,0.22437898230219436,-,0.449,0.34798783044027365,0.105504612,121,1,-0.0454,0.458
PRR16,1.19e-6,proline rich 16,+-,+---,Filtered_Out,0.929914394187539,0.22503986757937655,-,0.45,0.34671054073150037,0.135622246,121,1,-0.0454,0.458
SLC4A9,2.66e-6,solute carrier family 4 member 9,--,+--+,Filtered_Out,0.5488813985837957,0.22594427639919556,-,0.452,0.34496866003958754,0.071057266,122,1,-0.0454,0.458
