gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
MANEA,1.88e-6,mannosidase endo-alpha,--,++--,--,0.05681679005588803,0.001705146144117277,-,0.00341,2.467208397040521,7.71466e-4,0.917,0.917,-0.058,0.343
ARHGEF25,1.9e-6,Rho guanine nucleotide exchange factor 25,++,--++,NA,0.0018281155353459518,0.9239996642326205,+,0.00366,2.43696636502922,0.00242952,0.984,0.984,-0.058,0.343
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,+---,--,0.9989143039806037,0.002457012637503835,-,0.00491,2.308562614081389,0.013601592,1.32,1,-0.058,0.343
UBE2M,8.89e-7,ubiquitin conjugating enzyme E2 M,++,--++,-+,0.0026173305791670374,0.8677968649544773,+,0.00523,2.2811114251271474,4.9052e-5,1.41,1,-0.058,0.343
PAX6,1.67e-9,paired box 6,++,+---,--,0.6823017746263665,0.0027684660061308326,-,0.00554,2.2567308091376734,0.002175936,1.49,1,-0.058,0.343
HS6ST3,1.66e-8,heparan sulfate 6-O-sulfotransferase 3,++,-++-,+-,0.0031107225904373746,0.8467598736200563,+,0.00622,2.2061087212292807,0.001631929,1.67,1,-0.058,0.343
KDM3A,1.76e-9,lysine demethylase 3A,-+,+---,NA,0.7839592029375626,0.0031112064034622172,-,0.00622,2.206041180333976,0.005746965,1.67,1,-0.058,0.343
ITPR3,1.55e-6,"inositol 1,4,5-trisphosphate receptor type 3",+-,--++,Filtered_Out,0.003249648106187412,0.9321969631448801,+,0.0065,2.187133669146441,0.001833984,1.75,1,-0.058,0.343
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,-+,----,+-,0.9758133390539896,0.003970457053305756,-,0.00794,2.100129501526703,0.030551685,2.14,1,-0.058,0.343
TCF4,4.55e-16,transcription factor 4,+-,--+-,--,0.9776154417520806,0.0058203217513660985,-,0.0116,1.9340230109266026,0.002236053,3.13,1,-0.058,0.343
CRB1,2.5e-7,crumbs cell polarity complex component 1,+-,+---,+-,0.9438756344773012,0.007123459296362265,-,0.0142,1.8462790572615628,9.89607e-4,3.83,1,-0.058,0.343
SPRY2,8.26e-7,sprouty RTK signaling antagonist 2,+-,----,+-,0.9620785249524426,0.00860149159017583,-,0.0172,1.7643962352770335,0.012800616,4.63,1,-0.058,0.343
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,--,0.9448141449477809,0.009175814393572358,-,0.0184,1.7363253841706394,0.016642978,4.94,1,-0.058,0.343
MYRF,1.68e-8,myelin regulatory factor,--,++-+,--,0.2353674239165509,0.010469949401933394,-,0.0209,1.6790254214646474,0.015939285,5.63,1,-0.058,0.343
LST1,5.42e-9,leukocyte specific transcript 1,--,++++,-+,0.010783828289679581,0.03372762878796599,+,0.0216,1.6661970403374995,0.003058614,5.8,1,-0.058,0.343
RANGAP1,3.07e-8,Ran GTPase activating protein 1,++,++++,+-,0.010869404029689696,0.6097364446323287,+,0.0217,1.6627642719988278,0.026652004,5.85,1,-0.058,0.343
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,--,+---,-+,0.982624946000572,0.011437180363540814,-,0.0229,1.6406510343797813,0.023772846,6.15,1,-0.058,0.343
SOX6,4.17e-7,SRY-box 6,--,+---,Filtered_Out,0.9893655056366599,0.011777101615768209,-,0.0236,1.6279315820646625,0.068401631,6.34,1,-0.058,0.343
ACVR1B,5.28e-7,activin A receptor type 1B,++,-+++,+-,0.013010957522112456,0.7895952477846198,+,0.026,1.584660745340339,0.016928378850805628,7,1,-0.058,0.343
C11orf31,5.11e-7,selenoprotein H,++,+++-,--,0.013063531072548467,0.05384936892606932,+,0.0261,1.5829094217271038,0.002668892,7.03,1,-0.058,0.343
ASXL3,2.06e-6,ASXL transcriptional regulator 3,--,--+-,+-,0.7345630442158532,0.013080263544073724,-,0.0262,1.5823535099973185,0.002256491,7.04,1,-0.058,0.343
ZMAT2,2.44e-6,zinc finger matrin-type 2,++,++++,+-,0.013239639430547793,0.8460335477084379,+,0.0265,1.5770938466836786,0.024694837,7.12,1,-0.058,0.343
SEMA6D,4.1e-9,semaphorin 6D,-+,+---,-+,0.18402745587185657,0.013389145576740992,-,0.0268,1.5722171407777987,0.00427009,7.2,1,-0.058,0.343
SERPING1,2.45e-6,serpin family G member 1,++,-+++,++,0.013526326607131512,0.9925519888724896,+,0.0271,1.567790134631105,0.004084704530120423,7.28,1,-0.058,0.343
SOX5,3.79e-9,SRY-box 5,+-,----,Filtered_Out,0.9830174815545925,0.013878681013421301,-,0.0278,1.5566218102497398,0.040092956,7.47,1,-0.058,0.343
ZFHX4,5.27e-9,zinc finger homeobox 4,--,+---,-+,0.6690843937270464,0.016361743030897984,-,0.0327,1.4851404367624497,0.025295412,8.8,1,-0.058,0.343
ZNF501,5.35e-7,zinc finger protein 501,--,+---,Filtered_Out,0.9933361931204925,0.016656284591838384,-,0.0333,1.477391871683901,0.064347101,8.96,1,-0.058,0.343
OR2B2,2.79e-12,olfactory receptor family 2 subfamily B member 2,++,NA,Filtered_Out,0.016804803053684415,0.9831951969463155,+,0.0336,1.4735365772775797,0.03360960610736883,9.04,1,-0.058,0.343
TRAF3,3.17e-7,TNF receptor associated factor 3,++,--+-,--,0.9746726260445846,0.0179827758519335,-,0.036,1.4441132733276785,0.011555865,9.67,1,-0.058,0.343
C3orf84,2.53e-7,chromosome 3 open reading frame 84,++,NA,NA,0.018326179304374246,0.9816738206956257,+,0.0367,1.4358980729244772,0.03665235860874849,9.86,1,-0.058,0.343
TAOK3,1.49e-8,TAO kinase 3,--,----,+-,0.9915828632847461,0.019129025629976676,-,0.0383,1.4172771552863268,0.027363222,10.3,1,-0.058,0.343
OLFM4,1.7e-12,olfactomedin 4,++,-++-,Filtered_Out,0.020104447866067764,0.9796952295232374,+,0.0402,1.3956778538810581,0.04493066573233237,10.8,1,-0.058,0.343
HLA-DQB1,2.33e-7,"major histocompatibility complex, class II, DQ beta 1",--,+---,NA,0.987601723051941,0.021242420914823625,-,0.0425,1.3717659942789695,0.04883371533595394,11.4,1,-0.058,0.343
BAD,1.35e-6,BCL2 associated agonist of cell death,-+,++++,--,0.021253330470459,0.3729391068703455,+,0.0425,1.3715430091681244,0.001132037,11.4,1,-0.058,0.343
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",++,++++,--,0.022344535325639035,0.1303324106532916,+,0.0447,1.3497986767833283,0.005617603,12,1,-0.058,0.343
GPC5,1.35e-7,glypican 5,+-,++--,+-,0.9453811902061264,0.023147973648212184,-,0.0463,1.3344570250475918,0.026207921,12.5,1,-0.058,0.343
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.5852616689809929,0.023766527902044088,-,0.0475,1.3230042648932603,0.03639445856167979,12.8,1,-0.058,0.343
PRSS16,6.41e-9,serine protease 16,++,Missing_P_Values,Filtered_Out,0.024250990784289425,0.9757490092157105,+,0.0485,1.3142405177540393,0.04850198156857885,13,1,-0.058,0.343
TOP1,1.66e-6,DNA topoisomerase I,--,----,--,0.9427932801193205,0.025833002754376413,-,0.0517,1.2867951140797746,0.057832491,13.9,1,-0.058,0.343
ZNF165,1.95e-12,zinc finger protein 165,-+,+-++,Filtered_Out,0.026330822139295676,0.9247169779178395,+,0.0527,1.2785055848431206,0.058737725,14.2,1,-0.058,0.343
METTL9,1.74e-10,methyltransferase like 9,++,+++-,++,0.02641721086975846,0.9916657977952463,+,0.0528,1.2770830414668866,0.023636704,14.2,1,-0.058,0.343
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.02766848335079228,0.6093165944082028,+,0.0553,1.2569846504149491,0.01036763,14.9,1,-0.058,0.343
VPS41,1.94e-6,VPS41 subunit of HOPS complex,-+,-++-,++,0.028322097108173412,0.7839654005860992,+,0.0566,1.2468445968158808,0.009832116,15.2,1,-0.058,0.343
RTN1,1.71e-8,reticulon 1,++,-+++,++,0.02965054634877531,0.9990565352102956,+,0.0593,1.2269373041375167,0.16798124383950694,16,1,-0.058,0.343
PLA2R1,3.98e-7,phospholipase A2 receptor 1,--,+-+-,Filtered_Out,0.9022519351753412,0.030325341996904866,-,0.0607,1.217164296972805,0.001639741,16.3,1,-0.058,0.343
TMX2,1.49e-7,thioredoxin related transmembrane protein 2,++,++-+,NA,0.03237550450815867,0.9711594990726902,+,0.0648,1.1887534595740552,0.035077353,17.4,1,-0.058,0.343
ZNF536,1.62e-6,zinc finger protein 536,--,++-+,-+,0.511463519968477,0.03294789949951404,-,0.0659,1.1811422717443265,0.012601684717793113,17.7,1,-0.058,0.343
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,--,+---,Filtered_Out,0.9014160154620867,0.03311540382757467,-,0.0662,1.1789399488933814,0.037615917,17.8,1,-0.058,0.343
MARK3,2.68e-7,microtubule affinity regulating kinase 3,++,+---,--,0.7926591559663182,0.03409331260288698,-,0.0682,1.16630080377416,0.050827598,18.3,1,-0.058,0.343
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,--,0.9552163909804687,0.03525468276763843,-,0.0705,1.151753193219255,0.017922949,19,1,-0.058,0.343
FADS1,1.25e-7,fatty acid desaturase 1,+-,+---,--,0.9761602966194949,0.035624135482902414,-,0.0712,1.1472256705351904,0.08903169,19.2,1,-0.058,0.343
CTTNBP2,1.26e-7,cortactin binding protein 2,--,+---,-+,0.7195528725381384,0.03622091155746231,-,0.0724,1.1400106285017053,0.052893520764315326,19.5,1,-0.058,0.343
CSMD1,3.31e-7,CUB and Sushi multiple domains 1,-+,--+-,--,0.9272435034401083,0.03982523373277588,-,0.0797,1.0988116709976412,0.048293727,21.4,1,-0.058,0.343
EXT1,1.2e-6,exostosin glycosyltransferase 1,-+,--+-,+-,0.3168585205187596,0.04003345643613487,-,0.0801,1.0965469161960255,0.012901779,21.5,1,-0.058,0.343
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,--,-+++,--,0.8674970458015488,0.04085778031353141,-,0.0817,1.0876952353770841,0.066284551,22,1,-0.058,0.343
TMEM42,4.87e-7,transmembrane protein 42,++,++++,NA,0.04192088910171321,0.8674184503057997,+,0.0838,1.076539519294673,0.025265131,22.6,1,-0.058,0.343
NRD1,2.66e-8,nardilysin convertase,++,----,--,0.8251917304760226,0.042682888082328126,-,0.0854,1.0687162066158529,0.015242509,23,1,-0.058,0.343
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,++,+-++,--,0.045296531024180894,0.46616630481601795,+,0.0906,1.0429050609267956,0.0728911488986559,24.4,1,-0.058,0.343
CHMP3,4e-7,charged multivesicular body protein 3,++,++++,++,0.04682444934185671,0.9952736192672716,+,0.0936,1.0284973255861114,0.059323219,25.2,1,-0.058,0.343
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,++,-+++,+-,0.04769849371540835,0.6555232101763542,+,0.0954,1.0204653397909855,0.036785527,25.7,1,-0.058,0.343
TMEM161B,4.77e-14,transmembrane protein 161B,++,+---,-+,0.8201717673300342,0.04813770455689148,-,0.0963,1.0164846272055594,0.022864065,25.9,1,-0.058,0.343
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.05265488211685357,0.8982451156079155,+,0.105,0.9775313595246494,0.039337266,28.3,1,-0.058,0.343
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,++,++++,++,0.053272993279196816,0.978258737286677,+,0.107,0.9724629049208837,0.100044126,28.7,1,-0.058,0.343
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.053326751542735834,0.8023996166139631,+,0.107,0.9720248753696895,0.036399682,28.7,1,-0.058,0.343
RHOBTB1,1.57e-6,Rho related BTB domain containing 1,-+,+++-,--,0.6772279215469996,0.05682246893379604,-,0.114,0.9444499044628472,0.003864981,30.6,1,-0.058,0.343
PPP6C,1.1e-6,protein phosphatase 6 catalytic subunit,++,++--,--,0.46565261326389323,0.057134580010251713,-,0.114,0.9420709650566108,0.005052903,30.7,1,-0.058,0.343
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,-+,+---,+-,0.8796324115365624,0.059548441031152755,-,0.119,0.9240996081298218,0.008905346,32,1,-0.058,0.343
NEGR1,3.55e-15,neuronal growth regulator 1,++,-++-,++,0.05971739371308247,0.944408231900093,+,0.119,0.9228691590795185,0.12303118,32.1,1,-0.058,0.343
TMEM67,3.38e-7,transmembrane protein 67,+-,+---,Filtered_Out,0.8757131138310417,0.06192540430559118,-,0.124,0.9071011535979011,0.075254204,33.3,1,-0.058,0.343
YLPM1,3.52e-10,YLP motif containing 1,--,---+,NA,0.9898007078741924,0.062331255994283324,-,0.125,0.9042641261863464,0.130352745,33.5,1,-0.058,0.343
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,---+,--,0.8382834798012142,0.06240191508566061,-,0.125,0.9037720861540398,0.038740918,33.6,1,-0.058,0.343
BCHE,2.39e-7,butyrylcholinesterase,--,++--,++,0.35763863808534463,0.0636265021503223,-,0.127,0.89533195566476,0.02442773794076012,34.2,1,-0.058,0.343
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,----,-+,0.5878999169658645,0.06615807029037606,-,0.132,0.8783871751806399,0.016135211,35.6,1,-0.058,0.343
EMILIN3,3.37e-9,elastin microfibril interfacer 3,++,--++,+-,0.06762595970811046,0.956421867927515,+,0.135,0.8688565629241045,0.045639419,36.4,1,-0.058,0.343
ADCK3,1.43e-8,coenzyme Q8A,++,+++-,--,0.06846648645418768,0.3754506856285689,+,0.137,0.8634919629110946,0.024491563,36.8,1,-0.058,0.343
IGSF6,1.56e-9,immunoglobulin superfamily member 6,--,++++,Filtered_Out,0.06961003665493387,0.7575996818466295,+,0.139,0.8562981418863735,0.044139254,37.5,1,-0.058,0.343
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,+---,-+,0.9803281332507294,0.07102234134064744,-,0.142,0.847575019071595,0.074291107,38.2,1,-0.058,0.343
BEND4,1.3e-7,BEN domain containing 4,-+,-+--,NA,0.5820309853669385,0.07190167116006733,-,0.144,0.8422310198340651,0.003839183,38.7,1,-0.058,0.343
PMFBP1,3.65e-7,polyamine modulated factor 1 binding protein 1,+-,+--+,Filtered_Out,0.9457316599548373,0.07341504029907406,-,0.147,0.8331849628155624,0.09543819605805057,39.5,1,-0.058,0.343
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.07621954407077619,0.45931707883907935,+,0.152,0.816903657750018,0.005129735,41,1,-0.058,0.343
PCDH9,3.53e-10,protocadherin 9,--,++--,++,0.0788600807518207,0.15680570309938707,+,0.158,0.8021127868860046,0.03246236,42.4,1,-0.058,0.343
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.7990529520456181,0.15883530743155252,42.7,1,-0.058,0.343
PROX2,7.55e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.7841311719839441,0.16438751409653676,44.2,1,-0.058,0.343
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,-+,+-++,Filtered_Out,0.08235024140946996,0.9420295263505043,+,0.165,0.7833051276954914,0.077200373,44.3,1,-0.058,0.343
CABP1,1.01e-8,calcium binding protein 1,++,--++,+-,0.08283444873617175,0.842923005902868,+,0.166,0.7807590179778428,0.031571787,44.6,1,-0.058,0.343
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,--,----,+-,0.9695950144854995,0.08492214352705844,-,0.17,0.7699490566396971,0.037415407,45.7,1,-0.058,0.343
FADS2,1.94e-8,fatty acid desaturase 2,+-,+---,--,0.8918362674424856,0.08645543664509944,-,0.173,0.7621776957864871,0.098074813,46.5,1,-0.058,0.343
DENND1B,1.45e-8,DENN domain containing 1B,++,+---,-+,0.7758381551079175,0.09299014644797819,-,0.186,0.7305330726636868,0.097467592,50,1,-0.058,0.343
FAM120A,3.67e-8,family with sequence similarity 120A,--,--+-,++,0.09440572667026961,0.13205953474019522,+,0.189,0.7239716648487186,0.037996298,50.8,1,-0.058,0.343
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,--,+-++,-+,0.095934499670742,0.6190726727098864,+,0.192,0.7169951894256841,0.019839794,51.6,1,-0.058,0.343
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,--,----,Filtered_Out,0.9574235449543641,0.09878259641068267,-,0.198,0.7042895673250972,0.06172529,53.1,1,-0.058,0.343
ASTN2,2.19e-11,astrotactin 2,+-,+-++,++,0.09933972952231847,0.7845467398445497,+,0.199,0.701847031152398,0.059048783,53.4,1,-0.058,0.343
PHF2,2.32e-6,PHD finger protein 2,--,+-++,+-,0.09949897032321217,0.3516844646446927,+,0.199,0.7011514179145241,0.014930993,53.5,1,-0.058,0.343
PLCL1,7.79e-7,phospholipase C like 1 (inactive),--,++--,--,0.3828047268019264,0.09961433013316437,-,0.199,0.7006481854897039,0.019769308,53.6,1,-0.058,0.343
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,+-,+++-,NA,0.10071806146913023,0.7747740853672549,+,0.201,0.6958626460662533,0.05860949,54.2,1,-0.058,0.343
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++,+---,NA,0.10531920623339752,0.8014964727573266,+,0.211,0.6764624270671462,0.07645849915039334,56.7,1,-0.058,0.343
SLC4A9,2.66e-6,solute carrier family 4 member 9,--,+--+,Filtered_Out,0.5681627023230027,0.10675961046919706,-,0.214,0.6705630238157798,0.06535725101593545,57.4,1,-0.058,0.343
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.6682556856879319,0.1075681440040212,-,0.215,0.6672863290246758,0.058049956,57.9,1,-0.058,0.343
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,-+,----,-+,0.9202547884073762,0.10849348986355913,-,0.217,0.6635663251483126,0.04356264,58.4,1,-0.058,0.343
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,-+,++-+,NA,0.10891717142463313,0.9277285854276291,+,0.218,0.6618736501350818,0.101384327,58.6,1,-0.058,0.343
CDH22,1.88e-7,cadherin 22,++,--++,+-,0.11459791475738551,0.2094885167185134,+,0.229,0.6397932891269876,0.012128409,61.7,1,-0.058,0.343
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.6370565318901535,0.2306446940162639,62,1,-0.058,0.343
PRR16,1.19e-6,proline rich 16,++,+---,Filtered_Out,0.11847694962558877,0.5400969158659344,+,0.237,0.6253361402697641,0.05698053103305234,63.7,1,-0.058,0.343
PCNP,2.33e-7,PEST proteolytic signal containing nuclear protein,-+,-+-+,--,0.8618904361618404,0.12100985824348146,-,0.242,0.61614925214894,0.041608989,65.1,1,-0.058,0.343
KLC1,2.46e-10,kinesin light chain 1,++,+-+-,-+,0.12293839605550336,0.8956682962886658,+,0.246,0.6092824616386068,0.07765263367967024,66.1,1,-0.058,0.343
KIAA1143,5e-7,KIAA1143,--,+++-,-+,0.12306623545694718,0.3386155040745375,+,0.246,0.608831088416296,0.044607779,66.2,1,-0.058,0.343
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,-++-,+-,0.12703935721165202,0.89610864292374115,+,0.254,0.5950317166722263,0.082265069,68.3,1,-0.058,0.343
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.5876731023691764,0.2584204614401343,69.5,1,-0.058,0.343
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,+-,0.45503040241723164,0.1293803595096775,-,0.259,0.5871016507542096,0.070474956,69.6,1,-0.058,0.343
KYNU,2.38e-6,kynureninase,+-,++++,Filtered_Out,0.1311868469078546,0.6739281721097948,+,0.262,0.5810797104678257,0.067972359,70.6,1,-0.058,0.343
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,----,-+,0.7654488639279344,0.13134871760567024,-,0.263,0.5805441673319335,0.119262365,70.7,1,-0.058,0.343
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.5710474943130487,0.2685050793260139,72.2,1,-0.058,0.343
FH,1.47e-6,fumarate hydratase,++,+++-,+-,0.13458979593994919,0.8768579667172403,+,0.269,0.5699578696706512,0.101872141,72.4,1,-0.058,0.343
FAM120AOS,2.42e-6,family with sequence similarity 120A opposite strand,++,+++-,NA,0.13689242658481313,0.7286539296331874,+,0.274,0.5625905823773814,0.083520232,73.6,1,-0.058,0.343
RPS6KL1,1.01e-7,ribosomal protein S6 kinase like 1,++,--++,--,0.2729714518878693,0.13837347957774893,-,0.277,0.5579171423706234,0.008210583,74.4,1,-0.058,0.343
ZNF660,2.47e-10,zinc finger protein 660,+-,----,Filtered_Out,0.915485252523237,0.14042538747791625,-,0.281,0.5515243734307892,0.128692417,75.5,1,-0.058,0.343
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.2791093653348262,0.14669289661356352,-,0.293,0.5325609200511774,0.034989513,78.9,1,-0.058,0.343
FANCL,4.58e-7,FA complementation group L,--,++--,-+,0.9231908136660625,0.14715199433730933,-,0.294,0.5312038519077341,0.105504612,79.2,1,-0.058,0.343
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,+-,+---,++,0.14880388418397025,0.14850440730374068,-,0.297,0.527230661529309,0.032353184,79.9,1,-0.058,0.343
ZNF184,3.34e-8,zinc finger protein 184,++,--+-,+-,0.2905364666833026,0.1496618985018609,-,0.299,0.5238587542705149,0.016954203,80.5,1,-0.058,0.343
RAB3B,1.61e-6,"RAB3B, member RAS oncogene family",--,+--+,+-,0.95001457271337,0.15074902143195787,-,0.301,0.5207155026819077,0.15635721,81.1,1,-0.058,0.343
EP300,2.3e-7,E1A binding protein p300,--,---+,+-,0.9554782279908343,0.15189550814720576,-,0.304,0.5174250732364063,0.238945934,81.7,1,-0.058,0.343
GINM1,2.54e-6,glycoprotein integral membrane 1,--,++--,-+,0.42005152427802966,0.1548694032491312,-,0.31,0.5090043794276904,0.048364513,83.3,1,-0.058,0.343
HSPE1-MOB4,2.29e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.49872909713757396,0.3171545182750501,85.3,1,-0.058,0.343
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,--,++++,+-,0.16110546212142068,0.48539161347218457,+,0.322,0.4918597393421328,0.01774485,86.7,1,-0.058,0.343
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-+,+---,--,0.97451616799220675,0.16325455970979674,-,0.327,0.4861046843481771,0.229519101,87.8,1,-0.058,0.343
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,-+,0.16325829335027062,0.4026636807220978,+,0.327,0.4860947521238246,0.079773764,87.8,1,-0.058,0.343
MAP9,7.15e-7,microtubule associated protein 9,++,-+--,++,0.1706504802739681,0.9185343262330372,+,0.341,0.4668624894533235,0.132613256,91.8,1,-0.058,0.343
DENND1A,1.54e-14,DENN domain containing 1A,++,--++,+-,0.19061575109116954,0.17188950368580289,-,0.344,0.46372064673281665,0.007451938,92.5,1,-0.058,0.343
DCC,2.57e-14,DCC netrin 1 receptor,++,----,Filtered_Out,0.7767502909172328,0.1722519150768703,-,0.345,0.46280594529369207,0.088550193,92.7,1,-0.058,0.343
FCF1,4.33e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.17265632334347694,0.5717712227532475,+,0.345,0.4617875158127787,0.050312127,92.9,1,-0.058,0.343
PSEN2,2.68e-6,presenilin 2,++,+-++,+-,0.18063309745629502,0.8108263697109037,+,0.361,0.4421726751598969,0.179651404,97.2,1,-0.058,0.343
MIER1,2.62e-6,MIER1 transcriptional regulator,--,++--,Filtered_Out,0.5958457102324345,0.1858515798982138,-,0.372,0.429803747012104,0.024035521,100,1,-0.058,0.343
ZNF445,3.53e-10,zinc finger protein 445,+-,+---,++,0.3938172177398292,0.18666588332826475,-,0.373,0.4279050545508696,0.031563494,100,1,-0.058,0.343
C1QTNF7,2.61e-6,C1q and TNF related 7,-+,--+-,Filtered_Out,0.8300888287544733,0.18792162269289345,-,0.376,0.42499325044127356,0.035265047,101,1,-0.058,0.343
AP3B1,3.15e-7,adaptor related protein complex 3 subunit beta 1,--,++-+,-+,0.34890107260675524,0.1895636385606852,-,0.379,0.421214968205775,0.028254588,102,1,-0.058,0.343
CCS,2.3e-6,copper chaperone for superoxide dismutase,+-,+-++,++,0.1899290526346021,0.8608003775477513,+,0.38,0.42037860234871965,0.070191266,102,1,-0.058,0.343
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+,++--,--,0.9599316514760037,0.1908503096490312,-,0.382,0.4182771354202673,0.060374167,103,1,-0.058,0.343
FAM172A,7.75e-10,family with sequence similarity 172 member A,--,-++-,NA,0.9547676458165705,0.19172078811151502,-,0.383,0.41630079874723763,0.2266093761804299,103,1,-0.058,0.343
TENM2,2.77e-14,teneurin transmembrane protein 2,+-,--+-,+-,0.8137596674913647,0.1944592020536864,-,0.389,0.41014150500589935,0.219467317,105,1,-0.058,0.343
