gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
SOX5,3.79e-9,SRY-box 5,++,----,Filtered_Out,0.8692338026758801,0.021822625155479645,-,0.0436,1.3600630114309675,0.040092956,11.7,1,-0.021,0.732
BEND4,1.3e-7,BEN domain containing 4,++,-+--,NA,0.7475104928913866,0.022518004184020404,-,0.045,1.346440108843991,0.003839183,12.1,1,-0.021,0.732
VRK2,9.97e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.38329027614749706,0.025253302333602484,-,0.0505,1.2966518261790088,0.026045818596663467,13.6,1,-0.021,0.732
PLA2R1,3.98e-7,phospholipase A2 receptor 1,-+,--+-,Filtered_Out,0.8766349159719689,0.026026336691820993,-,0.0521,1.2835569605636605,0.001639741,14,1,-0.021,0.732
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+-,+-++,++,0.02756038753710263,0.9750764556798959,+,0.0551,1.25868468427743,0.138466948,14.8,1,-0.021,0.732
C1QTNF7,2.61e-6,C1q and TNF related 7,--,--+-,Filtered_Out,0.9123044876096708,0.02804730516441904,-,0.0561,1.2510788645351192,0.035265047,15.1,1,-0.021,0.732
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,+-,++++,+-,0.02921693001436737,0.7538954380275519,+,0.0584,1.2333354240815049,0.004673783,15.7,1,-0.021,0.732
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,+-,NA,Filtered_Out,0.9692760398083585,0.030723960191641534,-,0.0614,1.2114928106025498,0.06144792038328307,16.5,1,-0.021,0.732
SEMA6D,4.1e-9,semaphorin 6D,+-,----,+-,0.28828005319476696,0.037320735549703846,-,0.0746,1.127019809721643,0.017508427,20.1,1,-0.021,0.732
CCS,2.3e-6,copper chaperone for superoxide dismutase,--,--++,++,0.037594847868419434,0.5592944404774106,+,0.0752,1.1238416725899762,0.014563279,20.2,1,-0.021,0.732
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,1.0807670051209888,0.08302960940428378,22.3,1,-0.021,0.732
EXT1,1.2e-6,exostosin glycosyltransferase 1,++,--+-,++,0.16322929115083787,0.04390096768214583,-,0.0878,1.056495911101087,0.012901779,23.6,1,-0.021,0.732
EPHB2,1.04e-6,EPH receptor B2,--,-+--,+-,0.9914839683611614,0.04588917845001224,-,0.0918,1.0372597217082609,0.039052528,24.7,1,-0.021,0.732
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,1.0352762207968846,0.09219848380941827,24.8,1,-0.021,0.732
KMT2A,1.28e-7,lysine methyltransferase 2A,++,--+-,+-,0.04943369672089516,0.7723585725418455,+,0.0989,1.0049469155128117,0.002699813,26.6,1,-0.021,0.732
FAM120A,3.67e-8,family with sequence similarity 120A,-+,--+-,+-,0.6139686397410362,0.050365164844894075,-,0.101,0.9968397446034771,0.037996298,27.1,1,-0.021,0.732
ZNF184,3.34e-8,zinc finger protein 184,+-,--+-,+-,0.8323255097103515,0.05087080482999512,-,0.102,0.9925013956517696,0.031178017,27.4,1,-0.021,0.732
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.9841346020901531,0.10372069015924823,27.9,1,-0.021,0.732
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8572208267650834,0.054029695102267634,-,0.108,0.9663374875792834,0.017922949,29.1,1,-0.021,0.732
PQLC2L,7.05e-9,PQ loop repeat containing 2 like,+-,----,Filtered_Out,0.8417530724735622,0.05719863779030357,-,0.114,0.9415843183261922,0.016788057,30.8,1,-0.021,0.732
HSPA1A,8.13e-8,heat shock protein family A (Hsp70) member 1A,--,----,--,0.9844956706769907,0.058131226504916575,-,0.116,0.9345605181472559,0.074291107,31.3,1,-0.021,0.732
SGCZ,9.76e-10,sarcoglycan zeta,++,--++,Filtered_Out,0.05883325640087126,0.5794290291258597,+,0.118,0.9293471172304053,0.003670155,31.7,1,-0.021,0.732
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,--,--++,--,0.9703174831550145,0.059451031385253185,-,0.119,0.9248106109651816,0.083292603,32,1,-0.021,0.732
PAX6,1.67e-9,paired box 6,++,+---,--,0.913191429870657,0.060555415202756126,-,0.121,0.9168170180870545,0.052480524,32.6,1,-0.021,0.732
MYRF,1.68e-8,myelin regulatory factor,+-,-+-+,-+,0.11510115219329195,0.06076755942899211,-,0.122,0.9152982099469997,0.006945037,32.7,1,-0.021,0.732
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,+-,----,+-,0.9428428058916487,0.06110734269118172,-,0.122,0.9128766058992669,0.142066444,32.9,1,-0.021,0.732
MANEA,1.88e-6,mannosidase endo-alpha,++,++--,-+,0.0646437249757617,0.17869102007308948,+,0.129,0.8884436304276561,7.71466e-4,34.8,1,-0.021,0.732
ACTL8,6.06e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.8759658326767304,0.1330559093161177,35.8,1,-0.021,0.732
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,++,----,--,0.8176164246007749,0.07306454542749138,-,0.146,0.8352633176718365,0.037415407,39.3,1,-0.021,0.732
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.07337275957445326,0.382842761445356,+,0.147,0.8334351509908376,0.00745309,39.5,1,-0.021,0.732
ETFDH,1.44e-6,electron transfer flavoprotein dehydrogenase,++,+-+-,+-,0.0740525202844135,0.20183266183500734,+,0.148,0.8294301605606598,0.007798596,39.8,1,-0.021,0.732
ASXL3,2.06e-6,ASXL transcriptional regulator 3,++,--+-,+-,0.07571671828984065,0.1732641572666829,+,0.151,0.8197782218057369,0.002256491,40.7,1,-0.021,0.732
TCF4,4.55e-16,transcription factor 4,++,----,++,0.07719631244109759,0.1419887956421272,+,0.154,0.8113734491393082,0.002236053,41.5,1,-0.021,0.732
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,++,--+-,-+,0.07738073816202598,0.36876328997957436,+,0.155,0.8103371360435095,0.03551685141941831,41.6,1,-0.021,0.732
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,++,+-+-,++,0.07922911073455413,0.8222896656860139,+,0.158,0.8000852228918689,0.04356264,42.6,1,-0.021,0.732
ZMAT2,2.44e-6,zinc finger matrin-type 2,--,++++,--,0.08083976782500374,0.5497548379836295,+,0.162,0.7913449468018137,0.048300204,43.5,1,-0.021,0.732
ZC3H7B,2.91e-8,zinc finger CCCH-type containing 7B,-+,--++,++,0.08380021586670364,0.7327116509194063,+,0.168,0.7757248669754623,0.00588712,45.1,1,-0.021,0.732
ESR2,2.67e-9,estrogen receptor 2,++,+++-,Filtered_Out,0.0878462551896981,0.961712844175065,+,0.176,0.7552467517103323,0.058910126,47.3,1,-0.021,0.732
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,++,+---,Filtered_Out,0.8658653661557689,0.08806830869973989,-,0.176,0.7541503482837438,0.037615917,47.4,1,-0.021,0.732
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",--,++++,++,0.0894769325957734,0.8876065674166811,+,0.179,0.7472589169262154,0.141990918,48.1,1,-0.021,0.732
MGAT4C,1.22e-6,MGAT4 family member C,++,+---,--,0.5666718546038534,0.08982504350191432,-,0.18,0.7455725681321759,0.008288091,48.3,1,-0.021,0.732
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.6808370858951942,0.0912790031326565,-,0.183,0.7385991158744859,0.072541244,49.1,1,-0.021,0.732
TYR,6.97e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.7299554164491266,0.18622783035356313,50.1,1,-0.021,0.732
FAM172A,7.75e-10,family with sequence similarity 172 member A,++,+++-,NA,0.09338288380964087,0.9379903765194488,+,0.187,0.728702722840661,0.094309045,50.2,1,-0.021,0.732
ZNF35,4.66e-7,zinc finger protein 35,+-,--+-,--,0.9457966881583849,0.09390211279939915,-,0.188,0.7262946403255246,0.170828674,50.5,1,-0.021,0.732
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,++,++-+,NA,0.09623904726951625,0.9681426118419892,+,0.192,0.7156186893354846,0.150142545,51.8,1,-0.021,0.732
NICN1,5.99e-7,nicolin 1,--,+-++,--,0.9532884199590238,0.09701109801220353,-,0.194,0.7121485841959788,0.06256078913085429,52.2,1,-0.021,0.732
SF3B1,1.78e-8,splicing factor 3b subunit 1,++,+-+-,++,0.09771753894717737,0.8210417467521564,+,0.195,0.708997483766095,0.034139419,52.6,1,-0.021,0.732
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,----,-+,0.4226030905159385,0.09892407157246302,-,0.198,0.7036680213428437,0.016135211,53.2,1,-0.021,0.732
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,++,--++,Filtered_Out,0.10133108277918934,0.9277923764988458,+,0.203,0.6932273209808081,0.077200373,54.5,1,-0.021,0.732
ARHGEF25,1.9e-6,Rho guanine nucleotide exchange factor 25,-+,+-++,NA,0.10185740640772688,0.8112284345405696,+,0.204,0.6909773907832434,0.046225293,54.8,1,-0.021,0.732
CDH9,9.7e-7,cadherin 9,++,+-+-,+-,0.10305189652685995,0.9029696374397408,+,0.206,0.6859140155611954,0.028128689,55.4,1,-0.021,0.732
ADCK3,1.43e-8,coenzyme Q8A,+-,++--,+-,0.10647083388062574,0.6535863790373553,+,0.213,0.6717393488567589,0.010694757,57.3,1,-0.021,0.732
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.6605837770563253,0.2184822818373743,58.8,1,-0.021,0.732
SLC30A9,2.62e-7,solute carrier family 30 member 9,++,++--,+-,0.1100324818200223,0.8944402846339052,+,0.22,0.657449095606586,0.090189898,59.2,1,-0.021,0.732
ATP1A3,2.03e-6,ATPase Na+/K+ transporting subunit alpha 3,-+,-+++,++,0.11257190596766214,0.8141725267323857,+,0.225,0.6475399850957811,0.054018165,60.6,1,-0.021,0.732
ACVR1B,5.28e-7,activin A receptor type 1B,++,-+-+,++,0.1129779046012899,0.988704176372689,+,0.226,0.6459764887112122,0.139133489,60.8,1,-0.021,0.732
ZNF536,1.62e-6,zinc finger protein 536,--,-+-+,-+,0.6185368906439751,0.11302658302826088,-,0.226,0.6457894059433443,0.033369476,60.8,1,-0.021,0.732
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,++++,NA,0.34461100353255747,0.11595660688627678,-,0.232,0.6346745057603942,0.05027855622847544,62.4,1,-0.021,0.732
B3GALTL,5.7e-12,beta 3-glucosyltransferase,+-,----,-+,0.6824871844717798,0.11632291207174715,-,0.233,0.6333047383927539,0.04530435,62.6,1,-0.021,0.732
PCDHA7,2.25e-6,protocadherin alpha 7,++,----,NA,0.11816110375345741,0.5870529084584891,+,0.236,0.6264954652295099,0.053543035311651846,63.6,1,-0.021,0.732
BAD,1.35e-6,BCL2 associated agonist of cell death,--,++-+,--,0.6993349807070661,0.11847942412793623,-,0.237,0.6253270697164132,0.091804798,63.7,1,-0.021,0.732
PRR34,5.59e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.7002017947862441,0.11877272016694551,-,0.238,0.6242533014133111,0.0553089745945413,63.9,1,-0.021,0.732
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.12103077221882518,0.9526857727830454,+,0.242,0.616074200087708,0.096826361,65.1,1,-0.021,0.732
MIER1,2.62e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.12441551412001162,0.8332712363249277,+,0.249,0.6040954658090874,0.088748035,66.9,1,-0.021,0.732
FNIP2,7.22e-7,folliculin interacting protein 2,++,-+--,NA,0.12568002063059952,0.8064514146070272,+,0.251,0.5997037610138823,0.076117337,67.6,1,-0.021,0.732
RHOA,7.1e-7,ras homolog family member A,+-,-+++,++,0.13114936239934535,0.934110886266321,+,0.262,0.5812038207868411,0.027552715,70.6,1,-0.021,0.732
SDK1,9.19e-9,sidekick cell adhesion molecule 1,++,--++,Filtered_Out,0.8789835817308449,0.13434953392939183,-,0.269,0.5707338401708092,0.086095119,72.3,1,-0.021,0.732
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,++,++++,++,0.13515980397214436,0.9628949116926544,+,0.27,0.5681224511079584,0.206579592,72.7,1,-0.021,0.732
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,+++-,Filtered_Out,0.1358211973144956,0.9755199556579033,+,0.272,0.5660024497206316,0.225946025,73.1,1,-0.021,0.732
ZNF322,3.72e-7,zinc finger protein 322,++,-+-+,++,0.13628507738365384,0.95014909505159,+,0.273,0.5645216992330535,0.063465169,73.3,1,-0.021,0.732
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,-+++,+-,0.1387329555445033,0.4356868446752995,+,0.277,0.5567903658217906,0.013698221,74.6,1,-0.021,0.732
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,--,+--+,--,0.9923176535599791,0.14459945523368603,-,0.289,0.5388033475424429,0.2436324940890718,77.8,1,-0.021,0.732
CACNA2D1,2.52e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,+++-,--,0.14492757726733865,0.5128006093991804,+,0.29,0.5378189721051382,0.080146995,78,1,-0.021,0.732
TMEM42,4.87e-7,transmembrane protein 42,--,++-+,NA,0.1453382854401227,0.8011453825775265,+,0.291,0.5365899718328835,0.090333036,78.2,1,-0.021,0.732
CNTNAP5,3.89e-9,contactin associated protein like 5,++,-+++,Filtered_Out,0.14950462624872354,0.9034770851681815,+,0.299,0.5243153727243547,0.046032215,80.4,1,-0.021,0.732
CTNNA3,1.69e-10,catenin alpha 3,--,-+-+,Filtered_Out,0.8390369190089167,0.1509144622311497,-,0.302,0.5202391438432327,0.13821207220180798,81.2,1,-0.021,0.732
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,++,--+-,-+,0.8046763742682068,0.15289893346432787,-,0.306,0.5145655483035066,0.045154207,82.3,1,-0.021,0.732
PCNP,2.33e-7,PEST proteolytic signal containing nuclear protein,++,++-+,-+,0.15600811000574913,0.49092110781752896,+,0.312,0.5058228288072282,0.042241479,83.9,1,-0.021,0.732
DENND1B,1.45e-8,DENN domain containing 1B,++,--+-,+-,0.7899939390687543,0.15666174987769974,-,0.313,0.5040070311273582,0.097467592,84.3,1,-0.021,0.732
PHF2,2.32e-6,PHD finger protein 2,+-,--++,+-,0.15694188878996068,0.5803046607127477,+,0.314,0.5032311293129587,0.043558052,84.4,1,-0.021,0.732
TMEM106B,1.22e-12,transmembrane protein 106B,++,++--,-+,0.1580359031706072,0.33381566153028347,+,0.316,0.5002142415742706,0.053012686,85,1,-0.021,0.732
BTN3A3,6.6e-8,butyrophilin subfamily 3 member A3,--,++++,++,0.15833776126284294,0.7414857365050982,+,0.317,0.49938550417736266,0.053471551,85.2,1,-0.021,0.732
KLC1,2.46e-10,kinesin light chain 1,--,+---,--,0.8888386379285247,0.15975034150102363,-,0.32,0.495528209105884,0.159875365,85.9,1,-0.021,0.732
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.35270793075929785,0.1615770605762863,-,0.323,0.49059030119138186,0.079597342,86.9,1,-0.021,0.732
PCDH9,3.53e-10,protocadherin 9,++,-+--,-+,0.4152259093324728,0.1616674841644877,-,0.323,0.49034732436746914,0.05541714,87,1,-0.021,0.732
TRMT10C,1.08e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--,++--,+-,0.16173066502414035,0.7816508801141515,+,0.323,0.49017763199831377,0.017959925,87,1,-0.021,0.732
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.16344472200456178,0.4883884554171988,+,0.327,0.48559910353284075,0.04557397,87.9,1,-0.021,0.732
CRB1,2.5e-7,crumbs cell polarity complex component 1,++,+---,++,0.16536891659386782,0.7989610550521686,+,0.331,0.4805161231846583,0.14114897,89,1,-0.021,0.732
USP3,2.49e-6,ubiquitin specific peptidase 3,+-,+---,-+,0.48207438227446897,0.16539779871070676,-,0.331,0.48044027913251924,0.046964754,89,1,-0.021,0.732
GINM1,2.54e-6,glycoprotein integral membrane 1,+-,+++-,++,0.16595525847792686,0.9116357199578864,+,0.332,0.4789789862671103,0.050885112,89.3,1,-0.021,0.732
GRIK5,2.06e-7,glutamate ionotropic receptor kainate type subunit 5,-+,--++,++,0.17080128561237318,0.6647882762081094,+,0.342,0.46647886905880387,0.079227715,91.9,1,-0.021,0.732
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--,----,-+,0.982999226644389,0.1710504429135253,-,0.342,0.4658458012627541,0.273971011,92,1,-0.021,0.732
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,++,--+-,-+,0.7264370691723094,0.17244315609424404,-,0.345,0.4623240415240867,0.074851432,92.8,1,-0.021,0.732
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.8856704879604291,0.1765826535992731,-,0.353,0.4520219654349238,0.134107215,95,1,-0.021,0.732
ZKSCAN3,1.16e-8,zinc finger with KRAB and SCAN domains 3,++,+-++,Filtered_Out,0.17825267395036748,0.9286456361484503,+,0.357,0.44793395095556976,0.109693971,95.9,1,-0.021,0.732
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.17866750747070267,0.25359802924084973,+,0.357,0.4469244255810419,0.018096816,96.1,1,-0.021,0.732
FADS1,1.25e-7,fatty acid desaturase 1,+-,+---,-+,0.5607992124281352,0.1797311942985065,-,0.359,0.44434654416649194,0.071401741,96.7,1,-0.021,0.732
ZNF165,1.95e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.1800915815535759,0.47283181416953063,+,0.36,0.4434765922953825,0.118807042,96.9,1,-0.021,0.732
LIN28B,6.57e-10,lin-28 homolog B,++,--+-,Filtered_Out,0.5088565508754883,0.18076717447155047,-,0.362,0.44185043461350026,0.060373658,97.3,1,-0.021,0.732
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,--,0.18349289299636853,0.2427977308981496,+,0.367,0.4353507564140287,0.074107196,98.7,1,-0.021,0.732
ZNF660,2.47e-10,zinc finger protein 660,++,----,Filtered_Out,0.6502743889852103,0.18411254972072988,-,0.368,0.43388661187380845,0.128692417,99.1,1,-0.021,0.732
YLPM1,3.52e-10,YLP motif containing 1,+-,--++,NA,0.84363728416845285,0.18511017627790158,-,0.37,0.4315397099490923,0.130352745,99.6,1,-0.021,0.732
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,+++-,+-,0.18616767545592663,0.8194582007649399,+,0.372,0.42906572828038997,0.124983684,100,1,-0.021,0.732
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.8043185151223875,0.18837633225298978,-,0.377,0.42394366754378326,0.102018836,101,1,-0.021,0.732
LST1,5.42e-9,leukocyte specific transcript 1,--,++++,--,0.31662737279911507,0.18933364994809315,-,0.379,0.42174219709152094,0.162355657,102,1,-0.021,0.732
IGSF6,1.56e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.1943831220286145,0.9454666066454125,+,0.389,0.4103114511946091,0.311404458,105,1,-0.021,0.732
RANGAP1,3.07e-8,Ran GTPase activating protein 1,--,++++,+-,0.19443923821434064,0.712238702347403,+,0.389,0.4101860934350383,0.05282612,105,1,-0.021,0.732
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,++,0.28815533998403625,0.19489883886017553,-,0.39,0.40916075258689727,0.070474956,105,1,-0.021,0.732
KIAA1143,5e-7,KIAA1143,+-,++--,-+,0.5853628039047524,0.19497280175261356,-,0.39,0.4089959718073243,0.025684644,105,1,-0.021,0.732
PCDHA3,1.06e-7,protocadherin alpha 3,++,+++-,Filtered_Out,0.19691135184685454,0.7453306093934973,+,0.394,0.40469925060349615,0.09105193,106,1,-0.021,0.732
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.19822734784261364,0.8873619120948576,+,0.396,0.40180643391525456,0.26080212193952085,107,1,-0.021,0.732
PROX2,7.55e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.39783496373655136,0.4000967616626552,108,1,-0.021,0.732
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.3977205029639136,0.4002022233291628,108,1,-0.021,0.732
ASTN2,2.19e-11,astrotactin 2,+-,---+,-+,0.7868927932079248,0.20013414671440957,-,0.4,0.39764881043017497,0.128187473,108,1,-0.021,0.732
TRMT61A,3.68e-9,tRNA methyltransferase 61A,--,+---,NA,0.9077378329388712,0.2048313793470253,-,0.41,0.3875735147600704,0.16920205756474582,110,1,-0.021,0.732
MARK3,2.68e-7,microtubule affinity regulating kinase 3,+-,+-+-,++,0.5949334985413925,0.20531890121843363,-,0.411,0.3865410729049401,0.050827598,110,1,-0.021,0.732
MAP9,7.15e-7,microtubule associated protein 9,++,++--,-+,0.37584351740854693,0.20631190497829086,-,0.413,0.3844457152033711,0.010768352,111,1,-0.021,0.732
ZNF638,1.83e-7,zinc finger protein 638,+-,+-+-,NA,0.8919239377518997,0.21020580992097423,-,0.42,0.37632528892472195,0.099789185,113,1,-0.021,0.732
RFWD2,7e-9,COP1 E3 ubiquitin ligase,+-,--+-,++,0.21127020526359663,0.6991121914090068,+,0.423,0.37413175007588534,0.036901,114,1,-0.021,0.732
TMEM67,3.38e-7,transmembrane protein 67,-+,+-+-,Filtered_Out,0.4528828048269186,0.21466230990719698,-,0.429,0.367214205993063,0.075254204,115,1,-0.021,0.732
ANKK1,5.17e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.36266585436912097,0.43384454946143647,117,1,-0.021,0.732
PLCL1,7.79e-7,phospholipase C like 1 (inactive),+-,++--,--,0.4681914070901778,0.21825857316872754,-,0.437,0.3599986925918829,0.019769308,117,1,-0.021,0.732
PSORS1C2,2.98e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.3592228562590179,0.4372976502528231,118,1,-0.021,0.732
PCDHA2,4.57e-8,protocadherin alpha 2,++,---+,Filtered_Out,0.22066896768597366,0.4116943874436019,+,0.441,0.3552287409991645,0.063020627,119,1,-0.021,0.732
DCDC1,7.46e-9,doublecortin domain containing 1,++,+++-,Filtered_Out,0.22651762087394792,0.8962183889423692,+,0.453,0.3438680127745268,0.094411251,122,1,-0.021,0.732
DCDC5,2.49e-9,doublecortin domain containing 1,++,+++-,Filtered_Out,0.22651762087394792,0.8962183889423692,+,0.453,0.3438680127745268,0.094411251,122,1,-0.021,0.732
CDH22,1.88e-7,cadherin 22,--,+-++,+-,0.39037135928988403,0.22751963224498167,-,0.455,0.34195112726465277,0.050854052,122,1,-0.021,0.732
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,+-,+---,++,0.22862424398463704,0.5874314692566388,+,0.457,0.3398477219755181,0.077669288,123,1,-0.021,0.732
GRM5,6.21e-17,glutamate metabotropic receptor 5,++,-+--,Filtered_Out,0.2304255952751116,0.548836800066477,+,0.461,0.3364392862282723,0.076847424,124,1,-0.021,0.732
FADS2,1.94e-8,fatty acid desaturase 2,+-,+---,+-,0.9207919633703066,0.23160662235320026,-,0.463,0.33421903127399644,0.238434543,125,1,-0.021,0.732
ZFHX4,5.27e-9,zinc finger homeobox 4,--,----,++,0.8022446918363787,0.2342532750221832,-,0.469,0.329284332997677,0.18138203,126,1,-0.021,0.732
NOX4,1.16e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.23793107327975185,0.5425583520206497,+,0.476,0.3225188406817424,0.036399682,128,1,-0.021,0.732
OLFM4,1.7e-12,olfactomedin 4,++,+++-,Filtered_Out,0.23902824014308294,0.9409529409548192,+,0.478,0.32052079035951414,0.362975018,129,1,-0.021,0.732
PPID,2.41e-6,peptidylprolyl isomerase D,+-,++++,-+,0.24079466978145617,0.6934225375889277,+,0.482,0.317323135164359,0.079986113,130,1,-0.021,0.732
PCDHA1,5.44e-8,protocadherin alpha 1,--,-+--,NA,0.9491898237042297,0.24330499569026226,-,0.487,0.3128189781078709,0.342846627,131,1,-0.021,0.732
