gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
BTN1A1,7.4e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,1.0807670051209888,0.08302960940428378,22.3,1,0.0666,0.276
FAM172A,7.75e-10,family with sequence similarity 172 member A,++,+++-,NA,0.04206637610611561,0.9877180161550877,+,0.0841,1.0750349038927272,0.094309045,22.6,1,0.0666,0.276
BEND4,1.3e-7,BEN domain containing 4,++,----,NA,0.7610200934988389,0.04226815778879848,-,0.0845,1.0729566843422018,0.04380202,22.7,1,0.0666,0.276
EPHB2,1.04e-6,EPH receptor B2,--,----,+-,0.992470314622498,0.044430933545987684,-,0.0889,1.0512845659632166,0.039052528,23.9,1,0.0666,0.276
CTNNA3,1.69e-10,catenin alpha 3,--,-+--,Filtered_Out,0.9603956248054109,0.04605227944685541,-,0.0921,1.035718873023761,0.086233022,24.8,1,0.0666,0.276
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,1.0352762207968846,0.09219848380941827,24.8,1,0.0666,0.276
TMEM106B,1.22e-12,transmembrane protein 106B,++,++--,-+,0.05045425955533742,0.4376285080683854,+,0.101,0.9960721672955358,0.004060218,27.1,1,0.0666,0.276
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.9841346020901531,0.10372069015924823,27.9,1,0.0666,0.276
KMT2A,1.28e-7,lysine methyltransferase 2A,++,--+-,+-,0.05280570947017636,0.46911525536605597,+,0.106,0.9762891223829282,0.002699813,28.4,1,0.0666,0.276
SLC30A9,2.62e-7,solute carrier family 30 member 9,++,++--,+-,0.052866607526036564,0.9103301725009147,+,0.106,0.9757885619088442,0.02130154,28.4,1,0.0666,0.276
RHOA,7.1e-7,ras homolog family member A,+-,-+++,++,0.05400853127092663,0.9512604588294631,+,0.108,0.9665076372678417,0.027552715,29.1,1,0.0666,0.276
C1QTNF7,2.61e-6,C1q and TNF related 7,--,--++,Filtered_Out,0.8178084756339066,0.054268243607376386,-,0.109,0.9644242384773505,0.049122759809276224,29.2,1,0.0666,0.276
DENND1A,1.54e-14,DENN domain containing 1A,-+,--++,--,0.7214506390637886,0.05564591621542929,-,0.111,0.9535367068276028,0.023716386,29.9,1,0.0666,0.276
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,+-,----,+-,0.9426500078988267,0.05714646771596362,-,0.114,0.9419806129796127,0.142066444,30.7,1,0.0666,0.276
HLA-B,4.33e-11,"major histocompatibility complex, class I, B",--,++++,++,0.05936872221410092,0.8880856448539858,+,0.119,0.9254123025775006,0.141990918,31.9,1,0.0666,0.276
PCDHA4,3.57e-7,protocadherin alpha 4,++,+++-,NA,0.061816191413861875,0.8966549437784526,+,0.124,0.9078677603039245,0.013924381,33.3,1,0.0666,0.276
ASTN2,2.19e-11,astrotactin 2,+-,----,-+,0.9041453509338779,0.06344112777976847,-,0.127,0.8965991095949332,0.021753736,34.1,1,0.0666,0.276
TMEM42,4.87e-7,transmembrane protein 42,--,++-+,NA,0.06501689409703801,0.818348900587735,+,0.13,0.8859437852345944,0.024523215,35,1,0.0666,0.276
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.6803587292610762,0.06604886342934942,-,0.132,0.8791046556725101,0.072541244,35.5,1,0.0666,0.276
ACTL8,6.06e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.8759658326767304,0.1330559093161177,35.8,1,0.0666,0.276
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,++,--++,-+,0.0689554545406323,0.5911325802527267,+,0.138,0.8604013787378043,0.03551685141941831,37.1,1,0.0666,0.276
CNTNAP5,3.89e-9,contactin associated protein like 5,++,-+++,Filtered_Out,0.06927438126763327,0.9418732188259208,+,0.139,0.8583973488171902,0.046032215,37.3,1,0.0666,0.276
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,+-,+-++,+-,0.07044227814399953,0.7240133596397275,+,0.141,0.8511366114790367,0.004673783,37.9,1,0.0666,0.276
MARCH10,2.76e-7,membrane associated ring-CH-type finger 10,+-,+-++,NA,0.18368193534838187,0.07105804223125521,-,0.142,0.8473567665623253,0.017448756,38.2,1,0.0666,0.276
RABEPK,1.56e-6,Rab9 effector protein with kelch motifs,--,-+++,--,0.8420753497466523,0.07191521991382957,-,0.144,0.8421491914901331,0.083292603,38.7,1,0.0666,0.276
TCF4,4.55e-16,transcription factor 4,++,-+--,++,0.07311729409614094,0.7442183124009576,+,0.146,0.8349498935585378,0.039427715,39.3,1,0.0666,0.276
CRB1,2.5e-7,crumbs cell polarity complex component 1,++,++--,++,0.0734478495712295,0.9584304016903672,+,0.147,0.8329909194312602,0.14114897,39.5,1,0.0666,0.276
SGCZ,9.76e-10,sarcoglycan zeta,++,--++,Filtered_Out,0.07406017790673278,0.5663245434788002,+,0.148,0.8293852533628119,0.003670155,39.8,1,0.0666,0.276
PCDHA1,5.44e-8,protocadherin alpha 1,--,----,NA,0.9720028384432496,0.07893437702466738,-,0.158,0.8017038186096486,0.09718751,42.5,1,0.0666,0.276
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,+-,-+++,Filtered_Out,0.0798958162544957,0.922471795770575,+,0.16,0.7964459662630587,0.01969796,43,1,0.0666,0.276
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,++++,Filtered_Out,0.08557656294634959,0.9850631732259949,+,0.171,0.7666151646210315,0.194865137,46,1,0.0666,0.276
MANEA,1.88e-6,mannosidase endo-alpha,++,++--,-+,0.08854690989391657,0.1823454361427781,+,0.177,0.7517965945347933,0.001451269,47.6,1,0.0666,0.276
PRR34,5.59e-8,PRR34 long non-coding RNA,--,+-+-,Filtered_Out,0.8898189987276995,0.08965715553230061,-,0.179,0.7463850480375838,0.0553089745945413,48.2,1,0.0666,0.276
DRD2,5.35e-14,dopamine receptor D2,-+,--+-,NA,0.8850045708623404,0.09022071466288961,-,0.18,0.7436637413956517,0.01596144,48.5,1,0.0666,0.276
ZNF536,1.62e-6,zinc finger protein 536,--,-+--,-+,0.6854383997530978,0.0904547590541372,-,0.181,0.7425385832056445,0.033369476,48.7,1,0.0666,0.276
OLFM4,1.7e-12,olfactomedin 4,++,++++,Filtered_Out,0.09140338843147565,0.9591427596751452,+,0.183,0.738007708494799,0.068422169,49.2,1,0.0666,0.276
EXT1,1.2e-6,exostosin glycosyltransferase 1,++,--++,++,0.12559139418839718,0.09153771239427545,-,0.183,0.7373699494996756,0.010276231,49.2,1,0.0666,0.276
TYR,6.97e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.7299554164491266,0.18622783035356313,50.1,1,0.0666,0.276
EYS,1.32e-6,eyes shut homolog,++,+-++,NA,0.09410102145315337,0.7417082065282097,+,0.188,0.7253756666785774,0.063425252,50.6,1,0.0666,0.276
TRAF3,3.17e-7,TNF receptor associated factor 3,-+,---+,+-,0.8500039202028126,0.09528879651645245,-,0.191,0.7199281624291324,0.070537547,51.3,1,0.0666,0.276
MICB,2.62e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.09555048031378603,0.9058255263882724,+,0.191,0.7187371298251277,0.082106921,51.4,1,0.0666,0.276
MEGF11,1.78e-10,multiple EGF like domains 11,++,++++,Filtered_Out,0.09769911541479936,0.9805270926240257,+,0.195,0.7090793727790735,0.281680907,52.6,1,0.0666,0.276
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,++,++++,++,0.10045980788841745,0.9635702926436283,+,0.201,0.6969776610229401,0.206579592,54,1,0.0666,0.276
CCS,2.3e-6,copper chaperone for superoxide dismutase,--,--++,++,0.10270829613539048,0.6679171466654158,+,0.205,0.6873644797231151,0.014563279,55.3,1,0.0666,0.276
PCDHA7,2.25e-6,protocadherin alpha 7,++,-+--,NA,0.10313091463873626,0.4173007531307688,+,0.206,0.6855811349350713,0.045500336,55.5,1,0.0666,0.276
ADCK3,1.43e-8,coenzyme Q8A,+-,++--,+-,0.10372362689956174,0.626523922550443,+,0.207,0.6830923100168885,0.010694757,55.8,1,0.0666,0.276
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.10389299637739062,0.1485871327449224,+,0.208,0.6823837324012807,0.00745309,55.9,1,0.0666,0.276
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,--,--++,Filtered_Out,0.48253366131582354,0.10790019089673822,-,0.216,0.6659477912997561,0.006573579,58.1,1,0.0666,0.276
OR12D3,1.2e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.6605837770563253,0.2184822818373743,58.8,1,0.0666,0.276
NICN1,5.99e-7,nicolin 1,--,+-++,--,0.9575046554528039,0.10962117084463126,-,0.219,0.6590755679513521,0.06256078913085429,59,1,0.0666,0.276
ZHX3,2.34e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8578805970509182,0.10997604145109914,-,0.22,0.657671920985832,0.11068477,59.2,1,0.0666,0.276
POGZ,3.16e-7,pogo transposable element derived with ZNF domain,++,--+-,-+,0.8093584410135952,0.11478388622826807,-,0.23,0.639089079804844,0.032245022,61.8,1,0.0666,0.276
PCDHA3,1.06e-7,protocadherin alpha 3,++,+++-,Filtered_Out,0.11618923990335972,0.7016402686693222,+,0.232,0.6338040937255172,0.067578583,62.5,1,0.0666,0.276
KDM3A,1.76e-9,lysine demethylase 3A,+-,++--,NA,0.7357102324487457,0.11667920235839659,-,0.233,0.631976552797285,0.040987472,62.8,1,0.0666,0.276
SGIP1,1.68e-9,SH3 domain GRB2 like endophilin interacting protein 1,++,----,--,0.8186921983147538,0.12494121961182214,-,0.25,0.6022642633463198,0.113537608,67.2,1,0.0666,0.276
TRMT10C,1.08e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--,++--,+-,0.12506374902916295,0.838318199590298,+,0.25,0.6018385609743073,0.017959925,67.3,1,0.0666,0.276
ZNF184,3.34e-8,zinc finger protein 184,+-,--+-,+-,0.8114330850946655,0.1258383840863998,-,0.252,0.5991568715394918,0.031178017,67.7,1,0.0666,0.276
CELF2,7.52e-8,CUGBP Elav-like family member 2,++,----,+-,0.35261767011559514,0.12771926864415625,-,0.255,0.5927135813517672,0.035818179,68.7,1,0.0666,0.276
BAD,1.35e-6,BCL2 associated agonist of cell death,--,++-+,--,0.2376462126826859,0.13007778593410355,-,0.26,0.5847668681892295,0.007651586,70,1,0.0666,0.276
RTN1,1.71e-8,reticulon 1,++,++-+,--,0.13366540711637567,0.4607271053353607,+,0.267,0.5729509788418707,0.063983887,71.9,1,0.0666,0.276
ZNF638,1.83e-7,zinc finger protein 638,+-,+++-,NA,0.6967963361957873,0.13387350277417026,-,0.268,0.5722753775683913,0.011210283,72,1,0.0666,0.276
CAMKK2,1.88e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,-+++,+-,0.13476620579886736,0.4340769662923188,+,0.27,0.5693890029014606,0.013698221,72.5,1,0.0666,0.276
B3GALTL,5.7e-12,beta 3-glucosyltransferase,+-,-+--,-+,0.6724368445050798,0.13655286687998036,-,0.273,0.5636691819028463,0.04530435,73.5,1,0.0666,0.276
CKB,1.76e-8,creatine kinase B,--,++++,--,0.13745594255165056,0.26924188455028353,+,0.275,0.560806484153607,0.004117161,74,1,0.0666,0.276
GINM1,2.54e-6,glycoprotein integral membrane 1,+-,+++-,++,0.13879030108466697,0.9313602706208917,+,0.278,0.5566108864346444,0.050885112,74.7,1,0.0666,0.276
PTPRS,2.3e-6,protein tyrosine phosphatase receptor type S,+-,--++,--,0.973698237015263,0.14017187345469348,-,0.28,0.5523091264320272,0.143634825,75.4,1,0.0666,0.276
ZNF322,3.72e-7,zinc finger protein 322,++,---+,++,0.14067750950886557,0.938313188333305,+,0.281,0.5507453331765488,0.063465169,75.7,1,0.0666,0.276
ARHGEF25,1.9e-6,Rho guanine nucleotide exchange factor 25,-+,+-++,NA,0.14069703813700393,0.7558620570328681,+,0.281,0.5506850492914269,0.07013719,75.7,1,0.0666,0.276
PCDH9,3.53e-10,protocadherin 9,++,-+--,-+,0.3659626594067099,0.14119489943571417,-,0.282,0.5491509959129657,0.050420538,76,1,0.0666,0.276
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,--,+---,--,0.9934206364135395,0.1465087438518262,-,0.293,0.5331064595552482,0.2436324940890718,78.8,1,0.0666,0.276
PLCL1,7.79e-7,phospholipase C like 1 (inactive),+-,++--,--,0.7950220917096797,0.14721167666483392,-,0.294,0.5310277452178155,0.095847013,79.2,1,0.0666,0.276
RFTN2,5.41e-7,raftlin family member 2,--,++--,-+,0.736009894139537,0.15205742610301404,-,0.304,0.5169623694855523,0.102018836,81.8,1,0.0666,0.276
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.25558405580108445,0.15321291821101019,-,0.306,0.513674619775508,0.018096816,82.4,1,0.0666,0.276
TMEM67,3.38e-7,transmembrane protein 67,-+,++++,Filtered_Out,0.15546433742259658,0.9600431983625496,+,0.311,0.5073392240720344,0.273909536,83.6,1,0.0666,0.276
ATP1A3,2.03e-6,ATPase Na+/K+ transporting subunit alpha 3,-+,--++,++,0.15666792188839748,0.63923579834047,+,0.313,0.5039899215432354,0.054018165,84.3,1,0.0666,0.276
HARS2,1.35e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,++-+,+-,0.16259338028920658,0.7335850415993835,+,0.325,0.48786714427349204,0.088221866,87.5,1,0.0666,0.276
FNIP2,7.22e-7,folliculin interacting protein 2,++,-+--,NA,0.16440589921634052,0.8045503552611712,+,0.329,0.48305260748759016,0.14901850256176566,88.5,1,0.0666,0.276
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,++,+++-,++,0.164525755373669,0.8839727123448202,+,0.329,0.48273611091860835,0.054440379,88.5,1,0.0666,0.276
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,++,-+++,Filtered_Out,0.16573252896485666,0.9599458098665806,+,0.331,0.47956224689161653,0.16857646,89.2,1,0.0666,0.276
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,--,0.16696073304013234,0.33876319639169933,+,0.334,0.47635566150702546,0.074107196,89.8,1,0.0666,0.276
TOPAZ1,3.6e-7,testis and ovary specific PAZ domain containing 1,++,++--,NA,0.16739135845012887,0.9264058202734308,+,0.335,0.4752369704774387,0.172927235,90.1,1,0.0666,0.276
ESR2,2.67e-9,estrogen receptor 2,++,+-+-,Filtered_Out,0.17231688097129408,0.8554829637714366,+,0.345,0.4626421792758862,0.058910126,92.7,1,0.0666,0.276
METTL9,1.74e-10,methyltransferase like 9,++,+++-,--,0.17487811528130234,0.802281050018237,+,0.35,0.4562345402389746,0.058011389,94.1,1,0.0666,0.276
TRMT61A,3.68e-9,tRNA methyltransferase 61A,--,++-+,NA,0.1749480125518666,0.2699325445837723,+,0.35,0.4560609911704808,0.022484129,94.1,1,0.0666,0.276
FAM120A,3.67e-8,family with sequence similarity 120A,-+,--+-,+-,0.5991762890989113,0.17554582715729053,-,0.351,0.45457949388470015,0.080966386,94.4,1,0.0666,0.276
MEF2C,1.58e-12,myocyte enhancer factor 2C,++,++++,+-,0.17843154807705136,0.8337449177726316,+,0.357,0.4474983608851996,0.202914777,96,1,0.0666,0.276
MAP9,7.15e-7,microtubule associated protein 9,++,++--,-+,0.40015964373485435,0.17878821146211757,-,0.358,0.4466311244719472,0.010768352,96.2,1,0.0666,0.276
LST1,5.42e-9,leukocyte specific transcript 1,--,+-++,--,0.3935195469035234,0.17973970877395906,-,0.359,0.44432597065317314,0.093721537,96.7,1,0.0666,0.276
PAX6,1.67e-9,paired box 6,++,+---,--,0.8782196514639377,0.18550518197189272,-,0.371,0.43061395846924033,0.052480524,99.8,1,0.0666,0.276
SEMA6D,4.1e-9,semaphorin 6D,+-,-+--,+-,0.2795760859151101,0.18705086436358143,-,0.374,0.42701028491878806,0.017508427,101,1,0.0666,0.276
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,++,++--,-+,0.188727698768163,0.49370601097642786,+,0.377,0.42313435992428433,0.043448221,102,1,0.0666,0.276
ZKSCAN8,2.01e-13,zinc finger with KRAB and SCAN domains 8,++,++--,Filtered_Out,0.7672935270640475,0.19077009929926708,-,0.382,0.4184596985745968,0.054975062,103,1,0.0666,0.276
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,--++,+-,0.3994416804076366,0.1921171965443686,-,0.384,0.41540376373217075,0.027174725,103,1,0.0666,0.276
FAM120AOS,2.42e-6,family with sequence similarity 120A opposite strand,+-,++-+,NA,0.19386786986662397,0.6190294052728528,+,0.388,0.41146416583942874,0.036167336,104,1,0.0666,0.276
CSMD1,3.31e-7,CUB and Sushi multiple domains 1,++,-+++,+-,0.19463190641026484,0.8941358836709284,+,0.389,0.40975596777640827,0.148812003,105,1,0.0666,0.276
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,++,-+++,-+,0.19897662977806038,0.6933498857794805,+,0.398,0.40016793372756515,0.040038563,107,1,0.0666,0.276
GRIK5,2.06e-7,glutamate ionotropic receptor kainate type subunit 5,-+,--++,++,0.19962684045073703,0.7240763776667682,+,0.399,0.3987510712124488,0.079227715,107,1,0.0666,0.276
PROX2,7.55e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.39783496373655136,0.4000967616626552,108,1,0.0666,0.276
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.3977205029639136,0.4002022233291628,108,1,0.0666,0.276
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,+-,++--,++,0.2012633949292172,0.6427104314571067,+,0.403,0.3952052102016739,0.077669288,108,1,0.0666,0.276
KIAA1143,5e-7,KIAA1143,+-,++-+,-+,0.20149914097137153,0.21038571308732273,+,0.403,0.39469680533377083,0.007041498,108,1,0.0666,0.276
CDH22,1.88e-7,cadherin 22,--,+-++,+-,0.48019518309996706,0.20306338029905457,-,0.406,0.3913383929350216,0.050854052,109,1,0.0666,0.276
MIER1,2.62e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.2049367022269414,0.537810428083863,+,0.41,0.38735026093123476,0.066664797,110,1,0.0666,0.276
BTN3A3,6.6e-8,butyrophilin subfamily 3 member A3,--,++++,++,0.206678877638185,0.7362022923262439,+,0.413,0.38367390987572186,0.053471551,111,1,0.0666,0.276
TCTEX1D1,6.7e-8,Tctex1 domain containing 1,++,--++,Filtered_Out,0.20948671734175245,0.9107025618836153,+,0.419,0.37781351291942655,0.14825554132623822,113,1,0.0666,0.276
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++,--++,+-,0.21038983733011452,0.3594977427085893,+,0.421,0.3759452465066368,0.04557397,113,1,0.0666,0.276
TMEM161B,4.77e-14,transmembrane protein 161B,++,++--,+-,0.21051686709340015,0.9129156837254635,+,0.421,0.3756831061019931,0.20087433863917525,113,1,0.0666,0.276
LRP1B,2.73e-9,LDL receptor related protein 1B,++,++--,-+,0.21174941540050202,0.8056883902166277,+,0.423,0.37314778433533596,0.077533801,114,1,0.0666,0.276
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.21202240428167193,0.9455117757029678,+,0.424,0.37258824934218054,0.24831008,114,1,0.0666,0.276
AP3B1,3.15e-7,adaptor related protein complex 3 subunit beta 1,+-,++--,--,0.7275901677183007,0.2146288392700744,-,0.429,0.36728192745932403,0.150480596,115,1,0.0666,0.276
ANKK1,5.17e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.36266585436912097,0.43384454946143647,117,1,0.0666,0.276
PSORS1C2,2.98e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.3592228562590179,0.4372976502528231,118,1,0.0666,0.276
GPC5,1.35e-7,glypican 5,++,++--,++,0.21943062079989767,0.8635299555000393,+,0.439,0.3576727725444212,0.075431735,118,1,0.0666,0.276
ZC3H7B,2.91e-8,zinc finger CCCH-type containing 7B,-+,--++,++,0.22013643741193784,0.7823959308634414,+,0.44,0.35627807056408567,0.079294009,118,1,0.0666,0.276
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--,----,-+,0.9811725149706358,0.22081355238611747,-,0.442,0.35494427972683706,0.3087500798138158,119,1,0.0666,0.276
FADS1,1.25e-7,fatty acid desaturase 1,+-,++--,-+,0.5265853433831185,0.2292726789828226,-,0.459,0.33861769872920905,0.071401741,123,1,0.0666,0.276
ZNF165,1.95e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.2298822311398498,0.6058392456069098,+,0.46,0.33746460077507706,0.118807042,124,1,0.0666,0.276
SDK1,9.19e-9,sidekick cell adhesion molecule 1,++,--++,Filtered_Out,0.827848882430875,0.2327499427823476,-,0.465,0.3320804214466075,0.086095119,125,1,0.0666,0.276
