gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
FBXO18,++++---+,0.002022566,0.002925400024981296,0.4722932677067938,1,0.005850800049962592
ACOT4,----+-++,0.007517228,0.9798035915296395,7.244373060106639e-4,-1,0.0014488746120213279
TMEM183A,--------,0.00355515,0.24045999651959787,0.11760064950018795,-1,0.2352012990003759
POLR3A,+++++-+-,0.013948596,0.0050382889725696005,0.7955493139410726,1,0.010076577945139201
RABEP1,+---++++,0.006704869,0.9535253473926106,4.662338574813336e-4,-1,9.324677149626672e-4
POLR1E,++-+-+-+,0.00473324,0.022923520765086067,0.30431808169767594,1,0.045847041530172133
FDX1L,++----++,0.001898221,0.00466933158603342,0.5926710497236618,1,0.00933866317206684
SPRED2,++---+--,6.85e-5,0.023263303600874023,0.0012609772537663891,-1,0.0025219545075327783
LPGAT1,--++++-+,0.010453933,0.1253254952392569,0.0855169146369232,-1,0.1710338292738464
OTUD4,+-+++-++,0.009421348,0.10784100496625475,0.14164022391074327,1,0.2156820099325095
TMSB10,-+-+--+-,0.002721536,0.022479273002285236,0.23851334881846661,1,0.04495854600457047
RPL4,++++--++,0.00845412,0.00772125284009953,0.8664947082479151,1,0.01544250568019906
EXTL2,--------,0.036720974,0.16701517033874191,0.24168146870479906,1,0.33403034067748383
CUGBP1,++++--++,0.005277434,0.003948210399995359,0.6745900160826097,1,0.007896420799990717
CCDC90B,+---+-++,0.004704494,0.860397816811826,4.32981495094931e-4,-1,8.65962990189862e-4
ISCA1,-----+-+,0.001430805,0.9870486031903375,1.8948374457984876e-4,-1,3.789674891596975e-4
GNB1L,++------,0.007149813,0.004066750641594799,0.8497538721199432,1,0.008133501283189598
AFTPH,---+----,0.013908895,0.0066621987025743306,0.6672400178834342,1,0.013324397405148661
C12orf65,-+-++-++,0.033010206,0.16563470216054346,0.04163236061922422,-1,0.08326472123844844
GCSH,+-+-++++,0.001893914,0.5515956790079928,0.008727346108744675,-1,0.01745469221748935
C9orf86,+++++++-,0.014734551,0.0036946442053185586,0.6860220160783852,1,0.007389288410637117
ZNF576,-+--+---,0.020370693,0.055364796465543584,0.11815197649359092,1,0.11072959293108717
MFSD3,-+------,0.003788764,0.06969712391476351,0.23127553636883838,1,0.13939424782952703
TRAF3,+-+-----,0.01238427,0.0023666317597399508,0.7942657689401292,1,0.0047332635194799015
MTMR10,-+------,0.002472004,0.035023842575753,0.14677675502792412,1,0.070047685151506
C1QTNF4,++------,0.001359551,0.008638114295934701,0.6856275522364691,1,0.017276228591869402
CCT4,-+-----+,0.002097566,0.6488910184622254,0.0038084848221475276,-1,0.007616969644295055
MACROD2,-+++--++,3.3015e-4,0.24856009007687924,0.030544625147596278,-1,0.061089250295192556
KRBA2,--++++-+,6.9e-5,0.01443760503766936,0.06998109046704111,1,0.02887521007533872
ELAVL2,----+--+,5.81273e-4,0.15372767247677793,0.035243665560001074,-1,0.07048733112000215
ALDH5A1,++++++-+,0.022244476,0.05877791472601495,0.33428407511241465,1,0.1175558294520299
ATG9A,+++++-+-,0.002241948,4.3625907720956235e-4,0.9921739258656811,1,8.725181544191247e-4
ARHGAP19,--++++++,3.18633e-4,0.17782347912495844,0.03388181785150434,-1,0.06776363570300868
ZFP161,+-+-----,0.004814419,0.1052678684140295,0.08264559006534306,-1,0.1652911801306861
OGDH,+-+--+++,0.022842509,0.24682517383719615,0.003038205749227957,-1,0.006076411498455914
PPP2CB,-+-----+,0.006609363,0.5956023148348728,0.006257927231241868,-1,0.012515854462483735
TSC22D1,-+----+-,0.023906554,0.013000468719122455,0.20719042660900625,1,0.02600093743824491
FAM84B,+-+-++-+,0.011284082,0.6880302097023451,0.0012990741774750675,-1,0.002598148354950135
CCNDBP1,-+---+-+,0.001809082,0.8460074874085237,0.0010749207728186474,-1,0.002149841545637295
ABLIM1,++++--++,0.013207959,0.009213722117935837,0.7093026409360257,1,0.018427444235871674
PDE8A,----+---,0.024867228,0.2425524564065728,0.1014712223244035,-1,0.202942444648807
RIT1,--++++-+,0.005969288,0.33667747467380316,0.004006989104443275,-1,0.00801397820888655
PLD3,++-+----,1.28464e-4,0.023015896402799486,0.14406009805306813,1,0.04603179280559897
ISCA2,+----+-+,3.3427e-4,0.8438873840102536,0.001835898659846849,-1,0.003671797319693698
GAS7,+++----+,0.001484644,1.4328385667405959e-5,0.3388667237330808,1,2.8656771334811918e-5
NSL1,--+-+---,0.028266948,0.09111861255315287,0.032025329188923875,-1,0.06405065837784775
ADARB2,--+-++++,0.003788296,0.9185443292804634,5.35962686496404e-4,-1,0.001071925372992808
PRR18,--++++-+,0.00982706,0.5877031892707408,9.650958956100698e-4,-1,0.0019301917912201397
ETV5,------+-,0.001538202,0.040149938096868086,0.20363362337364063,1,0.08029987619373617
CISD1,-+----++,4.95599e-4,0.25844165274089986,0.027449304962201274,-1,0.05489860992440255
FZD4,++++-++-,9.01498e-4,4.1559220943325584e-4,0.9925377147828508,1,8.311844188665117e-4
OPN3,-+--+---,0.003595693,0.008610016824353422,0.6632375141963172,1,0.017220033648706844
DCTN2,---+----,0.006023127,0.037809971142860825,0.23987328216820233,1,0.07561994228572165
ERCC5,+++++-++,0.015209363,0.006870165882205541,0.8399907402063463,1,0.013740331764411083
PBXIP1,++++++++,0.011657584,0.3340553225869039,0.13449121999674077,-1,0.26898243999348154
ZNF85,++++++-+,0.006494663,0.10871585059665118,0.15889389085281594,1,0.21743170119330235
TTC3,++-+++++,0.030828371,0.6347001813013724,0.02226379652605795,-1,0.0445275930521159
RASEF,++++-+++,0.014597097,0.009238860294738624,0.7852189211415296,1,0.018477720589477248
HS6ST3,-++----+,4.72472e-4,3.517869760718426e-4,0.36322718612298843,1,7.035739521436852e-4
KALRN,++++---+,0.001967884,1.764425785176817e-5,0.9385112011513763,1,3.528851570353634e-5
KLHL4,----+--+,0.036130056,0.8414865792742157,0.001986997622007145,-1,0.00397399524401429
FABP3,----+---,0.006142884,0.21358367775648804,0.13520246509437583,-1,0.27040493018875167
TIMM23,--------,0.006410019,0.17271522736872127,0.21258642884487283,1,0.34543045473744255
NPY,-------+,0.001676873,0.682375198485571,0.018715188409997585,-1,0.03743037681999517
CDC37L1,-------+,0.016967697,0.39320615230310335,0.0673324180599451,-1,0.1346648361198902
DDX52,---+-+--,7.8633e-4,0.475334557505893,0.008152918031112481,-1,0.016305836062224962
YRDC,+-------,0.00289794,0.17690511507351508,0.09342237144823243,-1,0.18684474289646485
PAICS,+--+-+++,7.64326e-4,0.38393088281400556,0.01017671577176317,-1,0.02035343154352634
AIFM1,-+---+++,0.001193258,0.8884130610999182,0.0010465085596991102,-1,0.0020930171193982204
RAD51L3,-+------,0.056841011,0.1179403060246596,0.30211018767279346,1,0.2358806120493192
ZNF805,++++--+-,0.017198502,0.0011723177153371298,0.9677987213283766,1,0.0023446354306742596
CA14,+-+-++-+,1.89326e-4,0.5938474179620479,0.003507446591981602,-1,0.007014893183963204
SEC61G,------++,7.19663e-4,0.7623965080084608,0.010192946594080795,-1,0.02038589318816159
RGS4,-------+,0.010711236,0.3722319034438036,0.007240494662410369,-1,0.014480989324820738
SPSB1,--+++---,0.011575562,0.029979374856139135,0.0859413237764142,1,0.05995874971227827
ACACB,--++++++,2.26e-5,0.016760906763675424,0.34416640325810977,1,0.03352181352735085
ICA1,+-------,0.030892041,0.025662900915719676,0.5341621929058827,1,0.05132580183143935
NXPH2,++---+-+,6.43539e-4,0.0036798580881775397,0.3803251440794655,1,0.0073597161763550795
ACSL3,++-+++++,0.035656273,0.4065189957587386,0.07016060756790272,-1,0.14032121513580545
SMARCC2,++++-++-,0.029938296,0.005778061928923321,0.6742642152173421,1,0.011556123857846642
BSDC1,+-+++-++,0.001577247,0.0028689290469049934,0.42799329881687137,1,0.005737858093809987
HIP1,+-+-++-+,0.018589045,0.07143828418585436,0.020376830870313813,-1,0.040753661740627625
GMIP,+++++-+-,7.49625e-4,0.0028908534625394756,0.4985661191509545,1,0.005781706925078951
ARHGEF3,++-+----,0.006276124,1.6354720872123907e-6,0.9998200528820885,1,3.2709441744247813e-6
NRXN3,-++-----,0.006261423,2.892187306841469e-4,0.6291935074104653,1,5.784374613682938e-4
LDLR,----+---,0.009503558,0.13318996112712034,0.1333308184887281,1,0.2663799222542407
DAXX,++++--+-,0.00106161,0.0058573466087523405,0.3610439710269478,1,0.011714693217504681
ICA1L,++++-+-+,0.020949532,0.012751000950259737,0.7021042193772903,1,0.025502001900519475
C6orf129,-++---+-,1.14607e-4,0.3506518545372014,0.0058710806385671565,-1,0.011742161277134313
CSE1L,--+-+--+,0.005129588,0.24204529305445086,0.007859208348197552,-1,0.015718416696395104
MAPK8,+-+-+--+,3.87e-5,0.4530111493589293,0.0010045977318689264,-1,0.002009195463737853
FKBP4,-------+,0.001503464,0.38647439064050476,0.02707980765609543,-1,0.05415961531219086
ZC3H12B,+++++---,0.001890075,1.4299364562386348e-4,0.998335524821687,1,2.8598729124772697e-4
RBM18,-+-----+,0.003553839,0.6616398224401184,0.006598906109009922,-1,0.013197812218019843
CDAN1,-++---+-,0.011898596000000001,0.00845802749595385,0.2276928327200946,1,0.0169160549919077
RHOB,--+----+,0.030600375,0.11048078000152722,0.07175845274664062,-1,0.14351690549328125
FBLN7,------+-,0.00798324,0.5089497044564824,0.057645154537156816,-1,0.11529030907431363
DHPS,-+-----+,0.019682303,0.12072427686815697,0.12511679327298822,1,0.24144855373631394
IVNS1ABP,----++-+,0.003493914,0.9940300587853099,1.894867453568285e-5,-1,3.78973490713657e-5
TMEM56,++-++-++,0.007950749,0.008537923890448764,0.06177721048629855,1,0.01707584778089753
AMOTL1,+-------,0.041440543,0.14665538966984804,0.26767893936044096,1,0.29331077933969607
EXTL3,++++---+,0.005214607,2.3150336747786852e-5,0.9999397139170018,1,4.6300673495573704e-5
MRPL17,-+----++,0.006030056,0.383542228760913,0.005303547163163506,-1,0.010607094326327011
POLR3K,-+----+-,0.012169382,0.13316347342596735,0.2054968351107107,1,0.2663269468519347
YARS,-+-+----,1.83333e-4,0.016091618133604026,0.13294797174846723,1,0.03218323626720805
HERPUD2,++++++++,0.041357022,0.2381877060633038,0.1949317870356245,-1,0.389863574071249
MRPL14,++----+-,0.008138858,0.17886885794174318,0.06841159645442522,-1,0.13682319290885045
RFTN1,-+---+-+,1.22378e-4,0.0037270353638097706,0.2619280634011556,1,0.007454070727619541
POLR2C,--+--+--,8.77996e-4,0.5293002681072106,6.23528536777811e-4,-1,0.001247057073555622
SNX3,-+----++,0.001622378,0.35809576325316184,5.767277387539842e-4,-1,0.0011534554775079683
STK24,+----+++,0.001455899,0.8550354672847387,0.0010534195116368465,-1,0.002106839023273693
HIST1H2AC,----++-+,0.001643352,0.959010575852119,6.859404938362676e-6,-1,1.3718809876725351e-5
MYSM1,-----++-,0.009322191,0.8231867265882319,1.2796436414134685e-4,-1,2.559287282826937e-4
CLYBL,-+----+-,0.002938951,0.08113471747692688,0.17767653976165199,1,0.16226943495385376
FAM48A,---++++-,7.24345e-4,0.17451466878373714,3.3576653000688027e-4,-1,6.715330600137605e-4
BCL7C,+-+++++-,6.48689e-4,0.007501304798506253,0.3843946572316279,1,0.015002609597012505
SSR1,----++-+,0.013412453,0.9965596600675545,6.114943641731351e-5,-1,1.2229887283462702e-4
ZMPSTE24,--------,0.010631554,0.02601975834576151,0.7250305245903272,1,0.05203951669152302
KHDRBS1,-----+--,0.033872004,0.5162306772045875,0.058699684569478966,-1,0.11739936913895793
TMEM86B,+-++----,6.91199e-4,2.1458427315871025e-4,0.9861258853563772,1,4.291685463174205e-4
CDH4,+++++-+-,0.029462828,0.017921059616828588,0.7265856871856313,1,0.035842119233657176
DUSP19,+++--+++,0.007672566,0.022609928778015768,0.22161049750582074,1,0.045219857556031536
RHOBTB1,+-------,0.003864981,0.08943449727704351,0.22146439709803684,1,0.17886899455408703
CCNYL1,--------,0.01088324,0.20464928829821735,0.19520587995237673,-1,0.39041175990475346
ORMDL1,----+-++,0.01050309,0.9963552279366215,7.66659800792788e-5,-1,1.533319601585576e-4
USMG5,-+----+-,0.015675749,0.17704411420715846,0.11633440066764239,-1,0.23266880133528478
JARID2,+-++-+++,0.009405056,0.055313608471151715,0.3813678496581318,1,0.11062721694230343
FOXF2,++--+++-,1.97753e-4,0.47983346481515005,0.026095044198952293,-1,0.05219008839790459
PAP2D,-+--+---,0.00263764,0.13507433864414614,0.07085963654217628,-1,0.14171927308435256
SF3B5,-+------,0.003447378,0.4094561002897722,0.04942215919722282,-1,0.09884431839444564
DPYSL5,--+-----,0.001886142,0.005999773829160811,0.7308538275030279,1,0.011999547658321622
RHOJ,+----+--,0.007646255,0.4988845947535517,0.015335981813139811,-1,0.030671963626279622
SEMA3E,+-++++-+,0.006792978,0.08549613768920189,0.26977314277874714,1,0.17099227537840378
DAAM1,+++++++-,0.008841011,0.008877355138099884,0.40207833195633264,1,0.017754710276199768
ELAC2,++++----,0.001522472,1.377429834243769e-4,0.998645246052639,1,2.754859668487538e-4
SNAP25,-----+++,0.006482491,0.5758696778854766,0.0022161282860012873,-1,0.0044322565720025745
DPF3,++++++--,0.040783521,0.006125863006483969,0.5992245555431472,1,0.012251726012967938
GUCY1A3,----+--+,0.003424719,0.8389121148419008,0.0026698436417240926,-1,0.005339687283448185
PTPRO,+----++-,0.002272378,0.5706386407459764,0.01065426620557341,-1,0.02130853241114682
KIAA0090,++-+++-+,0.04207809,0.043991333680875905,0.12179850723071266,1,0.08798266736175181
EIF4B,+-++++++,0.021609363,0.6894932007585738,0.005751740164794174,-1,0.011503480329588348
PRKCD,-+------,0.00541985,0.4278685164181882,0.05557315377911943,-1,0.11114630755823886
GPR89A,-----+--,0.029696442,0.677211054348543,0.03029800486500955,-1,0.0605960097300191
LAIR1,--+---+-,0.003169944,0.4172377599883334,0.0046735131560014685,-1,0.009347026312002937
CYP1B1,+-+-++--,8.58895e-4,0.011745911612302115,0.2894501130581086,1,0.02349182322460423
AFAP1L2,++++++-+,6.87921e-4,0.005086507121729362,0.9124729423246978,1,0.010173014243458725
SSR4,-++-+--+,6.81086e-4,0.7275164655132802,0.007683568534923951,-1,0.015367137069847901
C8orf40,------++,0.002026685,0.8893571006249086,0.00409438977705039,-1,0.00818877955410078
DCLRE1C,+-++-++-,0.002522285,0.013825197657604786,0.3044018753697251,1,0.02765039531520957
BRE,-+----+-,0.034550936,0.024930832232942842,0.3054598537709285,1,0.049861664465885684
ZDHHC23,----+---,0.002765169,0.34482570690256387,0.07356309434875681,-1,0.14712618869751362
TSPAN3,++--++++,0.007786142,0.6790206367349223,0.0019498381952569803,-1,0.0038996763905139605
WNK2,-+++-+++,0.011624625,0.022731840477136608,0.17570195432297556,1,0.045463680954273215
ZNF148,++++++-+,0.019700749,0.10650675063616968,0.26193842142820534,1,0.21301350127233937
CCDC49,++---+--,0.001800562,0.004246796237689867,0.49954777680747,1,0.008493592475379733
FAAH2,-++-----,0.001305712,5.265026485903734e-4,0.9444360026340857,1,0.001053005297180747
ZNF74,-+-+-+++,9.86e-5,0.12325547748331481,2.4602856861556546e-4,-1,4.920571372311309e-4
MINA,++-+-+++,0.004760019,0.5848454076701628,0.01374725180856685,-1,0.0274945036171337
LIN7C,-+--++++,0.016159082,0.9770028855349976,2.1051590692252928e-4,-1,4.2103181384505855e-4
HIST3H2A,------+-,0.0029397,0.8065145251900092,0.010800044420265144,-1,0.021600088840530288
C15orf23,-------+,0.007813577,0.2449915652054186,0.12209266060298793,-1,0.24418532120597586
PUM1,+++++-++,0.006023221,0.03356784076795569,0.5199869200065814,1,0.06713568153591137
NDRG4,-+-+----,0.00517397,0.22489651280399933,0.08985213782806137,-1,0.17970427565612274
NKTR,--+++++-,6.54869e-4,0.12457921983198204,0.00590371516682998,-1,0.01180743033365996
PSMD14,-------+,0.0059853,0.7295253972994239,0.023469164988060395,-1,0.04693832997612079
PIK3R2,++-+--++,7.56367e-4,0.003988733843872088,0.7625845153346207,1,0.007977467687744176
LOC199800,---++-+-,0.010390543,0.1733340360325524,0.036139251453260926,-1,0.07227850290652185
ZNF708,--+-+--+,1.147e-4,0.04660769687158437,0.16091664282410723,1,0.09321539374316874
ZNF136,-+++++-+,0.009282865,0.08877782851661875,0.21415716913294408,1,0.1775556570332375
TBC1D19,-------+,0.015750375,0.704346458802911,0.007886218949086093,-1,0.015772437898172186
PLEKHA1,-++-+-++,0.002808333,0.10416395165838702,0.1285892312660813,1,0.20832790331677403
PDCD10,-+--+-++,0.004442135,0.829955960429702,0.0028865205233642903,-1,0.005773041046728581
MRPL13,-+----++,0.001655524,0.842611498861483,0.004656595227264296,-1,0.009313190454528593
SMYD3,++-----+,1.58052e-4,0.3742449816237292,0.009157958440808573,-1,0.018315916881617145
FAM122A,-++---+-,0.006032303,0.0386207745648903,0.15903097261897609,1,0.0772415491297806
LRFN2,+++-----,0.00265927,0.0014638996325377252,0.9365182901263818,1,0.0029277992650754503
NDUFB7,+++---+-,0.006272753,0.014904602295217133,0.394051158400975,1,0.029809204590434266
RSBN1,++++++--,0.013552434,0.00945400790505146,0.3389429049534387,1,0.01890801581010292
PINX1,+-----+-,0.005558146,0.3423315162250362,0.06664392006259953,-1,0.13328784012519906
PANK1,-----++-,3.77715e-4,0.9962604032047381,3.4172058530385145e-4,-1,6.834411706077029e-4
MLL5,+-++++++,0.007086423,0.14248337629420807,0.07628512539765751,-1,0.15257025079531503
ATP5G1,-+----+-,0.003416386,0.2910807576310807,0.05213261415773013,-1,0.10426522831546026
SMARCD1,+++++-+-,0.001623408,2.4245464842119362e-5,0.9897120538645482,1,4.8490929684238723e-5
ARMC6,+-------,0.001055524,2.976138246910372e-4,0.9208084735606089,1,5.952276493820744e-4
MMACHC,----++--,0.014938483,0.8144488173942546,0.0017263413070778529,-1,0.0034526826141557058
GNA14,++++-++-,0.012426217,0.021257730026596512,0.373068629582254,1,0.042515460053193024
MCF2,------++,4.69382e-4,0.9728123807532725,8.517606974829161e-4,-1,0.0017035213949658321
DNA2,--++----,0.006696816,0.01616249613020696,0.6967092907046726,1,0.03232499226041392
C1orf53,-+------,9.07772e-4,0.31933171628441887,0.059016892522046734,-1,0.11803378504409347
BCAS1,--++++++,0.025012453,0.46071752256874654,0.014101309467502477,-1,0.028202618935004954
SLC6A17,+-------,0.037544288,0.059565360150906445,0.5465522827559822,1,0.11913072030181289
ZNF665,++-+++-+,0.003455337,0.39546808661542354,0.04042402156292947,-1,0.08084804312585894
STYK1,-+-+---+,0.004356929,0.02495982882229395,0.2416463394023628,1,0.0499196576445879
CAMKK2,+++-----,0.002338858,2.1067049057169073e-5,0.5898609057305503,1,4.213409811433815e-5
ASCC3,-++-++++,0.023981461,0.24879233846113846,0.02518559122243222,-1,0.05037118244486444
CDK7,-+----++,0.00422294,0.4034639129238427,0.0068419803320913675,-1,0.013683960664182735
AZIN1,-+---+-+,0.004089607,0.9756737293879693,1.7675827264351627e-4,-1,3.5351654528703255e-4
UGP2,--++++++,0.002314326,0.6825086483616635,0.011818290349789134,-1,0.023636580699578268
C10orf90,--+-++-+,0.002580431,0.8890227007644025,4.8776129487733275e-5,-1,9.755225897546655e-5
NPTX1,-+++++-+,0.015303933,0.21797761155389106,0.14887289818285884,-1,0.2977457963657177
LMBR1L,-+++++++,0.003453464,0.8700817884459919,0.0048608472404686525,-1,0.009721694480937305
RTCD1,----++--,0.001580056,0.9943968233450589,1.695305338531706e-4,-1,3.390610677063412e-4
SLC30A6,+---+---,0.012352341,0.26615437497454025,0.07580782002881006,-1,0.15161564005762013
IPO9,+++++-+-,0.012176404,0.00944396348946089,0.6558005578429487,1,0.01888792697892178
PAPD4,---+++--,0.001098408,0.3611783095069712,1.2495804008839353e-4,-1,2.4991608017678707e-4
GRIA3,+++++--+,0.018990075,0.0047929143472586555,0.8494590268916667,1,0.009585828694517311
ZNF365,-++-----,0.032818071,0.014733900173486589,0.45223801751362136,1,0.029467800346973178
MANEA,----+-++,0.028195693,0.849077912770773,0.001754260849990544,-1,0.003508521699981088
FAM134B,-+++++++,0.003763296,0.19988343321665505,0.09482119601309304,-1,0.18964239202618607
RGS7,-+-----+,0.008388764,0.15472159870552565,0.027632482156506648,-1,0.055264964313013296
KIF2A,-----+-+,0.001922659,0.9886731563707051,1.9083771419443955e-5,-1,3.816754283888791e-5
TRIM8,+--+++++,0.008264139,0.9434677178201001,0.0021686522920161357,-1,0.0043373045840322715
PXK,--+-++-+,0.003722846,0.972802701940427,1.6368869701823317e-4,-1,3.2737739403646633e-4
AK1,---+--+-,0.00240824,0.0031175683316270924,0.8880734972892319,1,0.006235136663254185
EPHA4,++-----+,0.006236798,0.0675913817522576,0.012893096869211182,-1,0.025786193738422364
HSPB3,-+------,0.003940075,0.01768368844424038,0.7402074934605845,1,0.03536737688848076
FRYL,--+-++-+,0.008150187,0.5877674625806528,1.7682469322632006e-4,-1,3.536493864526401e-4
POLS,-+------,0.013828558,0.13322598753267112,0.3232581315846922,1,0.26645197506534224
KLHL3,+--+----,0.020019101,0.03637092693013837,0.5951812813343166,1,0.07274185386027673
SCD5,+--+++++,0.003748408,0.9904449770931094,5.105515888931475e-4,-1,0.001021103177786295
SCCPDH,-+---+++,0.001830993,0.9535579396347774,0.0010045567026943127,-1,0.0020091134053886253
CMTM1,-+-++---,2.1573e-4,0.2865101154252849,0.027615334224505895,-1,0.05523066844901179
NDUFA8,++----+-,6.44944e-4,0.13295037422365433,0.06642517083720866,-1,0.1328503416744173
CREB5,--+++-++,0.010071161,0.06784038636038092,0.002341535008226269,-1,0.004683070016452538
VCAN,--+++++-,0.005469101,0.23354515060987727,0.02007803217444941,-1,0.04015606434889882
CHMP1B,-------+,0.003456648,0.8754201026387607,0.010581045188981971,-1,0.021162090377963943
MYT1,++++----,0.004020974,1.6282059779608063e-5,0.9999931883604467,1,3.2564119559216126e-5
RASGEF1A,++----+-,0.019610674,0.01712290887809375,0.45599243303305453,1,0.0342458177561875
NUP214,+++++-+-,0.003887266,7.618232456540068e-4,0.871065218857509,1,0.0015236464913080136
CHGB,-+----+-,8.37921e-4,0.1286754084356388,0.14704882821244117,1,0.2573508168712776
BDP1,+-++++++,0.005554963,0.20724617303983278,0.15497354839259692,-1,0.30994709678519383
C12orf4,-------+,0.013229682,0.8008204558520646,0.002529342752058485,-1,0.00505868550411697
CAMK2N2,++++-+++,0.03289897,0.031310906723197036,0.6226297074546181,1,0.06262181344639407
ARPP-21,++++----,0.005426966,3.1867532413737214e-7,0.9999999858422952,1,6.373506482747443e-7
CNOT6,++++++++,0.004367135,0.07164123983442443,0.569104161488384,1,0.14328247966884886
GFM2,-------+,0.006753277,0.7660766575080737,0.0019228946592933943,-1,0.0038457893185867885
KIAA1239,-+------,0.004092416,0.008100870674034356,0.8574927651826142,1,0.01620174134806871
C17orf62,+++++-++,0.001377715,0.030945360104523707,0.6461468943252391,1,0.061890720209047415
ATP5G3,++----++,0.010629401,0.2512907803729034,0.02646921642812058,-1,0.05293843285624116
UBE2A,+------+,0.001489419,0.2953805629851504,0.05270485678100055,-1,0.1054097135620011
LOC284998,+-----++,8.84e-5,0.03520927602141467,0.08060749692981689,1,0.07041855204282935
PRDX2,-+-++-++,0.005703839,0.09313654702728745,0.04918511088699084,-1,0.09837022177398168
C7orf41,--++++-+,0.001885768,0.10367847212512943,0.18795245163384364,1,0.20735694425025886
SC65,-+++---+,0.00184897,0.0012640504518880516,0.9697408671430077,1,0.002528100903776103
MCCC2,+++-++++,0.007487734,0.75077730014781,0.027690737158880104,-1,0.05538147431776021
SLC12A2,--+-++-+,5.34363e-4,0.9812849646924968,3.838340301063679e-5,-1,7.676680602127359e-5
VAV2,+-+-----,0.012911236,0.006104238764839182,0.6706534477456089,1,0.012208477529678364
SFRS14,++++--+-,0.004860112,4.4074695594656095e-4,0.9771547648804662,1,8.814939118931219e-4
SDHC,+----+++,1.50562e-4,0.836397603375648,3.1624177829118674e-4,-1,6.324835565823735e-4
MREG,--+-----,0.018988109,0.15358205576545103,0.17887073435959713,1,0.30716411153090206
C15orf29,--+++-++,0.004025,0.03096293560255013,0.052045859440406815,1,0.06192587120510026
USP22,-+-+-+-+,0.005581461,0.06278227256566213,0.10724473922997196,1,0.12556454513132426
LCOR,+++++++-,0.03143867,0.08467552322359735,0.43015318675407355,1,0.1693510464471947
PGS1,-+-+----,0.017551124,0.0030074314383054354,0.8201071746408517,1,0.006014862876610871
PVRL3,-++-----,0.023172191,0.025333112777395878,0.2652480874282763,1,0.050666225554791756
PGK1,-+--++++,1.23127e-4,0.9899946554621247,1.779446771127181e-5,-1,3.558893542254362e-5
C9orf123,--+----+,0.003118071,0.27977756604849313,0.029320439068634088,-1,0.058640878137268176
PCMTD1,++++++-+,0.00114794,0.11436001326257635,0.055126631965005723,-1,0.11025326393001145
FNDC4,-+--+---,0.001898596,0.0060710183038957775,0.8309638574186144,1,0.012142036607791555
CSRP2,----++-+,0.023409457,0.9492847769862852,0.0026938025948358628,-1,0.0053876051896717255
CDK10,++++--+-,0.00687397,4.1321445690240333e-7,0.9992218224710415,1,8.264289138048067e-7
TTRAP,+++--+++,0.019031648,0.04552551130414831,0.27816580534031304,1,0.09105102260829662
KCTD18,++++-+++,0.027273034,0.12064351198599016,0.31939568926602674,1,0.24128702397198032
AKAP12,-+-----+,0.005215918,0.12129487863685288,0.007846012513698309,-1,0.015692025027396618
DGCR14,++++--+-,0.002730431,1.7971068024973057e-4,0.8844458708356412,1,3.5942136049946113e-4
SLC25A16,-----++-,0.00502191,0.9179911986767871,2.9830267876861756e-4,-1,5.966053575372351e-4
XPNPEP3,+-+----+,0.005704026,0.004555864018654537,0.02273321862926394,1,0.009111728037309074
CD52,-----+--,0.035463951,0.1637122459755492,0.08718857722580396,-1,0.17437715445160792
PTPRD,--+-+---,0.01248118,0.30301284928223216,0.010161649804417274,-1,0.02032329960883455
FLAD1,--+-+-+-,0.003265449,0.08171080101851537,0.06155744615787039,-1,0.12311489231574078
SAPS3,--+++++-,6.02715e-4,0.022802087852178136,0.3073686588510542,1,0.04560417570435627
NNAT,----+-+-,0.011984738,0.4006123063750018,0.07056330143762542,-1,0.14112660287525083
ANP32A,--++++++,8.82022e-4,0.9871163219469198,9.656855419009673e-4,-1,0.0019313710838019347
NADK,+++++---,0.006610581,0.0010795452594211316,0.9838490506647154,1,0.0021590905188422632
MRPS11,-+----+-,0.018075187,0.48763635683623685,0.052109165543603765,-1,0.10421833108720753
OCA2,---+--+-,0.017944007,0.20591756626888424,0.13838635705248184,-1,0.2767727141049637
FHL2,--------,0.040411798,0.22839490864306533,0.24785201453523406,1,0.45678981728613066
SSBP1,-------+,0.005130618,0.535349477486746,0.029496562360087315,-1,0.05899312472017463
BIN3,+++++-+-,0.012126685,3.9258194792371606e-4,0.9924985887033947,1,7.851638958474321e-4
USP49,+++++-++,0.04622912,0.030213207421322465,0.6534129986548061,1,0.06042641484264493
ELP3,++-+++-+,0.003867041,0.16600819378243298,0.14954584444906716,-1,0.2990916888981343
KLHL24,--++++-+,0.003528745,0.11101059400283135,0.002469814073209805,-1,0.00493962814641961
CD99L2,+++--+-+,0.001155993,6.836335521185476e-4,0.7227358852564164,1,0.0013672671042370952
UROS,--------,0.023256367,0.08032070359368687,0.5497230658664536,1,0.16064140718737374
MRPL11,-+----++,0.002830618,0.7493303620626688,0.008012260294501637,-1,0.016024520589003274
RPA3,-+----++,0.007709457,0.3377842935300989,0.014047139881200186,-1,0.028094279762400372
CNDP1,--+-++--,0.009759738,0.985479209076429,1.434671109443915e-4,-1,2.86934221888783e-4
