gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
HLA-DQB1,2.3306e-7,"major histocompatibility complex, class II, DQ beta 1",--,----,NA,0.9990151699338994,0.008087389811420157,-,0.0162,0.06263463126664132,4.35,1,0.035,0.567
RTN1,1.7109e-8,reticulon 1,++,++-+,-+,0.008122348564982527,0.512480593184108,+,0.0162,0.006195693,4.37,1,0.035,0.567
RANGAP1,3.067e-8,Ran GTPase activating protein 1,--,+-+-,--,0.9724482137069197,0.008194443259875084,-,0.0164,0.00819691,4.41,1,0.035,0.567
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,+-,----,--,0.9988783365377052,0.00841447159754902,-,0.0168,0.064776592,4.53,1,0.035,0.567
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.8272714881861339,0.00874054969335558,-,0.0175,0.023507959,4.7,1,0.035,0.567
DCDC1,7.4612e-9,doublecortin domain containing 1,++,+++-,Filtered_Out,0.009744157715058203,0.9931149742423586,+,0.0195,0.026863188,5.24,1,0.035,0.567
DCDC5,2.4868e-9,NA,NA,NA,NA,0.009744157715058203,0.9931149742423586,+,0.0195,0.026863188,5.24,1,0.035,0.567
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,++,0.010303174458449242,0.9206793002446274,+,0.0206,0.043640075,5.54,1,0.035,0.567
SLC4A9,2.6577e-6,solute carrier family 4 member 9,--,-+--,Filtered_Out,0.9776817312085465,0.01163987040888322,-,0.0233,0.020928616,6.26,1,0.035,0.567
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,++,++++,++,0.011714343881495235,0.9762834076086646,+,0.0234,0.039984082,6.3,1,0.035,0.567
METTL9,1.7424e-10,methyltransferase like 9,++,+++-,++,0.011860943594722484,0.9975166660317679,+,0.0237,0.019618914,6.38,1,0.035,0.567
YLPM1,3.52e-10,YLP motif containing 1,+-,--+-,NA,0.8859147079892773,0.01396119643046812,-,0.0279,0.001039362,7.51,1,0.035,0.567
MED19,1.7536e-7,mediator complex subunit 19,--,++++,++,0.015714433686392575,0.9674854532141752,+,0.0314,0.010293157,8.45,1,0.035,0.567
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,-+++,--,0.7652455259450384,0.01586210883045509,-,0.0317,0.002338858,8.53,1,0.035,0.567
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,-+--,--,0.32755698879882894,0.01822330152220252,-,0.0364,0.014756273,9.8,1,0.035,0.567
PCDH9,3.5314e-10,protocadherin 9,++,-+--,++,0.018279771549081426,0.2511303537552584,+,0.0366,0.004988764,9.83,1,0.035,0.567
MYBPC3,1.3929e-6,myosin binding protein C3,+-,NA,--,0.9459420720747834,0.019122592382364592,-,0.0382,0.043225843,10.3,1,0.035,0.567
SLC30A9,2.6189e-7,solute carrier family 30 member 9,++,++--,-+,0.020204027558658706,0.959748665987773,+,0.0404,0.02130154,10.9,1,0.035,0.567
TMEM106B,1.2176e-12,transmembrane protein 106B,++,++--,-+,0.02049196462736266,0.5199487804664383,+,0.041,0.004060218,11,1,0.035,0.567
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.023469433946162528,0.11251873284403703,+,0.0469,6.1161e-4,12.6,1,0.035,0.567
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,++,----,-+,0.3912450067736412,0.026900762157165702,-,0.0538,0.009448596,14.5,1,0.035,0.567
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,+-++,++,0.02719055848205083,0.9956700417046095,+,0.0544,0.069532303,14.6,1,0.035,0.567
PQLC2L,7.0543e-9,NA,+-,----,Filtered_Out,0.851403758803066,0.027671049981217187,-,0.0553,0.016788057,14.9,1,0.035,0.567
ZKSCAN4,7.5101e-14,zinc finger with KRAB and SCAN domains 4,++,+++-,-+,0.029088356407925033,0.5592652134332744,+,0.0582,0.009869007,15.6,1,0.035,0.567
CDH9,9.6964e-7,cadherin 9,++,+-++,-+,0.029238528848333938,0.9781664850899039,+,0.0585,0.028128689,15.7,1,0.035,0.567
ETFDH,1.4397e-6,electron transfer flavoprotein dehydrogenase,++,+++-,++,0.029699353551690424,0.9876709044384269,+,0.0594,0.013639888,16,1,0.035,0.567
HIST1H1B,9.9717e-14,NA,+-,NA,Filtered_Out,0.9692760398083585,0.030723960191641534,-,0.0614,0.06144792038328307,16.5,1,0.035,0.567
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,--++,--,0.5584846569057242,0.030807415213824418,-,0.0616,0.027298127,16.6,1,0.035,0.567
SOX5,3.7918e-9,SRY-box transcription factor 5,++,----,Filtered_Out,0.8691669568683889,0.03241032942763394,-,0.0648,0.077126588,17.4,1,0.035,0.567
RHOA,7.1031e-7,ras homolog family member A,+-,-+++,-+,0.03251867370638817,0.46448073614741303,+,0.065,0.005285861,17.5,1,0.035,0.567
PPID,2.4066e-6,peptidylprolyl isomerase D,+-,+++-,-+,0.03300203029782662,0.6049183115122682,+,0.066,0.003648034,17.8,1,0.035,0.567
CDH13,1.5938e-11,cadherin 13,++,--+-,++,0.1448693776273847,0.03307991371747908,-,0.0662,0.00394136,17.8,1,0.035,0.567
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,++,++++,Filtered_Out,0.037470979381993313,0.990599658502903,+,0.0749,0.184531274,20.2,1,0.035,0.567
VRK2,9.9697e-9,VRK serine/threonine kinase 2,--,++--,-+,0.708333672336324,0.03969969934202534,-,0.0794,0.026045818596663467,21.4,1,0.035,0.567
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,--,+---,--,0.9959089948335403,0.039700742466886936,-,0.0794,0.089452903,21.4,1,0.035,0.567
BTN1A1,7.3965e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,0.08302960940428378,22.3,1,0.035,0.567
FAM172A,7.7452e-10,family with sequence similarity 172 member A,++,+++-,NA,0.04206637610611561,0.9877180161550877,+,0.0841,0.094309045,22.6,1,0.035,0.567
BEND4,1.2982e-7,BEN domain containing 4,++,----,NA,0.7610200934988389,0.04226815778879848,-,0.0845,0.04380202,22.7,1,0.035,0.567
ZC3H7B,2.9108e-8,zinc finger CCCH-type containing 7B,-+,--++,+-,0.04349550450402145,0.47297221854926746,+,0.087,0.0024309930000000002,23.4,1,0.035,0.567
HARS2,1.3511e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,++-+,+-,0.04398958518221561,0.969108739857895,+,0.088,0.03920618,23.7,1,0.035,0.567
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.45949038214183413,0.044686237099384796,-,0.0894,0.043015637,24,1,0.035,0.567
CTNNA3,1.6889e-10,catenin alpha 3,--,-+--,Filtered_Out,0.9603956248054109,0.04605227944685541,-,0.0921,0.086233022,24.8,1,0.035,0.567
HIST1H3I,6.378e-10,NA,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,0.09219848380941827,24.8,1,0.035,0.567
FADS2,1.9429e-8,fatty acid desaturase 2,+-,+---,--,0.9809798983859968,0.04945448538792459,-,0.0989,0.085617322,26.6,1,0.035,0.567
TMEM258,5.5471e-7,transmembrane protein 258,--,++++,--,0.5736247789974162,0.04999232441839596,-,0.1,0.023539607,26.9,1,0.035,0.567
C7orf72,8.2601e-7,NA,NA,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.10372069015924823,27.9,1,0.035,0.567
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,--,-+++,-+,0.6330135446147657,0.052561594803909144,-,0.105,0.011639513,28.3,1,0.035,0.567
PSEN2,2.6771e-6,presenilin 2,+-,++++,-+,0.4529058405237533,0.05369794945511746,-,0.107,0.003469663,28.9,1,0.035,0.567
VPS41,1.9375e-6,VPS41 subunit of HOPS complex,++,++--,-+,0.0539353160821383,0.7882795968174785,+,0.108,0.005660112,29,1,0.035,0.567
C1QTNF7,2.6076e-6,C1q and TNF related 7,--,--++,Filtered_Out,0.8178084756339066,0.054268243607376386,-,0.109,0.049122759809276224,29.2,1,0.035,0.567
KMT2A,1.2822e-7,lysine methyltransferase 2A,++,--+-,+-,0.054324505140170364,0.25734739724354194,+,0.109,0.001785206,29.2,1,0.035,0.567
HSPA1A,8.134e-8,heat shock protein family A (Hsp70) member 1A,--,----,-+,0.9118661451695261,0.05591849559450139,-,0.112,0.052021844,30.1,1,0.035,0.567
CTTNBP2,1.261e-7,cortactin binding protein 2,++,+---,--,0.967095337273961,0.057396098097573796,-,0.115,0.040096248,30.9,1,0.035,0.567
MANEA,1.8836e-6,mannosidase endo-alpha,++,++--,-+,0.060240697263980895,0.23216010482853738,+,0.12,0.001451269,32.4,1,0.035,0.567
PCDHA4,3.5744e-7,protocadherin alpha 4,++,+++-,NA,0.061816191413861875,0.8966549437784526,+,0.124,0.013924381,33.3,1,0.035,0.567
MAP9,7.1456e-7,microtubule associated protein 9,++,++--,-+,0.06186676484281408,0.9071098199117403,+,0.124,0.016581742,33.3,1,0.035,0.567
TMEM42,4.8697e-7,transmembrane protein 42,--,++-+,NA,0.06501689409703801,0.818348900587735,+,0.13,0.024523215,35,1,0.035,0.567
ACTL8,6.0564e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.1330559093161177,35.8,1,0.035,0.567
CNTNAP5,3.889e-9,contactin associated protein family member 5,++,-+++,Filtered_Out,0.06927438126763327,0.9418732188259208,+,0.139,0.046032215,37.3,1,0.035,0.567
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,++,++++,+-,0.06968769413444678,0.5948119541697481,+,0.139,0.055065824,37.5,1,0.035,0.567
MARCH10,2.7587e-7,NA,+-,+-++,NA,0.18368193534838187,0.07105804223125521,-,0.142,0.017448756,38.2,1,0.035,0.567
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,+++-,-+,0.07187919376481262,0.4130939014264704,+,0.144,0.031564513,38.7,1,0.035,0.567
SGCZ,9.7578e-10,sarcoglycan zeta,++,--++,Filtered_Out,0.07406017790673278,0.5663245434788002,+,0.148,0.003670155,39.8,1,0.035,0.567
TCAIM,1.3974e-7,"T cell activation inhibitor, mitochondrial",++,-+++,++,0.07663129148047061,0.9902256888987795,+,0.153,0.081741808,41.2,1,0.035,0.567
PCDHA1,5.4415e-8,protocadherin alpha 1,--,----,NA,0.9720028384432496,0.07893437702466738,-,0.158,0.09718751,42.5,1,0.035,0.567
ZSCAN12,8.579e-11,zinc finger and SCAN domain containing 12,+-,-+++,Filtered_Out,0.0798958162544957,0.922471795770575,+,0.16,0.01969796,43,1,0.035,0.567
HARS,2.1021e-7,NA,--,+-++,+-,0.6956866437129157,0.0812813990444318,-,0.163,0.005687828,43.7,1,0.035,0.567
CKB,1.7557e-8,creatine kinase B,--,++++,+-,0.08155961807414157,0.7429941121532619,+,0.163,0.004117161,43.9,1,0.035,0.567
PTPRS,2.2969e-6,protein tyrosine phosphatase receptor type S,+-,--++,--,0.9811381288637369,0.08308853705422276,-,0.166,0.083189045,44.7,1,0.035,0.567
ASTN2,2.1867e-11,astrotactin 2,+-,----,+-,0.8988117490448225,0.08360404379356427,-,0.167,0.021753736,45,1,0.035,0.567
STK19,7.0576e-7,serine/threonine kinase 19,--,---+,++,0.08462892531642117,0.49135050672360825,+,0.169,0.026934644,45.5,1,0.035,0.567
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,++++,Filtered_Out,0.08557656294634959,0.9850631732259949,+,0.171,0.194865137,46,1,0.035,0.567
PRR34,5.588e-8,PRR34 long non-coding RNA,--,+-+-,Filtered_Out,0.8898189987276995,0.08965715553230061,-,0.179,0.0553089745945413,48.2,1,0.035,0.567
DRD2,5.3507e-14,dopamine receptor D2,-+,--+-,NA,0.8850045708623404,0.09022071466288961,-,0.18,0.01596144,48.5,1,0.035,0.567
OLFM4,1.6990999999999999e-12,olfactomedin 4,++,++++,Filtered_Out,0.09140338843147565,0.9591427596751452,+,0.183,0.068422169,49.2,1,0.035,0.567
EXT1,1.2011e-6,exostosin glycosyltransferase 1,++,--++,++,0.09520100276647522,0.09168529654828311,-,0.183,0.010276231,49.3,1,0.035,0.567
TYR,6.9688e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.18622783035356313,50.1,1,0.035,0.567
EYS,1.3196e-6,eyes shut homolog,++,+-++,NA,0.09410102145315337,0.7417082065282097,+,0.188,0.063425252,50.6,1,0.035,0.567
CELF2,7.5152e-8,CUGBP Elav-like family member 2,++,----,+-,0.22901869951754628,0.09481894556671784,-,0.19,0.035818179,51,1,0.035,0.567
MICB,2.6156e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.09555048031378603,0.9058255263882724,+,0.191,0.082106921,51.4,1,0.035,0.567
CDK14,2.9335e-7,cyclin dependent kinase 14,++,++-+,-+,0.09669284229597282,0.8170091302085657,+,0.193,0.029788858,52,1,0.035,0.567
MEGF11,1.7823e-10,multiple EGF like domains 11,++,++++,Filtered_Out,0.09769911541479936,0.9805270926240257,+,0.195,0.281680907,52.6,1,0.035,0.567
MARK3,2.6768e-7,microtubule affinity regulating kinase 3,+-,+-+-,+-,0.4932620319526527,0.09825178920955867,-,0.197,0.034033973,52.9,1,0.035,0.567
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.9471574259736262,0.10085124501889225,-,0.202,0.043405061,54.3,1,0.035,0.567
FH,1.4717e-6,fumarate hydratase,+-,++++,-+,0.20546200741412401,0.10196865949702846,-,0.204,0.002341199,54.9,1,0.035,0.567
PCDHA7,2.2519e-6,protocadherin alpha 7,++,-+--,NA,0.10313091463873626,0.4173007531307688,+,0.206,0.045500336,55.5,1,0.035,0.567
KIAA1143,4.9967e-7,KIAA1143,+-,++-+,++,0.10646187083647247,0.8525962297484984,+,0.213,0.007041498,57.3,1,0.035,0.567
HIST1H2BN,6.9e-17,NA,--,--++,Filtered_Out,0.48253366131582354,0.10790019089673822,-,0.216,0.006573579,58.1,1,0.035,0.567
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.2184822818373743,58.8,1,0.035,0.567
ZHX3,2.344e-7,zinc fingers and homeoboxes 3,++,----,+-,0.3668618333531467,0.11348222905196235,-,0.227,0.038412734,61.1,1,0.035,0.567
PCDHA3,1.056e-7,protocadherin alpha 3,++,+++-,Filtered_Out,0.11618923990335972,0.7016402686693222,+,0.232,0.067578583,62.5,1,0.035,0.567
KDM3A,1.7641e-9,lysine demethylase 3A,+-,++--,NA,0.7357102324487457,0.11667920235839659,-,0.233,0.040987472,62.8,1,0.035,0.567
CHMP3,4.004e-7,charged multivesicular body protein 3,++,++++,-+,0.12178524236656191,0.8068463498774555,+,0.244,0.077941758,65.5,1,0.035,0.567
BTN2A1,6.6923e-12,butyrophilin subfamily 2 member A1,--,----,-+,0.669957692755444,0.12251381474791227,-,0.245,0.079626124,65.9,1,0.035,0.567
HLA-B,4.3342e-11,"major histocompatibility complex, class I, B",--,++++,--,0.23479980752268934,0.12271857024400964,-,0.245,0.029726592,66,1,0.035,0.567
BAD,1.3523e-6,BCL2 associated agonist of cell death,--,++-+,--,0.2323164235315102,0.13154756576998466,-,0.263,0.007651586,70.8,1,0.035,0.567
CDH22,1.8821e-7,cadherin 22,--,+-++,++,0.13316088345734145,0.490942895261223,+,0.266,0.050854052,71.6,1,0.035,0.567
BAG5,9.1836e-7,BAG cochaperone 5,+-,-+--,+-,0.5521301391953362,0.133631959557074,-,0.267,0.041416122,71.9,1,0.035,0.567
ZNF638,1.8282e-7,zinc finger protein 638,+-,+++-,NA,0.6967963361957873,0.13387350277417026,-,0.268,0.011210283,72,1,0.035,0.567
SEMA6D,4.0971e-9,semaphorin 6D,+-,-+--,+-,0.8346668105715214,0.13859277401933034,-,0.277,0.096245958,74.6,1,0.035,0.567
ARHGEF25,1.902e-6,Rho guanine nucleotide exchange factor 25,-+,+-++,NA,0.14069703813700393,0.7558620570328681,+,0.281,0.07013719,75.7,1,0.035,0.567
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,++,-+++,+-,0.14259770811946537,0.6309117696872626,+,0.285,0.089491573,76.7,1,0.035,0.567
HS6ST3,1.6614e-8,heparan sulfate 6-O-sulfotransferase 3,++,-+++,-+,0.14327666985607385,0.3307294659072297,+,0.287,0.017918727,77.1,1,0.035,0.567
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,++++,-+,0.14940547281040767,0.466257457297567,+,0.299,0.031092416,80.4,1,0.035,0.567
ASCC3,8.9097e-8,activating signal cointegrator 1 complex subunit 3,++,++--,-+,0.15229041647381894,0.9498679654155013,+,0.305,0.091676592,81.9,1,0.035,0.567
RSRC1,2.5991e-14,arginine and serine rich coiled-coil 1,+-,+++-,-+,0.15439047307772807,0.6824358399450843,+,0.309,0.041778439,83.1,1,0.035,0.567
TMEM67,3.3829e-7,transmembrane protein 67,-+,++++,Filtered_Out,0.15546433742259658,0.9600431983625496,+,0.311,0.273909536,83.6,1,0.035,0.567
ZNF322,3.7203e-7,zinc finger protein 322,++,---+,++,0.1558575323427588,0.9425095411719676,+,0.312,0.085994944,83.9,1,0.035,0.567
MYRF,1.6847e-8,myelin regulatory factor,+-,-+--,-+,0.7950925671882961,0.15842124179660885,-,0.317,0.085577312,85.2,1,0.035,0.567
SERPING1,2.4511e-6,serpin family G member 1,++,--++,++,0.16309475755374417,0.8639485609059406,+,0.326,0.135544999,87.7,1,0.035,0.567
FNIP2,7.2185e-7,folliculin interacting protein 2,++,-+--,NA,0.16440589921634052,0.8045503552611712,+,0.329,0.14901850256176566,88.5,1,0.035,0.567
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,++,-+++,Filtered_Out,0.16573252896485666,0.9599458098665806,+,0.331,0.16857646,89.2,1,0.035,0.567
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,++,++--,NA,0.16739135845012887,0.9264058202734308,+,0.335,0.172927235,90.1,1,0.035,0.567
CTNND1,7.753e-8,catenin delta 1,++,--+-,--,0.9515756895181577,0.16757272404427068,-,0.335,0.142310019,90.2,1,0.035,0.567
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),+-,++--,-+,0.5238414469054054,0.16762144170311927,-,0.335,0.054857303,90.2,1,0.035,0.567
NEGR1,3.5506e-15,neuronal growth regulator 1,++,-+--,-+,0.16879554438678845,0.16885466037039756,+,0.338,0.026356835,90.8,1,0.035,0.567
ESR2,2.6731e-9,estrogen receptor 2,++,+-+-,Filtered_Out,0.17231688097129408,0.8554829637714366,+,0.345,0.058910126,92.7,1,0.035,0.567
TRMT61A,3.682e-9,tRNA methyltransferase 61A,--,++-+,NA,0.1749480125518666,0.2699325445837723,+,0.35,0.022484129,94.1,1,0.035,0.567
CELF4,8.7511e-10,CUGBP Elav-like family member 4,-+,+--+,-+,0.17924733052796293,0.34853275772776393,+,0.358,0.032633708,96.4,1,0.035,0.567
DENND1A,1.5351e-14,DENN domain containing 1A,-+,--++,+-,0.3952502262391748,0.18109718441805622,-,0.362,0.091398876,97.4,1,0.035,0.567
C11orf31,5.1084e-7,NA,NA,NA,NA,0.8414054951420193,0.18129070331636443,-,0.363,0.141389045,97.5,1,0.035,0.567
PLCG1,2.9372e-7,phospholipase C gamma 1,--,+-++,--,0.9407088818050175,0.18422555833789356,-,0.368,0.222152988,99.1,1,0.035,0.567
NICN1,5.9884e-7,nicolin 1,--,+-++,+-,0.8449874571579439,0.18423968337178193,-,0.368,0.06256078913085429,99.1,1,0.035,0.567
POGZ,3.1579e-7,pogo transposable element derived with ZNF domain,++,--+-,+-,0.39923775086380736,0.1866996664191737,-,0.373,0.032245022,100,1,0.035,0.567
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,++,++--,Filtered_Out,0.7672935270640475,0.19077009929926708,-,0.382,0.054975062,103,1,0.035,0.567
EPHB2,1.0438e-6,EPH receptor B2,--,----,+-,0.7955505854342558,0.19339861165904176,-,0.387,0.169726966,104,1,0.035,0.567
FAM120AOS,2.4238e-6,family with sequence similarity 120A opposite strand,+-,++-+,NA,0.19386786986662397,0.6190294052728528,+,0.388,0.036167336,104,1,0.035,0.567
TMEM161B,4.7697e-14,transmembrane protein 161B,++,++--,-+,0.19424402168570104,0.4487155778663749,+,0.388,0.046655899,105,1,0.035,0.567
ACVR1B,5.281e-7,activin A receptor type 1B,++,----,+-,0.19882420310642,0.4076574423221314,+,0.398,0.04732603,107,1,0.035,0.567
PROX2,7.5512e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.4000967616626552,108,1,0.035,0.567
HIST1H4L,6.1718e-11,NA,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.4002022233291628,108,1,0.035,0.567
ESRRG,1.3144e-7,estrogen related receptor gamma,+-,-+--,--,0.928891716041307,0.20198549979718028,-,0.404,0.239679991,109,1,0.035,0.567
GRM8,1.8034e-12,glutamate metabotropic receptor 8,-+,--+-,-+,0.47970877705604703,0.20437143613133052,-,0.409,0.056769944,110,1,0.035,0.567
MIER1,2.6167e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.2049367022269414,0.537810428083863,+,0.41,0.066664797,110,1,0.035,0.567
SF3B1,1.7831e-8,splicing factor 3b subunit 1,++,+++-,-+,0.21957335740046713,0.20746760743531417,-,0.415,0.010551779,112,1,0.035,0.567
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,--++,Filtered_Out,0.20948671734175245,0.9107025618836153,+,0.419,0.14825554132623822,113,1,0.035,0.567
HIST1H2BF,3.5839e-8,NA,-+,++++,Filtered_Out,0.21202240428167193,0.9455117757029678,+,0.424,0.24831008,114,1,0.035,0.567
GTF2IRD1,2.1525e-8,GTF2I repeat domain containing 1,--,+-++,+-,0.24929783016181217,0.21232694885621045,-,0.425,0.036537339,114,1,0.035,0.567
PPP6C,1.0969e-6,protein phosphatase 6 catalytic subunit,++,++--,-+,0.3619968512850437,0.2126469701522781,-,0.425,0.018971255,114,1,0.035,0.567
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.43384454946143647,117,1,0.035,0.567
GINM1,2.537e-6,glycoprotein integral membrane 1,+-,+++-,-+,0.2176845326637685,0.888484637520316,+,0.435,0.082390075,117,1,0.035,0.567
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.4372976502528231,118,1,0.035,0.567
ZMAT2,2.4426e-6,zinc finger matrin-type 2,--,++++,-+,0.22379331072400785,0.5752266898205448,+,0.448,0.048300204,120,1,0.035,0.567
TAOK3,1.4896e-8,TAO kinase 3,--,+-++,+-,0.22479179014224895,0.7952405204930051,+,0.45,0.069307022,121,1,0.035,0.567
BSN,1.6089e-6,bassoon presynaptic cytomatrix protein,++,--++,+-,0.5895181578022742,0.2273564051836119,-,0.455,0.083761104,122,1,0.035,0.567
LRP1B,2.7253e-9,LDL receptor related protein 1B,++,++--,+-,0.22922309606042623,0.7141361188703192,+,0.458,0.069996161,123,1,0.035,0.567
ZNF165,1.9547e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.2298822311398498,0.6058392456069098,+,0.46,0.118807042,124,1,0.035,0.567
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,++,--++,Filtered_Out,0.827848882430875,0.2327499427823476,-,0.465,0.086095119,125,1,0.035,0.567
EMILIN3,3.3685e-9,elastin microfibril interfacer 3,++,--++,+-,0.2805175201900973,0.24085233067953493,-,0.482,0.02957294,130,1,0.035,0.567
ZNF660,2.4714e-10,zinc finger protein 660,++,----,Filtered_Out,0.6466123295905984,0.2412184554073785,-,0.482,0.15839999,130,1,0.035,0.567
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,++,+-+-,Filtered_Out,0.24392905171728188,0.8605881223493386,+,0.488,0.109693971,131,1,0.035,0.567
ZNF197,2.2773e-10,zinc finger protein 197,++,----,Filtered_Out,0.4567677362565623,0.2448219146927448,-,0.49,0.18087823,132,1,0.035,0.567
NOX4,1.1568e-6,NADPH oxidase 4,+-,++++,Filtered_Out,0.24785300393171933,0.5612087124770312,+,0.496,0.058301884,133,1,0.035,0.567
PCDHA2,4.5699e-8,protocadherin alpha 2,++,-+--,Filtered_Out,0.2499811605396022,0.3864412987239359,+,0.5,0.063020627,134,1,0.035,0.567
OR2B2,2.7942e-12,olfactory receptor family 2 subfamily B member 2,+-,NA,Filtered_Out,0.7497556353116195,0.2502443646883805,-,0.5,0.500488729376761,135,1,0.035,0.567
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.2504404321334056,0.9373064387504663,+,0.501,0.311404458,135,1,0.035,0.567
PRSS16,6.4148e-9,serine protease 16,+-,Missing_P_Values,Filtered_Out,0.7452683259224636,0.2547316740775364,-,0.509,0.5094633481550728,137,1,0.035,0.567
